"","DEPT","SP","GR","CALI","BITSIZE","MSFL","LLD","LLS","RHOB","NPHI","DT","MUDWGT","well_name","DEPTH","VSH_linear","VSH_larionov_young","VSH_larionov_old","VSH_clavier","VSH_steiber","PHID","PHIND"
"7880",4037.5,-5.12892,67.9343,8.5725,8.5,17.1721,21.1826,25.0257,2.6108,21.0627,69.0447,10.3,"WA2",4037.5,0.271576534266941,0.0835570496411557,0.150860723732754,0.139218452805826,0.110538646420629,0.0252903225806452,14.893588736272
"7881",4038,-4.94265,68.2438,8.591,8.5,16.0826,19.8427,24.6111,2.6269,22.0934,69.1498,10.3,"WA2",4038,0.273284555842648,0.0842882478359939,0.152000664753526,0.140282982923447,0.111388732058546,0.0149032258064515,15.6223965137577
"7882",4038.5,-4.60759,70.6748,8.6089,8.5,14.6167,19.5503,24.2785,2.6395,23.0749,71.0112,10.3,"WA2",4038.5,0.286700389285434,0.0901442745424222,0.16104893533307,0.148735244458905,0.118149048575308,0.00677419354838707,16.316418968323
"7883",4039,-4.33742,71.1087,8.6205,8.5,12.9119,21.7873,24.9679,2.6324,23.1593,72.4404,10.3,"WA2",4039,0.289094930680262,0.0912108507340966,0.162681700053229,0.150260919347193,0.119371426383849,0.0113548387096773,16.3761000458345
"7884",4039.5,-2.95886,71.5379,8.626,8.5,13.1374,24.9831,27.6008,2.6408,23.1812,72.9908,10.3,"WA2",4039.5,0.29146353442919,0.0922723374296865,0.164302119760107,0.151775190775842,0.120585328921592,0.00593548387096766,16.3915842533595
"7885",4040,-4.34339,72.9724,8.6089,8.5,17.4377,27.7194,33.7746,2.6478,23.3932,73.371,10.3,"WA2",4040,0.299380035076527,0.0958672639430548,0.169756764431136,0.156873451239193,0.124677268337616,0.00141935483870952,16.5414903841003
"7886",4040.5,-5.23133,70.3246,8.5909,8.5,18.3987,24.1306,38.0103,2.6513,22.5198,71.1253,10.3,"WA2",4040.5,0.284767758733536,0.0892882064446313,0.159735080383803,0.147507661416995,0.117165982379123,-0.000838709677419406,15.9239033020085
"7887",4041,-5.07026,70.2371,8.6033,8.5,15.552,20.6246,25.7921,2.6427,22.1803,69.3456,10.3,"WA2",4041,0.284284877027965,0.0890749733570964,0.159407353499455,0.147201468040994,0.116920844224171,0.00470967741935475,15.6838408923175
"7888",4041.5,-4.8798,71.8707,8.6145,8.5,13.1949,17.6279,20.4095,2.6259,23.6618,69.1479,10.3,"WA2",4041.5,0.29330014050478,0.0930998599045311,0.165562254362295,0.152952867274825,0.121529864363899,0.0155483870967741,16.7314228473304
"7889",4042,-4.97363,81.5012,8.6255,8.5,11.1705,14.9325,16.6389,2.6369,27.7823,70.1352,10.3,"WA2",4042,0.346447480681972,0.118815771151093,0.203452932765017,0.188395663483875,0.15016545622335,0.00845161290322588,19.6450536359634
"7890",4042.5,-5.12167,91.924,8.6241,8.5,10.0304,12.5323,13.9644,2.6306,31.0585,73.3371,10.3,"WA2",4042.5,0.403967245720013,0.150895166885638,0.247732043881155,0.229878807588514,0.184286119252608,0.0125161290322581,21.961677746742
"7891",4043,-5.0424,103.2835,8.711,8.5,9.0681,10.5179,12.4459,2.6274,33.6661,79.6206,10.3,"WA2",4043,0.466656328399294,0.191691383477657,0.300186426758797,0.27911541235543,0.2257991901554,0.0145806451612902,23.8055298387288
"7892",4043.5,-3.78043,110.0064,8.8931,8.5,7.8911,10.6238,12.7555,2.6496,34.6864,82.8305,10.3,"WA2",4043.5,0.503757647466554,0.219112638196026,0.333447046016673,0.310407424398868,0.252828865479116,0.000258064516129004,24.5269886556279
"7893",4044,-2.68717,117.5331,8.8136,8.5,7.9104,12.1324,13.7591,2.6328,35.1361,86.8942,10.3,"WA2",4044,0.545294855847394,0.253072899034644,0.372771524495925,0.347505740492767,0.285582862513743,0.0110967741935483,24.8449758135161
"7894",4044.5,-2.1816,115.2312,8.6702,8.5,10.842,15.2304,18.6615,2.62,33.9336,88.9571,10.3,"WA2",4044.5,0.532591479869627,0.242300201740144,0.360503623018082,0.335918534781444,0.275267102153417,0.0193548387096773,23.9946825731221
"7895",4045,-2.21894,112.0352,8.6232,8.5,20.0865,23.9997,29.0354,2.6124,32.4865,88.9183,10.3,"WA2",4045,0.514953880658132,0.227913357660627,0.343824920604299,0.320185857488862,0.261385670450732,0.0242580645161289,22.9714308512084
"7896",4045.5,-2.02067,106.9535,8.5979,8.5,29.4537,39.7033,53.7145,2.6134,27.8629,86.2076,10.3,"WA2",4045.5,0.48690976679297,0.206336709974608,0.318131053228019,0.295989599222478,0.240309180186059,0.0236129032258064,19.702052608538
"7897",4046,-2.05161,99.783,8.603,8.5,34.7617,59.4808,70.9561,2.6256,21.2826,81.4238,10.3,"WA2",4046,0.44733830085241,0.178413736925204,0.283533715385892,0.263471259112055,0.212479612972834,0.015741935483871,15.0490748979552
"7898",4046.5,-2.54944,91.7065,8.6112,8.5,35.6747,55.4442,75.5394,2.6466,18.5968,73.818,10.3,"WA2",4046.5,0.402766939766164,0.150176260886464,0.246771510205851,0.228978220229636,0.183537552031256,0.00219354838709682,13.1499234798468
"7899",4047,-4.24988,83.113,8.622,8.5,29.7134,40.0878,48.0428,2.6343,18.0758,66.5816,10.3,"WA2",4047,0.355342437630999,0.123472588504919,0.210071680283639,0.194592301290092,0.155217791465762,0.0101290322580644,12.7815227621222
"7900",4047.5,-4.33121,77.4121,8.6455,8.5,26.0727,29.9177,38.7072,2.6179,19.5736,63.9259,10.3,"WA2",4047.5,0.323881176884811,0.107467334761359,0.187022970375852,0.173020191482227,0.137690669734775,0.0207096774193547,13.8406330391846
"7901",4048,-4.45725,80.6256,8.6541,8.5,18.6335,22.5704,23.3998,2.6089,22.8203,63.0636,10.3,"WA2",4048,0.341615352437421,0.116330164060715,0.199891406001947,0.185061896456932,0.147453332170896,0.0265161290322579,16.1363997718682
"7902",4048.5,-5.22118,89.6473,8.6592,8.5,13.3862,17.0275,16.561,2.6016,26.6744,66.8711,10.3,"WA2",4048.5,0.391402939673451,0.143478503006981,0.237756337073458,0.22052724821572,0.176530749395167,0.0312258064516129,18.861662047802
"7903",4049,-5.83522,102.4863,8.6537,8.5,10.5226,12.8459,14.6028,2.6027,31.0993,71.0856,10.3,"WA2",4049,0.462256862162935,0.188609441716726,0.296354644763109,0.275514483627451,0.222722196518881,0.030516129032258,21.9905365069174
"7904",4049.5,-5.81365,112.0883,8.6489,8.5,8.8226,11.7847,14.0715,2.6044,33.8904,76.5091,10.3,"WA2",4049.5,0.515246920870313,0.228147110552277,0.344098710844326,0.320443940495631,0.261612241581251,0.0294193548387096,23.9641406862257
"7905",4050,-5.33729,124.4207,8.644,8.5,7.7132,10.9123,14.0236,2.6129,36.1909,81.9523,10.3,"WA2",4050,0.583305096250741,0.287484220625622,0.410795952926909,0.383516794662052,0.318156615611714,0.0239354838709678,25.5908364040469
"7906",4050.5,-5.28182,138.5495,8.6392,8.5,8.0113,10.3797,13.9901,2.6308,36.524,86.0396,10.3,"WA2",4050.5,0.661276971012749,0.369496939461185,0.495357966085868,0.464311929251417,0.394216534039392,0.0123870967741936,25.8263695613627
"7907",4051,-5.77836,137.2914,8.6343,8.5,8.3099,10.5363,13.9836,2.6196,36.3991,87.7744,10.3,"WA2",4051,0.654333959883844,0.361510929839816,0.487451957398896,0.456706179093072,0.386874918019628,0.0196129032258063,25.738054175442
"7908",4051.5,-6.29849,135.6265,8.6397,8.5,8.1634,10.6953,13.9772,2.6114,36.1864,88.0462,10.3,"WA2",4051.5,0.645145962722636,0.351158943668952,0.477105882450217,0.446771234382568,0.37734275945948,0.0249032258064515,25.5876548860056
"7909",4052,-6.77402,131.883,8.6487,8.5,8.6826,11.0366,13.9707,2.5944,34.5744,87.8232,10.3,"WA2",4052,0.62448690369628,0.32875460509354,0.454318609643562,0.424957082315642,0.356640526756691,0.0358709677419356,24.4478058533514
"7910",4052.5,-5.96606,129.2531,8.6578,8.5,9.4806,12.1048,14.1634,2.6222,33.1968,87.5645,10.3,"WA2",4052.5,0.609973411153629,0.313710027060261,0.438695832443351,0.410050519566551,0.34267145431254,0.0179354838709678,23.4736858196746
"7911",4053,-5.90489,128.1819,8.6546,8.5,10.9887,13.2763,14.4395,2.6149,32.3911,87.4284,10.3,"WA2",4053,0.604061835347824,0.307740834401695,0.432421971335865,0.404074566346788,0.337111342713219,0.0226451612903225,22.903972057411
"7912",4053.5,-5.86063,126.1597,8.6406,8.5,13.2051,16.5901,20.3519,2.597,32.0135,87.52,10.3,"WA2",4053.5,0.592902025233466,0.296715985316384,0.420717479621875,0.392940570154822,0.326812561446886,0.0341935483870967,22.6369758520076
"7913",4054,-5.65826,119.7948,8.6418,8.5,15.8686,21.8224,27.3454,2.6059,29.911,86.156,10.3,"WA2",4054,0.557776382173001,0.264004856850187,0.385037442054564,0.359105308964273,0.295989387030741,0.0284516129032257,21.1502805004364
"7914",4054.5,-5.3899,109.6389,8.6449,8.5,18.2337,27.0157,35.0564,2.6116,26.7955,84.1284,10.3,"WA2",4054.5,0.501729544303155,0.217545320097144,0.331584352568164,0.308653133704994,0.251299405606931,0.024774193548387,18.9472878535513
"7915",4055,-5.12153,100.7442,8.6531,8.5,21.0659,31.4129,37.8815,2.626,24.2229,79.7183,10.3,"WA2",4055,0.452642825371212,0.18199436753132,0.288062046245752,0.267724008048634,0.216088091214748,0.015483870967742,17.1281803493579
"7916",4055.5,-4.79117,96.156,8.6496,8.5,20.4849,32.1848,39.3124,2.6254,22.7512,75.3461,10.3,"WA2",4055.5,0.427322164325472,0.16533287283415,0.266743254392558,0.247710518587794,0.199184764574147,0.0158709677419355,16.0875317144616
"7917",4056,-4.5754,92.1716,8.6457,8.5,20.2849,32.3577,39.5543,2.6132,23.167,72.2209,10.3,"WA2",4056,0.405333662980578,0.151716261039164,0.248827453751637,0.230905893592266,0.185140279404329,0.0237419354838709,16.3815514021032
"7918",4056.5,-4.35274,90.1297,8.6623,8.5,21.1192,30.8333,38.4932,2.6199,23.491,71.1065,10.3,"WA2",4056.5,0.394065135499366,0.145030095265359,0.239855562569771,0.222494846274723,0.178159287743089,0.0194193548387097,16.6106510726001
"7919",4057,-3.14247,88.3251,8.6774,8.5,20.3889,27.5235,36.2408,2.6306,23.8001,70.5276,10.3,"WA2",4057,0.384106183203664,0.139279687852625,0.232042174294675,0.215172136731135,0.172106959202628,0.0125161290322581,16.8292144300244
"7920",4057.5,-1.56541,86.3792,8.6816,8.5,16.6193,21.9872,33.8284,2.62,24.2354,70.6988,10.3,"WA2",4057.5,0.373367445936564,0.133241405120074,0.223736997011103,0.20739076580519,0.165700629095945,0.0193548387096773,17.1370211496891
"7921",4058,-2.71954,85.9967,8.6802,8.5,12.0879,16.5167,24.4483,2.6164,25.4589,70.8853,10.3,"WA2",4058,0.37125656305221,0.132073909805233,0.222118962232457,0.205875046685329,0.164455690682072,0.0216774193548386,18.0021673573005
"7922",4058.5,-3.74238,86.8212,8.6776,8.5,8.7273,12.1893,14.9331,2.6133,27.8838,71.2125,10.3,"WA2",4058.5,0.375806688380707,0.134598406045678,0.225612632572819,0.209147904976709,0.167145047251435,0.0236774193548385,19.7168311736469
"7923",4059,-4.45121,91.2932,8.6854,8.5,6.7686,10.3187,14.3656,2.6347,30.2751,72.4725,10.3,"WA2",4059,0.400486082521448,0.14881625740364,0.244950673768391,0.227271110429147,0.182119605834485,0.0098709677419354,21.407729648961
"7924",4059.5,-4.84805,97.5129,8.6945,8.5,6.4027,10.0469,14.0293,2.6388,31.7802,75.3951,10.3,"WA2",4059.5,0.434810417883069,0.170148123088436,0.272970265718227,0.253554247313763,0.204100014299303,0.00722580645161297,22.4719955083241
"7925",4060,-4.83758,104.2647,8.6809,8.5,7.2106,10.8204,14.2802,2.623,34.1648,81.0778,10.3,"WA2",4060,0.472071225879369,0.1955327127553,0.304934810469042,0.283578790943304,0.229622536971598,0.0174193548387095,24.1581648979586
"7926",4060.5,-4.70712,104.736,8.6597,8.5,9.4159,11.6926,16.507,2.6071,33.082,85.345,10.3,"WA2",4060.5,0.474672164711778,0.197396871168198,0.307228306164704,0.285735065324977,0.231473363140651,0.0276774193548387,23.3925147220168
"7927",4061,-4.75155,101.2365,8.6499,8.5,13.1664,15.3133,21.7168,2.6095,30.1891,87.4571,10.3,"WA2",4061,0.455359655812958,0.18384721752056,0.290394259026826,0.269914664881929,0.21795044502485,0.0261290322580644,21.3469253235252
"7928",4061.5,-5.42159,92.6775,8.6463,8.5,16.9261,21.6345,35.2031,2.6256,23.4241,83.3976,10.3,"WA2",4061.5,0.408125547035989,0.15340290527027,0.251072072926314,0.233010643526617,0.186892158676343,0.015741935483871,16.5633436935079
"7929",4062,-5.96632,80.7271,8.6432,8.5,21.1315,23.4176,53.1233,2.6382,21.3272,77.2053,10.3,"WA2",4062,0.342175495215884,0.116616721003106,0.200303038547432,0.185447182442446,0.147766562981704,0.00761290322580647,15.0806087044969
"7930",4062.5,-4.75536,67.3127,8.6402,8.5,22.2036,24.6454,41.6286,2.6288,19.2303,70.7422,10.3,"WA2",4062.5,0.268146142630563,0.0820981517187176,0.148579403639036,0.137088279361383,0.108838455562893,0.0136774193548386,13.5978789736084
"7931",4063,-4.55999,61.9316,8.6583,8.5,18.6617,23.8814,28.6948,2.6157,18.6676,66.7661,10.3,"WA2",4063,0.238449745535138,0.0699910545120095,0.129277311496181,0.119078725835776,0.0945066376433359,0.0221290322580645,13.1999958229931
"7932",4063.5,-4.62703,62.7751,8.6875,8.5,13.7288,21.1855,27.3555,2.6017,19.5975,66.5198,10.3,"WA2",4063.5,0.243104725176845,0.0718284640731527,0.132250690540792,0.121851249929492,0.0967084251355189,0.0311612903225805,13.8575426623196
"7933",4064,-5.31366,69.2408,8.699,8.5,11.8636,21.0252,26.7957,2.6001,21.1834,68.2777,10.3,"WA2",4064,0.278786647962129,0.0866655710071885,0.155691191004185,0.143729876348242,0.114143301617572,0.0321935483870968,14.9789430866226
"7934",4064.5,-5.7181,75.9414,8.7057,8.5,16.3801,20.9768,27.0832,2.606,21.4434,70.4668,10.3,"WA2",4064.5,0.315764901177569,0.103543666123557,0.18123826645919,0.167609166845572,0.133320191865431,0.0283870967741936,15.1627868379672
"7935",4065,-4.89033,78.9051,8.6894,8.5,18.619,20.2862,26.6803,2.6284,21.1672,71.5848,10.3,"WA2",4065,0.332120518443874,0.111534921390962,0.192962341342663,0.178577233177067,0.142189551100489,0.0139354838709676,14.9674739023943
"7936",4065.5,-4.29256,79.1317,8.6812,8.5,21.4429,19.0286,24.3516,2.6218,21.8568,70.6672,10.3,"WA2",4065.5,0.333371044095102,0.112159826354494,0.193869733408932,0.179426330220795,0.142877922928169,0.0181935483870968,15.455096849344
"7937",4066,-5.3626,77.6323,8.6831,8.5,16.4574,17.916,21.3435,2.5921,23.17,69.2668,10.3,"WA2",4066,0.325096383188432,0.108061865939042,0.187894698732958,0.173835721432979,0.138350235090208,0.0373548387096775,16.3836854123847
"7938",4066.5,-5.21343,76.8467,8.6851,8.5,13.4436,16.8685,20.6359,2.593,24.0795,70.193,10.3,"WA2",4066.5,0.320760933269611,0.105949237240744,0.184791378097693,0.170932598898743,0.136003352636106,0.0367741935483871,17.0267975936656
"7939",4067,-4.36297,79.033,8.697,8.5,13.4959,16.178,20.0418,2.6024,24.2291,72.243,10.3,"WA2",4067,0.332826353531217,0.111887390568538,0.193474307921786,0.179056304970033,0.142577907982315,0.0307096774193549,17.1325746736194
"7940",4067.5,-3.9109,81.3353,8.6811,8.5,14.2618,16.4663,20.3239,2.6119,24.3836,74.6715,10.3,"WA2",4067.5,0.345531936968209,0.118342454699123,0.202776296809492,0.187762264463849,0.149649846553916,0.0245806451612903,17.2418176705375
"7941",4068,-3.68004,83.4526,8.6646,8.5,14.7577,16.6186,21.3272,2.6249,24.693,75.2415,10.3,"WA2",4068,0.357216570513422,0.124467384667099,0.21147666478819,0.195907874154033,0.156292330329776,0.0161935483870969,17.4605915024522
"7942",4068.5,-3.49957,84.9293,8.648,8.5,14.5564,16.5421,22.38,2.6259,25.0024,75.2379,10.3,"WA2",4068.5,0.365365958109046,0.128849142125065,0.217628655846192,0.201669136905205,0.161006079766537,0.0155483870967741,17.6793700045044
"7943",4069,-3.37931,85.2373,8.6668,8.5,14.1743,15.5524,20.8637,2.6338,25.3837,75.0413,10.3,"WA2",4069,0.367065701712657,0.129774658806285,0.218920579387488,0.202879167124953,0.16199778851587,0.0104516129032258,17.9489879230865
"7944",4069.5,-3.28174,85.6241,8.7004,8.5,13.5207,14.5855,19.7321,2.6207,26.1384,74.4154,10.3,"WA2",4069.5,0.369200314783686,0.130942693042108,0.220547352086174,0.204402899552668,0.163247443207883,0.0189032258064517,18.4826447227114
"7945",4070,-3.18428,87.6142,8.691,8.5,11.028,13.6787,17.0775,2.6103,28.4258,74.3511,10.3,"WA2",4070,0.380182976295199,0.137054405350112,0.228993681959021,0.212315645803168,0.169752275705455,0.0256129032258064,20.1000841000829
"7946",4070.5,-3.34901,90.8438,8.6495,8.5,9.1231,12.9149,14.5316,2.6007,30.4169,77.049,10.3,"WA2",4070.5,0.398006002081634,0.147346463627906,0.242977317741675,0.225421138293137,0.180584469077625,0.0318064516129033,21.5080080116728
"7947",4071,-4.68345,97.2471,8.5858,8.5,7.8703,13.0601,13.2431,2.5615,31.7488,79.9889,10.3,"WA2",4071,0.433343561227745,0.169197577549275,0.271745374458787,0.252404624135731,0.203131742084889,0.0570967741935483,22.4498280782017
"7948",4071.5,-5.78958,103.5408,8.5816,8.5,8.282,16.4253,15.4791,2.5667,30.493,82.9317,10.3,"WA2",4071.5,0.468076276546077,0.192693540384427,0.301428149125443,0.280282488601957,0.226797904683978,0.0537419354838709,21.5618405660977
"7949",4072,-6.28852,103.2825,8.5686,8.5,10.706,21.6545,19.4697,2.6023,26.4196,84.6015,10.3,"WA2",4072,0.46665080975123,0.191687495696169,0.300181605554451,0.279110881135759,0.225795313992015,0.030774193548387,18.6814909898941
"7950",4072.5,-5.50765,92.4311,8.5472,8.5,13.7279,28.5486,19.2546,2.6205,22.3249,80.5645,10.3,"WA2",4072.5,0.406765752153101,0.152579911893815,0.24997773969461,0.231984479012234,0.186037783281221,0.0190322580645162,15.7860939157989
"7951",4073,-5.47179,82.5712,8.541,8.5,14.2095,29.914,15.9287,2.5909,20.7557,76.2178,10.3,"WA2",4073,0.352352434110101,0.12189535061339,0.207837702800687,0.192500628715705,0.153510731248266,0.0381290322580645,14.6765209827312
"7952",4073.5,-5.20622,75.7078,8.5431,8.5,14.4925,27.119,15.9263,2.5675,20.3833,72.0196,10.3,"WA2",4073.5,0.314475744989895,0.102927928785416,0.180325422952099,0.166755413240537,0.132631510346962,0.0532258064516129,14.4132187917285
"7953",4074,-5.58916,71.4959,8.5393,8.5,14.7239,23.7381,16.9053,2.5718,20.1423,69.3517,10.3,"WA2",4074,0.291231751210515,0.0921681792268166,0.164143316231868,0.151626784204747,0.120466330705728,0.0504516129032257,14.2428015968637
"7954",4074.5,-6.03059,69.2969,8.534,8.5,14.0077,20.7786,17.3965,2.5693,20.7878,68.723,10.3,"WA2",4074.5,0.279096244118501,0.0868003396626741,0.155899690229076,0.143924633973969,0.114299035765105,0.0520645161290321,14.6992404489797
"7955",4075,-5.65733,71.3232,8.5226,8.5,12.9598,20.02,16.9776,2.5613,21.6346,69.028,10.3,"WA2",4075,0.290278680689919,0.0917405407486369,0.163490867265305,0.151017064467451,0.119977500626123,0.0572258064516128,15.2980258849455
"7956",4075.5,-5.83786,73.669,8.5085,8.5,13.0657,20.1261,16.3333,2.5607,22.5442,70.2806,10.3,"WA2",4075.5,0.303224325317681,0.0976394808826571,0.172427236670634,0.159369949309412,0.126683860531411,0.0576129032258063,15.941208751011
"7957",4076,-6.20769,75.3376,8.4897,8.5,13.9424,20.7197,18.1729,2.5728,22.7268,71.8602,10.3,"WA2",4076,0.312432741476724,0.10195629263023,0.178882121946694,0.165405609294129,0.131543177548205,0.0498064516129032,16.0703129857919
"7958",4076.5,-6.34523,76.562,8.5126,8.5,15.3776,21.3308,20.8801,2.6067,22.1629,72.8971,10.3,"WA2",4076.5,0.319189774165884,0.105189404853535,0.18367133687425,0.169884904905616,0.13515710110844,0.0279354838709677,15.6715493299364
"7959",4077,-5.79926,77.806,8.5485,8.5,16.9605,21.1319,23.24,2.6225,21.5989,73.2039,10.3,"WA2",4077,0.326054972357092,0.108532158024804,0.188583379628849,0.174480025138547,0.138871482343495,0.0177419354838709,15.2727338087566
"7960",4077.5,-4.9937,78.2663,8.5631,8.5,18.0474,20.9188,24.7,2.6285,21.0392,72.8659,10.3,"WA2",4077.5,0.3285952060608,0.109784024470834,0.190412796312106,0.176191645229381,0.140256898281848,0.0138709677419355,14.8769642239898
"7961",4078,-5.52313,77.6918,8.5538,8.5,18.752,20.5435,23.2237,2.6472,20.4706,71.7475,10.3,"WA2",4078,0.32542474274822,0.10822283178737,0.188130499621258,0.174056325757813,0.138528689728079,0.00180645161290303,14.4749001313181
"7962",4078.5,-6.40187,76.7831,8.541,8.5,15.3765,20.104,21.9211,2.6452,19.9125,71.4201,10.3,"WA2",4078.5,0.320409947252762,0.105779230284678,0.184540957018428,0.170698349066602,0.135814110379506,0.00309677419354833,14.0802639506511
"7963",4079,-6.0126,75.5782,8.5321,8.5,14.9462,19.8941,21.6325,2.6181,20.6483,71.3429,10.3,"WA2",4079,0.313760528200843,0.102587198082068,0.179819685545083,0.166282427739075,0.132250079204061,0.0205806451612902,14.600560202488
"7964",4079.5,-5.00034,75.2506,8.5334,8.5,15.3881,20.3408,22.1244,2.5986,21.5857,71.7254,10.3,"WA2",4079.5,0.311952619095185,0.101728688104715,0.178543527306885,0.165088961305445,0.131287953708379,0.0331612903225807,15.2634128582237
"7965",4080,-1.55517,74.9075,8.5619,8.5,16.1648,20.7976,24.2492,2.6252,22.1704,71.8927,10.3,"WA2",4080,0.310059170944539,0.100833816138191,0.177210413750368,0.163842302629437,0.130283440728164,0.016,15.676844264073
"7966",4080.5,-0.37211,73.531,8.5721,8.5,16.8506,21.2646,25.5988,2.6463,22.3459,72.3384,10.3,"WA2",4080.5,0.302462751884894,0.0972870064731294,0.171897071515634,0.158874297442495,0.126285321129244,0.00238709677419343,15.800937511873
"7967",4081,-0.35024,70.6628,8.5439,8.5,17.2136,21.7696,25.5197,2.656,22.3162,71.921,10.3,"WA2",4081,0.28663416550867,0.0901148701381299,0.161003856336499,0.148693124023809,0.118115310881831,-0.00387096774193563,15.7799365877115
"7968",4081.5,-0.73858,69.7208,8.5622,8.5,17.6121,22.2866,25.1809,2.6353,22.2305,71.702,10.3,"WA2",4081.5,0.281435599032691,0.0878221382697844,0.157478037634999,0.145399033529394,0.115478344357214,0.0094838709677419,15.7193387296319
"7969",4082,-1.79441,68.9721,8.5549,8.5,18.5922,23.4374,26.5902,2.6153,21.8774,71.9893,10.3,"WA2",4082,0.27730378722742,0.0860215563938295,0.154693790140815,0.142798244455478,0.113398481295124,0.0223870967741935,15.4696659941658
"7970",4082.5,-2.00645,68.8298,8.5457,8.5,20.5339,25.7508,28.5099,2.6027,20.4313,72.3219,10.3,"WA2",4082.5,0.27651848360796,0.0856814853815086,0.154166409561505,0.142305661828351,0.113004765459552,0.030516129032258,14.4471268929869
"7971",4083,-2.34438,68.5131,8.5365,8.5,22.7052,28.2925,30.8559,2.5926,18.917,72.0067,10.3,"WA2",4083,0.274770727766195,0.0849270841425977,0.152994740791864,0.141211358685802,0.112130331029898,0.0370322580645161,13.3763646105386
"7972",4083.5,-3.72052,67.9219,8.5273,8.5,26.0349,34.0746,38.5538,2.5876,17.4685,71.0034,10.3,"WA2",4083.5,0.271508103030952,0.0835278211444314,0.150815108641611,0.139175856880346,0.110504637312147,0.0402580645161289,12.35212760948
"7973",4084,-5.65745,66.0292,8.518,8.5,29.1223,38.4045,42.6952,2.599,16.115,69.0143,10.3,"WA2",4084,0.26106295784084,0.0791260800659602,0.143903048058314,0.132722745948817,0.105357636811743,0.0329032258064514,11.3950495308767
"7974",4084.5,-6.40499,64.0463,8.5193,8.5,31.115,37.2413,38.7889,2.6152,15.546,66.4478,10.3,"WA2",4084.5,0.250120030595385,0.0746393116352619,0.136768138283661,0.12606482742731,0.100057620218736,0.0224516129032256,10.9926934841949
"7975",4085,-6.02792,63.9571,8.5217,8.5,32.4946,37.6981,42.4599,2.6221,15.5389,65.4003,10.3,"WA2",4085,0.249627767188105,0.0744404206253772,0.136449714106061,0.12576777323505,0.0998213814404415,0.0179999999999999,10.9876689340824
"7976",4085.5,-5.76265,64.7839,8.5222,8.5,33.1119,35.4703,43.9605,2.6242,15.7661,64.9247,10.3,"WA2",4085.5,0.254190585407149,0.0762936114016131,0.139409550623763,0.128529247259001,0.102018247104924,0.0166451612903225,11.1483224359406
"7977",4086,-4.83659,65.3574,8.5207,8.5,28.3309,33.3742,39.4451,2.6295,16.1216,64.449,10.3,"WA2",4086,0.257355530071665,0.0775918527350657,0.141473630934517,0.130455356149051,0.103551553279961,0.0132258064516127,11.3996965196876
"7978",4086.5,-5.56892,64.79,8.5203,8.5,25.2379,31.402,35.4222,2.6223,16.389,64.3087,10.3,"WA2",4086.5,0.254224249160338,0.0763073646987284,0.13943145747939,0.128549688245158,0.102034515035707,0.0178709677419354,11.5887799265386
"7979",4087,-5.26716,64.1094,8.5207,8.5,23.1433,29.5525,34.8321,2.617,17.0373,64.4177,10.3,"WA2",4087,0.250468257288202,0.0747801586728389,0.136993522525995,0.126275090148368,0.100224847727607,0.0212903225806451,12.0471997694036
"7980",4087.5,-3.50219,64.1294,8.5343,8.5,21.7333,27.8497,34.4685,2.62,17.8144,64.8131,10.3,"WA2",4087.5,0.250578630249476,0.0748248274164207,0.137064982398018,0.126341756380049,0.10027787114747,0.0193548387096773,12.5966904774584
"7981",4088,-2.28683,66.774,8.5535,8.5,22.3037,26.245,33.7815,2.6294,18.5896,65.8859,10.3,"WA2",4088,0.265173246918663,0.0808441604834552,0.146611089047315,0.135250626000289,0.107372652178518,0.0132903225806451,13.1448355789008
"7982",4088.5,-2.57596,69.6638,8.5745,8.5,22.5102,24.732,28.9278,2.6351,19.0228,66.883,10.3,"WA2",4088.5,0.281121036093062,0.0876843844267334,0.157265506101339,0.14520049120934,0.115319504404264,0.0096129032258064,13.4511525946275
"7983",4089,-4.2317,70.9771,8.5655,8.5,22.0263,22.9396,25.6053,2.6373,19.2817,66.9537,10.3,"WA2",4089,0.288368676595082,0.0908866704616683,0.162185916779984,0.149797639298119,0.119000173990513,0.00819354838709659,13.6342220537923
"7984",4089.5,-5.75473,71.7487,8.5528,8.5,19.0845,21.2771,23.2338,2.6296,20.2985,67.4702,10.3,"WA2",4089.5,0.292626865441012,0.0927960486705533,0.165099933441836,0.152520789798857,0.121183276762199,0.0131612903225806,14.353210015003
"7985",4090,-4.44187,72.9714,8.5586,8.5,15.2251,19.7351,21.0154,2.6167,21.247,69.1081,10.3,"WA2",4090,0.299374516428463,0.095864732386263,0.169752941071282,0.156869877193315,0.124674397022586,0.021483870967742,15.0239054602442
"7986",4090.5,-3.6892,74.3991,8.569,8.5,14.7659,19.1993,20.0151,2.6072,22.5225,71.5231,10.3,"WA2",4090.5,0.307253490268968,0.0995157740861209,0.175241450823513,0.162001168290111,0.128800833941763,0.0276129032258063,15.9258244483987
"7987",4091,-4.24334,76.8452,8.5808,8.5,14.6017,19.0201,19.8287,2.6033,23.3322,73.5975,10.3,"WA2",4091,0.320752655297516,0.105945225880405,0.184785470537064,0.17092707279768,0.135998888078243,0.0301290322580645,16.4983705952828
"7988",4091.5,-4.72417,80.137,8.5828,8.5,14.2924,19.0452,19.6588,2.6052,24.3035,74.5808,10.3,"WA2",4091.5,0.338918940993511,0.114956484013891,0.197914358762221,0.183211473525422,0.145949732951253,0.0289032258064516,17.185181809432
