"","DEPT","SP","GR","CALI","SFL_A","ILM","ILD","LLD","LLS","RHOB","NPHI","DT","well_name","DEPTH","VSH_linear","VSH_larionov_young","VSH_larionov_old","VSH_clavier","VSH_steiber","PHID","PHIND"
"188",118.5,-7.09922,70.591,NA,100.589,11.2049,26.025,NA,NA,NA,NA,160.67419,"SB20",118.5,0.465716762158239,0.191030269283942,0.299366133582708,0.278344475471181,0.22513985778695,NA,NA
"189",119,-7.12622,68.4697,NA,96.437,11.1908,25.5266,NA,NA,NA,NA,160.73399,"SB20",119,0.446031021305107,0.17753876074674,0.282422830940579,0.262428124159918,0.211595896236632,NA,NA
"190",119.5,-7.28752,67.3591,NA,104.1235,10.7863,24.3979,NA,NA,NA,NA,160.73199,"SB20",119.5,0.435724613068889,0.170742346894351,0.27373492068216,0.254271946986736,0.204704824718968,NA,NA
"191",120,-7.66222,66.7743,NA,133.6655,10.3565,21.9272,NA,NA,NA,NA,159.9727,"SB20",120,0.430297647882017,0.167235164342484,0.269209842012438,0.250025094288739,0.201129616584482,NA,NA
"192",120.5,-7.98182,66.4308,NA,141.7998,9.9439,20.0789,NA,NA,NA,NA,159.013,"SB20",120.5,0.427109955437266,0.165197756830079,0.266567727903707,0.247545818845151,0.199046471538162,NA,NA
"193",121,-7.74722,66.9093,NA,108.4393,9.7058,19.5675,NA,NA,NA,NA,157.9328,"SB20",121,0.431550452772968,0.168040462758774,0.270251427742581,0.251002562863104,0.201951722424788,NA,NA
"194",121.5,-7.51273,67.8279,NA,74.357,9.4877,18.9803,NA,NA,NA,NA,157.4814,"SB20",121.5,0.440075094053167,0.173589314146864,0.277387076611648,0.257700176828804,0.207597298442595,NA,NA
"195",122,-7.30203,69.4645,NA,68.715,9.4441,18.6325,NA,NA,NA,NA,157.30409,"SB20",122,0.455262801345976,0.183780941628565,0.290310965025274,0.269836422004026,0.217883885982288,NA,NA
"196",122.5,-7.20553,71.1756,NA,65.9384,9.4236,18.4095,NA,NA,NA,NA,157.31329,"SB20",122.5,0.471141871337866,0.19486963057046,0.30411731324474,0.28281027480466,0.228963478157339,NA,NA
"197",123,-7.36913,72.7759,NA,61.8927,9.557,18.1189,NA,NA,NA,NA,157.02969,"SB20",123,0.485992713315553,0.205657013880971,0.317307603828416,0.295214861994044,0.239639655304958,NA,NA
"198",123.5,-7.59763,74.0293,NA,54.7032,9.5356,17.5423,NA,NA,NA,NA,156.3463,"SB20",123.5,0.497624310725309,0.214397638419227,0.327829928357607,0.30511792241791,0.248222455936349,NA,NA
"199",124,-7.73963,76.3054,NA,44.6484,9.4925,17.1036,NA,NA,NA,NA,155.44321,"SB20",124,0.518746601186731,0.230952361909907,0.347377105724743,0.323534700003014,0.264328562741339,NA,NA
"200",124.5,-8.18484,78.3524,NA,42.8563,9.1449,16.4746,NA,NA,NA,NA,154.1937,"SB20",124.5,0.537742835348029,0.246626386016046,0.365452362296737,0.340591057280915,0.279417423481861,NA,NA
"201",125,-9.35844,76.6459,NA,42.9842,8.9247,15.7208,NA,NA,NA,NA,153.35339,"SB20",125,0.521906453522795,0.233506936895524,0.350350854774852,0.326338972366419,0.266797820823245,NA,NA
"202",125.5,-10.17574,71.8122,NA,42.5375,8.7533,14.8107,NA,NA,NA,NA,152.6046,"SB20",125.5,0.477049542401414,0.199111709483253,0.30933191292239,0.287713069262261,0.233173336429853,NA,NA
"203",126,-10.38444,67.1162,NA,42.7861,8.4475,14.3524,NA,NA,NA,NA,152.5027,"SB20",126,0.433470492268802,0.169279689548898,0.27185126916991,0.252504009278119,0.203215424011527,NA,NA
"204",126.5,-9.95464,64.8373,NA,43.5737,8.1156,13.1739,NA,NA,NA,NA,152.9646,"SB20",126.5,0.412322217705938,0.155961044215328,0.254462499050981,0.23619014759507,0.189542447413191,NA,NA
"205",127,-9.56764,64.5574,NA,41.995,7.8408,12.8014,NA,NA,NA,NA,153.82471,"SB20",127,0.409724735565368,0.154374467363504,0.252361707354491,0.234219999019507,0.18789967494027,NA,NA
"206",127.5,-10.20104,64.1558,NA,29.7093,7.736,13.0868,NA,NA,NA,NA,154.50591,"SB20",127.5,0.405997873015696,0.152116432166735,0.249360678101605,0.231405874693503,0.185556253960337,NA,NA
"207",128,-11.39784,63.9937,NA,23.7215,8.1094,13.3143,NA,NA,NA,NA,153.6805,"SB20",128,0.404493579142933,0.151211105371958,0.248153741660502,0.23027419780694,0.184614882871466,NA,NA
"208",128.5,-12.67174,64.3067,NA,21.7148,8.5007,13.4187,NA,NA,NA,NA,152.2955,"SB20",128.5,0.407398230482692,0.152962351945669,0.250486487841903,0.232461530615363,0.186434912448784,NA,NA
"209",129,-14.85334,64.8682,NA,28.0566,9.4306,12.716,NA,NA,NA,NA,151.74831,"SB20",129,0.412608970825422,0.156136845541871,0.254694883243498,0.236408090334333,0.18972428489622,NA,NA
"210",129.5,-16.57625,64.3032,NA,36.6347,9.2182,12.9908,NA,NA,NA,NA,150.3606,"SB20",129.5,0.407365750355889,0.152942697104924,0.250460350855598,0.232437021815167,0.186414507182333,NA,NA
"211",130,-17.83375,62.9643,NA,34.8196,8.9478,13.9168,NA,NA,NA,NA,148.5948,"SB20",130,0.394940709848531,0.145542720625255,0.240547675366966,0.223143594686201,0.178696615361877,NA,NA
"212",130.5,-18.68325,62.6144,NA,25.9814,9.2076,14.9841,NA,NA,NA,NA,146.3196,"SB20",130.5,0.391693625171913,0.143647406811379,0.237985175167293,0.220741730204287,0.176708189210167,NA,NA
"213",131,-18.87375,64.0922,NA,23.8566,9.6084,16.4122,NA,NA,NA,NA,142.23779,"SB20",131,0.405407662711515,0.151760810424432,0.248886836048966,0.230961573266831,0.185186598197731,NA,NA
"214",131.5,-19.30645,68.2489,NA,28.5358,10.4664,17.5705,NA,NA,NA,NA,139.18359,"SB20",131.5,0.443981989305686,0.176173210605467,0.280685674638999,0.260797023299283,0.210215159594568,NA,NA
"215",132,-20.65985,71.5763,NA,32.0086,11.0358,17.0023,NA,NA,NA,NA,137.395,"SB20",132,0.474860381854931,0.197532254235331,0.307394596248977,0.285891417483195,0.231607662727036,NA,NA
"216",132.5,-22.98956,74.8195,NA,37.9578,11.6831,16.3759,NA,NA,NA,NA,136.409,"SB20",132.5,0.504957395353672,0.220043648290326,0.334551411756744,0.311447633186816,0.253736570170857,NA,NA
"217",133,-25.23176,75.3731,NA,44.7391,11.2369,15.1488,NA,NA,NA,NA,135.0829,"SB20",133,0.510094823410191,0.224062873366186,0.339301232640185,0.315922502763714,0.257648326058588,NA,NA
"218",133.5,-27.47536,74.8316,NA,50.6015,10.0414,14.3536,NA,NA,NA,NA,133.5269,"SB20",133.5,0.505069683792046,0.2201309313473,0.334654867090544,0.311545082760935,0.2538216373369,NA,NA
"219",134,-29.71616,73.3719,NA,35.8119,8.4567,13.555,NA,NA,NA,NA,132.17931,"SB20",134,0.491523614908193,0.20978073286048,0.322289883794508,0.299903047958423,0.243696145082984,NA,NA
"220",134.5,-31.73866,73.9548,NA,22.5509,7.7281,12.9264,NA,NA,NA,NA,131.4467,"SB20",134.5,0.496932948026229,0.213870790003637,0.327199745007013,0.304524626541464,0.247706744553316,NA,NA
"221",135,-31.92286,73.8449,NA,17.2555,7.3594,12.0844,NA,NA,NA,NA,131.0947,"SB20",135,0.495913072044633,0.213095303637818,0.32627122080097,0.303650500729574,0.246947280279042,NA,NA
"222",135.5,-31.92006,72.9398,NA,16.8552,7.1806,11.0867,NA,NA,NA,NA,132.8042,"SB20",135.5,0.487513711253529,0.206785211691166,0.318673924808611,0.296500379200311,0.240750771971986,NA,NA
"223",136,-32.00397,71.2261,NA,17.8361,7.235,10.5231,NA,NA,NA,NA,135.64169,"SB20",136,0.471610513167443,0.195203802782878,0.304529417596157,0.283197683007428,0.229295670174539,NA,NA
"224",136.5,-32.15646,68.1837,NA,21.6843,7.3978,10.9385,NA,NA,NA,NA,138.4144,"SB20",136.5,0.443376930943538,0.175771347954762,0.280173652984429,0.2603162868928,0.209808466201416,NA,NA
"225",137,-32.56207,66.6841,NA,26.9601,8.0448,11.4565,NA,NA,NA,NA,140.27361,"SB20",137,0.429460588614138,0.166698545826603,0.268514915872096,0.24937297048228,0.200581400388698,NA,NA
"226",137.5,-33.35928,66.5545,NA,34.0268,8.3868,12.6268,NA,NA,NA,NA,142.2971,"SB20",137.5,0.428257895918826,0.16592954243095,0.267517851697813,0.248437352265902,0.199795218592247,NA,NA
"227",138,-34.41257,67.7102,NA,38.0856,8.8636,13.5373,NA,NA,NA,NA,144.634,"SB20",138,0.438982833788983,0.172871546726326,0.276468070548123,0.256837464339509,0.206868864976345,NA,NA
"228",138.5,-35.85307,69.7479,NA,36.9575,9.3706,14.3744,NA,NA,NA,NA,146.7399,"SB20",138.5,0.457892763613349,0.185586439444898,0.292576685715057,0.271964864587765,0.219695606951653,NA,NA
"229",139,-37.28377,72.4229,NA,35.7491,9.6903,14.6879,NA,NA,NA,NA,146.95959,"SB20",139,0.482716860526623,0.2032420501448,0.314374652975067,0.292455745695345,0.237257869415055,NA,NA
"230",139.5,-38.79688,73.4858,NA,37.1393,9.6339,14.8874,NA,NA,NA,NA,146.68919,"SB20",139.5,0.492580611034705,0.210575485271978,0.323246389846196,0.300803271092986,0.244476439718233,NA,NA
"231",140,-39.99028,74.4945,NA,40.2868,9.0476,15.1068,NA,NA,NA,NA,146.1223,"SB20",140,0.501941383579162,0.217708648463506,0.331778669630714,0.308836130989663,0.251458869910459,NA,NA
"232",140.5,-40.68018,75.4461,NA,38.9263,8.6453,15.3352,NA,NA,NA,NA,143.98331,"SB20",140.5,0.510772266054927,0.224596827991202,0.339930092044365,0.316515081487254,0.258167178561578,NA,NA
"233",141,-41.38938,76.4989,NA,34.2139,8.6908,15.5935,NA,NA,NA,NA,141.91,"SB20",141,0.520542288197093,0.232401540778181,0.349065435499722,0.325126724849667,0.265729843118454,NA,NA
"234",141.5,-42.19338,76.6512,NA,31.6217,9.5187,16.1988,NA,NA,NA,NA,140.0968,"SB20",141.5,0.52195563771481,0.233546863589453,0.350397245241245,0.326382724534598,0.266836381785007,NA,NA
"235",142,-43.16309,75.0151,NA,34.1769,9.7436,16.018,NA,NA,NA,NA,138.7684,"SB20",142,0.506772570440115,0.221457689824897,0.336225772760166,0.313024887305703,0.25511406318323,NA,NA
"236",142.5,-44.00589,73.4714,NA,41.9364,9.8308,16.0217,NA,NA,NA,NA,137.95461,"SB20",142.5,0.492446978513004,0.210474888344158,0.323125384540817,0.300689382790509,0.244377699243176,NA,NA
"237",143,-43.80629,74.1308,NA,47.814,10.0563,16.997,NA,NA,NA,NA,138.6627,"SB20",143,0.498566234402579,0.215116930175097,0.328689472879675,0.305927196395388,0.248926215357414,NA,NA
"238",143.5,-43.42339,75.6947,NA,47.6129,10.5533,18.1646,NA,NA,NA,NA,142.10719,"SB20",143.5,0.513079283061521,0.226422174239964,0.34207609544131,0.318537494896461,0.259939463350785,NA,NA
"239",144,-42.91189,78.2754,NA,48.3908,12.5134,19.58,NA,NA,NA,NA,142.9021,"SB20",144,0.537028272558376,0.246022866014611,0.364763792207982,0.339940790667097,0.278839065184773,NA,NA
"240",144.5,-42.56469,78.4949,NA,51.6273,13.4356,20.6736,NA,NA,NA,NA,142.7235,"SB20",144.5,0.539065240510699,0.247746211516475,0.366728464692041,0.341796285619067,0.280490030768161,NA,NA
"241",145,-42.8578,77.7102,NA,55.5303,13.6293,20.5109,NA,NA,NA,NA,142.9377,"SB20",145,0.531783196081598,0.241626565681907,0.359730333734772,0.335188599897039,0.274619896044695,NA,NA
"242",145.5,-43.7188,76.1804,NA,58.6852,12.1647,20.5379,NA,NA,NA,NA,143.6031,"SB20",145.5,0.517586596658073,0.230019741808733,0.346288685743045,0.322508482915916,0.26342606630639,NA,NA
"243",146,-44.6903,74.7202,NA,54.729,11.1893,20.5561,NA,NA,NA,NA,142.1628,"SB20",146,0.504035887756106,0.21932829891953,0.333703002125642,0.310648503439332,0.25303918161294,NA,NA
"244",146.5,-46.34259,73.3816,NA,41.9046,10.565,19.9435,NA,NA,NA,NA,139.7818,"SB20",146.5,0.491613631259616,0.209848332007535,0.322371287580486,0.299979659506237,0.243762533141791,NA,NA
"245",147,-46.8918,73.5027,NA,38.5343,10.2489,19.05,NA,NA,NA,NA,135.0146,"SB20",147,0.49273744364698,0.210693590927041,0.323388431612282,0.300936959775412,0.244592356054129,NA,NA
"246",147.5,-47.2212,74.0102,NA,39.6416,10.0335,18.1935,NA,NA,NA,NA,129.4296,"SB20",147.5,0.49744706203333,0.214262478154854,0.327668306993607,0.304965758976596,0.248090172196906,NA,NA
"247",148,-48.1682,74.6395,NA,45.4862,9.7533,17.3755,NA,NA,NA,NA,125.8845,"SB20",148,0.503286988832404,0.218748186460549,0.333014306977021,0.309999848019201,0.252473371569029,NA,NA
"248",148.5,-49.2591,76.015,NA,53.4764,9.5033,17.0358,NA,NA,NA,NA,128.4491,"SB20",148.5,0.516051678665754,0.228789955745346,0.344851176052687,0.321153266380123,0.26223515375583,NA,NA
"249",149,-50.2909,79.1538,NA,66.9321,9.6785,17.6686,NA,NA,NA,NA,134.6479,"SB20",149,0.545179856382159,0.252973794744308,0.37265949540399,0.347399864978527,0.285488246150975,NA,NA
"250",149.5,-51.2069,80.118,NA,85.1499,10.0354,18.4738,NA,NA,NA,NA,141.3916,"SB20",149.5,0.554127667314413,0.260772850101057,0.381429776614941,0.35569207616837,0.292918847589661,NA,NA
"251",150,-51.58751,79.9654,NA,129.32629,10.8078,19.2798,NA,NA,NA,NA,147.15891,"SB20",150,0.552711533785828,0.259526573183904,0.380034483434625,0.354372334886073,0.291733486418732,NA,NA
"252",150.5,-52.0335,77.5639,NA,177.33479,11.6318,20.4116,NA,NA,NA,NA,150.2168,"SB20",150.5,0.530425526781257,0.240498201306767,0.358433392955748,0.333964486901945,0.273535216444167,NA,NA
"253",151,-52.77101,76.0365,NA,193.3423,12.186,21.6527,NA,NA,NA,NA,150.8425,"SB20",151,0.516251199444683,0.228949539454879,0.345037862014025,0.321329256185738,0.26238974784684,NA,NA
"254",151.5,-53.66951,75.8853,NA,184.8483,13.0479,24.2851,NA,NA,NA,NA,151.2178,"SB20",151.5,0.514848057966818,0.2278289879739,0.343726076795365,0.32009268570159,0.26130388420301,NA,NA
"255",152,-54.04311,75.8168,NA,185.5101,13.6516,27.0625,NA,NA,NA,NA,151.8123,"SB20",152,0.514212375485114,0.227322656439967,0.343132621906825,0.319533300938122,0.260812959453697,NA,NA
"256",152.5,-54.16521,74.2173,NA,184.4494,14.168,28.3314,NA,NA,NA,NA,152.5071,"SB20",152.5,0.49936895753641,0.215731295537451,0.329422877471386,0.306617746740678,0.249527016624902,NA,NA
"257",153,-54.17951,72.664,NA,167.0114,15.1221,29.8169,NA,NA,NA,NA,153.1076,"SB20",153,0.484954277261498,0.204889279701946,0.316376424426384,0.294338817211032,0.238882971672023,NA,NA
"258",153.5,-54.19592,72.3221,NA,153.8477,15.6223,32.7378,NA,NA,NA,NA,153.7827,"SB20",153.5,0.481781432874714,0.202556167234353,0.313539583617217,0.291670264138193,0.236580557666964,NA,NA
"259",154,-54.04702,72.5657,NA,167.66701,16.8054,34.016,NA,NA,NA,NA,154.489,"SB20",154,0.484042049700162,0.204216538630957,0.315559523148989,0.293570327196614,0.238219529438845,NA,NA
"260",154.5,-53.86002,73.1731,NA,184.13609,17.4899,35.3442,NA,NA,NA,NA,154.7486,"SB20",154.5,0.489678743705815,0.20839873071706,0.320623761374445,0.298335101825492,0.242338137822585,NA,NA
"261",155,-53.65802,74.4613,NA,211.502,18.1593,36.289,NA,NA,NA,NA,154.3542,"SB20",155,0.50163328637635,0.21747113442206,0.331496075437379,0.308569999938059,0.251226968773645,NA,NA
"262",155.5,-53.52602,74.9585,NA,231.3837,18.2807,36.4022,NA,NA,NA,NA,153.75191,"SB20",155.5,0.506247320389539,0.221047837168819,0.335740836250364,0.312568054983215,0.254714946070878,NA,NA
"263",156,-53.24192,74.777,NA,243.88541,17.7245,35.8962,NA,NA,NA,NA,152.16521,"SB20",156,0.504562993813928,0.219737274685365,0.334188163179349,0.31110547775073,0.25343793262575,NA,NA
"264",156.5,-52.96423,74.674,NA,259.09531,17.0543,35.3971,NA,NA,NA,NA,150.8808,"SB20",156.5,0.503607150082314,0.218996053587166,0.333308643059465,0.310277067804258,0.252715156538868,NA,NA
"265",157,-53.03562,74.8881,NA,266.1322,16.6991,35.5889,NA,NA,NA,NA,149.8226,"SB20",157,0.505594005838999,0.220538825602778,0.335138156871051,0.312000326698498,0.254219106083314,NA,NA
"266",157.5,-53.66503,74.8798,NA,269.03,16.9798,36.3856,NA,NA,NA,NA,149.2831,"SB20",157.5,0.505516981538296,0.220478870478969,0.335067138305346,0.311933428389403,0.254160690606987,NA,NA
"267",158,-55.20163,74.7732,NA,288.52341,18.0866,35.8279,NA,NA,NA,NA,148.9897,"SB20",158,0.504527729676257,0.219709896370627,0.334155694154834,0.311074894588998,0.253411242440825,NA,NA
"268",158.5,-56.81593,75.2588,NA,321.10199,19.0586,34.7356,NA,NA,NA,NA,149.09241,"SB20",158.5,0.509034115269186,0.223228693282936,0.33831777939486,0.314995845451987,0.256837355913347,NA,NA
"269",159,-57.75084,78.1463,NA,442.50269,19.0342,34.2815,NA,NA,NA,NA,149.6356,"SB20",159,0.535830219881178,0.24501346869106,0.363610848913486,0.338852077241993,0.277871299707788,NA,NA
"270",159.5,-58.41853,80.9208,NA,398.54639,18.6984,34.4471,NA,NA,NA,NA,151.0076,"SB20",159.5,0.561577680399264,0.267404343697694,0.388815433678201,0.362681131398195,0.299213727481564,NA,NA
"271",160,-58.76664,82.4894,NA,226.2003,18.4753,35.3351,NA,NA,NA,NA,151.97189,"SB20",160,0.576134345228484,0.280733125403539,0.403468350829148,0.376564647242538,0.311806344490081,NA,NA
"272",160.5,-59.03104,82.2768,NA,154.84911,18.393,36.3803,NA,NA,NA,NA,152.4493,"SB20",160.5,0.574161409526143,0.2788973282341,0.401465004706054,0.374665060268027,0.310076408260472,NA,NA
"273",161,-59.05274,81.0739,NA,139.2403,18.4919,37.548,NA,NA,NA,NA,152.438,"SB20",161,0.562998453945964,0.268683468751833,0.390232615190128,0.364022864967329,0.300425573638006,NA,NA
"274",161.5,-58.72264,80.0411,NA,177.8893,18.7428,39.0631,NA,NA,NA,NA,152.1575,"SB20",161.5,0.553414032528383,0.260144245718056,0.380726301565112,0.355026668271472,0.292321063033811,NA,NA
"275",162,-58.85914,81.0234,NA,250.5117,19.133,41.0499,NA,NA,NA,NA,152.4472,"SB20",162,0.562529812116386,0.268261034401015,0.389764849651571,0.36357997863046,0.300025440481647,NA,NA
"276",162.5,-59.37294,82.7897,NA,298.58109,19.963,43.1379,NA,NA,NA,NA,153.4511,"SB20",162.5,0.578921140108131,0.283342088577985,0.406307452977395,0.379257512841917,0.314262526976297,NA,NA
"277",163,-59.76654,83.7225,NA,327.97031,22.8777,46.7109,NA,NA,NA,NA,153.9243,"SB20",163,0.587577557902786,0.291566066516628,0.415196624977707,0.387695145027232,0.321987673030177,NA,NA
"278",163.5,-59.86564,83.4137,NA,384.14911,24.8381,48.461,NA,NA,NA,NA,154.2617,"SB20",163.5,0.58471188271519,0.288823307534715,0.412242077788708,0.384889594592761,0.319414112164883,NA,NA
"279",164,-58.72015,81.7011,NA,715.79639,26.594,48.9768,NA,NA,NA,NA,153.9128,"SB20",164,0.568818892668957,0.273972551081471,0.396067566911828,0.369549468185186,0.305428712089804,NA,NA
"280",164.5,-57.20875,80.7342,NA,1173.95667,26.5003,49.4982,NA,NA,NA,NA,153.3909,"SB20",164.5,0.559846025638884,0.265851620768784,0.387091926941218,0.361049667955563,0.297741668336471,NA,NA
"281",165,-55.88485,79.544,NA,1056.12366,26.0661,50.3013,NA,NA,NA,NA,153.5336,"SB20",165,0.548800926518817,0.256108434815318,0.376195622122038,0.350742335235503,0.288478480382831,NA,NA
"282",165.5,-54.69485,75.8738,NA,634.24988,25.0133,51.2684,NA,NA,NA,NA,154.1049,"SB20",165.5,0.514741337550182,0.227743925740822,0.343626409149523,0.319998738099564,0.261221421931116,NA,NA
"283",166,-54.89425,71.4824,NA,564.25708,23.9915,52.2819,NA,NA,NA,NA,155.3703,"SB20",166,0.473988986453003,0.196906015313733,0.306625081748059,0.285167904065274,0.230986305309915,NA,NA
"284",166.5,-55.53495,68.1774,NA,484.53391,23.9247,53.3154,NA,NA,NA,NA,156.97639,"SB20",166.5,0.443318466715294,0.175732550696507,0.280124201249853,0.260269857345555,0.209769193816246,NA,NA
"285",167,-55.23526,68.141,NA,337.86871,25.5872,53.7887,NA,NA,NA,NA,157.16701,"SB20",167,0.442980673396549,0.175508502627573,0.279838558580974,0.260001673528066,0.209542371765326,NA,NA
"286",167.5,-55.91276,68.8316,NA,249.13519,27.7718,53.0553,NA,NA,NA,NA,156.289,"SB20",167.5,0.449389466416477,0.179792530063429,0.285280793066631,0.265111901753016,0.213870626674404,NA,NA
"287",168,-56.39265,69.4918,NA,249.8006,29.3494,51.7595,NA,NA,NA,NA,155.41029,"SB20",168,0.455516146335035,0.183954336162141,0.290528863153813,0.270041107038727,0.218058012451167,NA,NA
"288",168.5,-56.78886,70.378,NA,293.4519,29.1323,49.7101,NA,NA,NA,NA,154.96561,"SB20",168.5,0.463740114441407,0.189644615740155,0.297643895425149,0.276725976475401,0.223756666114422,NA,NA
"289",169,-56.30586,72.4841,NA,600.02667,27.8297,50.1837,NA,NA,NA,NA,154.2979,"SB20",169,0.483284798743854,0.203659282557316,0.314882187951767,0.292933162546385,0.237669702462774,NA,NA
"290",169.5,-55.79987,75.0487,NA,986.72302,27.4376,51.8036,NA,NA,NA,NA,153.65691,"SB20",169.5,0.507084379657418,0.221701255868548,0.336513817336607,0.313296246349976,0.255351194637496,NA,NA
"291",170,-55.84816,77.2645,NA,1101.25342,27.4365,55.0029,NA,NA,NA,NA,151.9715,"SB20",170,0.527647083934216,0.238201237712795,0.355786826972236,0.331466976171997,0.271324883803052,NA,NA
"292",170.5,-55.86927,77.9075,NA,888.34119,27.3696,57.2954,NA,NA,NA,NA,148.4817,"SB20",170.5,0.533614147229631,0.243154511890255,0.361483256687742,0.336843319440164,0.276087520165937,NA,NA
"293",171,-55.79087,77.8921,NA,763.10797,27.1573,59.2532,NA,NA,NA,NA,145.23669,"SB20",171,0.5334712346717,0.243034991670756,0.361346274373935,0.33671400167189,0.275972766568668,NA,NA
"294",171.5,-56.82407,78.0973,NA,536.4007,26.5056,57.3047,NA,NA,NA,NA,143.2795,"SB20",171.5,0.535375498105945,0.244631162438215,0.363173749515685,0.338439359161888,0.277504612963244,NA,NA
"295",172,-57.15587,79.3786,NA,398.97461,25.4647,53.1387,NA,NA,NA,NA,141.8683,"SB20",172,0.547266008526497,0.254776151986436,0.374694542669595,0.349323316269071,0.287208188972083,NA,NA
"296",172.5,-56.68777,81.0599,NA,324.58521,23.892,50.1713,NA,NA,NA,NA,141.76131,"SB20",172.5,0.562868533438755,0.268566307367257,0.390102907167429,0.363900053420311,0.300314605539909,NA,NA
"297",173,-55.69128,82.3796,NA,257.3873,21.7698,45.7843,NA,NA,NA,NA,142.3277,"SB20",173,0.575115397250511,0.279783844559564,0.40243301284037,0.375582873980153,0.310911975148474,NA,NA
"298",173.5,-54.97868,82.8878,NA,216.5609,20.7947,43.4544,NA,NA,NA,NA,143.2448,"SB20",173.5,0.579831511662221,0.284198415840795,0.407237291233392,0.380139665814449,0.315068120138328,NA,NA
"299",174,-54.11788,82.5515,NA,161.9437,20.0934,42.1503,NA,NA,NA,NA,144.1618,"SB20",174,0.576710635478321,0.281271113033599,0.404054558638274,0.37712058249569,0.312313050295501,NA,NA
"300",174.5,-53.37638,80.9774,NA,118.0014,19.4158,42.909,NA,NA,NA,NA,146.535,"SB20",174.5,0.56210293044984,0.267876684340875,0.389339030592525,0.36317682809209,0.299661310765925,NA,NA
"301",175,-52.94018,79.8706,NA,111.3197,19.9709,44.0859,NA,NA,NA,NA,149.32069,"SB20",175,0.551831786351294,0.258754622387201,0.379169061091555,0.353553870858352,0.29099888522299,NA,NA
"302",175.5,-52.93158,79.0312,NA,159.576,21.6053,45.0589,NA,NA,NA,NA,151.5584,"SB20",175.5,0.544042123940452,0.251994892608048,0.371552111844668,0.346353371864825,0.284553397992279,NA,NA
"303",176,-52.21078,77.9124,NA,317.83331,22.9188,46.132,NA,NA,NA,NA,153.79781,"SB20",176,0.533659619407154,0.243192550238625,0.36152684766101,0.336884471717751,0.276124039792147,NA,NA
"304",176.5,-51.09228,76.0909,NA,962.97058,23.9303,44.141,NA,NA,NA,NA,155.0645,"SB20",176.5,0.516756033415555,0.229353688242626,0.345510451591767,0.321774780688277,0.262781187059119,NA,NA
"305",177,-50.37878,74.9049,NA,1302.31079,23.805,43.6181,NA,NA,NA,NA,156.9037,"SB20",177,0.50574991044765,0.220660216805702,0.335281928504049,0.312135758276234,0.254337372338261,NA,NA
"306",177.5,-50.24028,74.4029,NA,1048.68054,23.3526,44.4901,NA,NA,NA,NA,159.6433,"SB20",177.5,0.501091332260561,0.217053793781467,0.330999274835613,0.308102154765462,0.250819393425901,NA,NA
"307",178,-50.35518,74.3675,NA,695.53961,22.7208,44.8023,NA,NA,NA,NA,162.5695,"SB20",178,0.500762818978045,0.216801098982611,0.330698313652912,0.307818742921778,0.250572550986292,NA,NA
"308",178.5,-50.84129,74.5978,NA,522.94531,21.9584,47.2132,NA,NA,NA,NA,163.7166,"SB20",178.5,0.502900011321644,0.218448862082805,0.332658718567368,0.309664945862909,0.252181334385648,NA,NA
"309",179,-52.22589,74.7364,NA,406.18631,22.7301,49.7896,NA,NA,NA,NA,163.4584,"SB20",179,0.50418622434302,0.219444887065971,0.333841339389514,0.31077880195323,0.253152866865287,NA,NA
"310",179.5,-53.52649,74.2505,NA,272.79251,25.5065,49.7992,NA,NA,NA,NA,162.61189,"SB20",179.5,0.499677054739222,0.215967434284842,0.329704585984929,0.30688300407603,0.249757869249395,NA,NA
"311",180,-54.40129,73.4872,NA,248.16991,27.3067,48.5599,NA,NA,NA,NA,161.961,"SB20",180,0.492593603085426,0.210585267367859,0.323258155446575,0.300814344742014,0.244486040883855,NA,NA
"312",180.5,-55.30669,74.5963,NA,307.01221,27.1138,45.9871,NA,NA,NA,NA,160.9059,"SB20",180.5,0.5028860912673,0.218438100553006,0.332645931171402,0.309652902532725,0.252170833674586,NA,NA
"313",181,-56.2327,76.0453,NA,366.06671,26.6482,42.6161,NA,NA,NA,NA,159.82809,"SB20",181,0.5163328637635,0.229014880993668,0.345114287906109,0.321401304030472,0.262453041655424,NA,NA
"314",181.5,-56.3704,78.0465,NA,421.64859,26.5608,43.6755,NA,NA,NA,NA,159.2256,"SB20",181.5,0.534904072265498,0.244235282714386,0.362720884217956,0.338011772333516,0.277124820908295,NA,NA
"315",182,-56.69049,79.6367,NA,472.82971,27.2323,46.9769,NA,NA,NA,NA,158.8719,"SB20",182,0.54966118587727,0.256857421944204,0.377038314126096,0.351539054880782,0.289192221610284,NA,NA
"316",182.5,-57.0212,79.4286,NA,499.00989,28.172,47.9538,NA,NA,NA,NA,156.6651,"SB20",182.5,0.54773001033796,0.255178344771718,0.37514797838716,0.349751940826415,0.287591762989585,NA,NA
"317",183,-56.9204,78.9488,NA,461.76581,29.3176,50.3852,NA,NA,NA,NA,153.4198,"SB20",183,0.543277448955161,0.251338571348463,0.37080881531246,0.345651010662485,0.283926331809492,NA,NA
"318",183.5,-56.6469,79.1584,NA,388.50021,30.1446,53.6787,NA,NA,NA,NA,149.1526,"SB20",183.5,0.545222544548814,0.253010579160409,0.372701078874291,0.347439164197271,0.28552336538527,NA,NA
