"","DEPT","SP","GR","CALI","BITSIZE","LLD","LLS","RHOB","NPHI","DT","MUDWGT","well_name","DEPTH","VSH_linear","VSH_larionov_young","VSH_larionov_old","VSH_clavier","VSH_steiber","PHID","PHIND"
"6220",3152.5,-3.54289,87.5753,11.7005,8.5,6.4559,7.2096,2.4048,34.3293,94.3409,9.9,"TL1",3152.5,0.434984343931331,0.17026106714717,0.273115667035337,0.253690718058283,0.204214999776156,0.158193548387097,24.2747385535741
"6221",3153,-3.0674,87.6922,11.4235,8.5,6.5098,7.1868,2.4226,34.6689,93.9405,9.9,"TL1",3153,0.435854559763468,0.170826924959246,0.273843689925847,0.254374039018205,0.2047908788044,0.146709677419355,24.5148337842565
"6222",3153.5,-3.321,87.4671,11.0332,8.5,6.5642,7.12,2.4185,35.1356,98.1649,9.9,"TL1",3153.5,0.434178891809542,0.169738446138238,0.272442607697143,0.253059005565991,0.203682817159949,0.149354838709677,24.8448454838005
"6223",3154,-3.88111,86.4697,10.9483,8.5,6.6191,7.0414,2.4449,34.4298,99.1711,9.9,"TL1",3154,0.42675414184399,0.164971370899256,0.266273536050473,0.247269775960652,0.198814716404876,0.132322580645161,24.3457248537125
"6224",3154.5,-5.12952,86.7379,11.2636,8.5,6.6744,6.9947,2.4989,32.8475,100.8674,9.9,"TL1",3154.5,0.428750650707797,0.166244323732285,0.267926157487236,0.248820490591627,0.20011711138545,0.097483870967742,23.2267922812762
"6225",3155,-6.01153,87.3386,11.0876,8.5,6.7301,6.9725,2.5155,32.8618,99.692,9.9,"TL1",3155,0.433222324363609,0.169119174081005,0.271644247623498,0.252309714212346,0.203051832756609,0.0867741935483872,23.2368826330111
"6226",3155.5,-6.08594,87.7113,11.1569,8.5,6.7864,6.9504,2.4949,33.8126,98.2944,9.9,"TL1",3155.5,0.435996742162046,0.170919499143647,0.273962723267907,0.254485765619301,0.204885059773214,0.100064516129032,23.9092234468979
"6227",3156,-5.14824,87.9877,11.6005,8.5,6.8431,6.9284,2.4801,35.3141,99.2985,9.9,"TL1",3156,0.438054292683882,0.172262944822523,0.275687908098919,0.256105119164214,0.20625079496342,0.109612903225806,24.9709598714042
"6228",3156.5,-3.86795,88.0609,11.5193,8.5,6.9229,6.9323,2.4726,35.9755,100.8551,9.9,"TL1",3156.5,0.438599201143355,0.172619923279749,0.276145619736288,0.25653477383218,0.206613374333155,0.114451612903226,25.438648739877
"6229",3157,-3.68546,87.2933,11.3486,8.5,7.1375,7.1773,2.448,35.0943,100.144,9.9,"TL1",3157,0.432885106423525,0.168901224545884,0.271363054699485,0.252045810239924,0.202829662030438,0.130322580645161,24.8155886134606
"6230",3157.5,-5.34377,86.3392,11.1042,8.5,7.139,7.3647,2.4556,34.2131,98.7062,9.9,"TL1",3157.5,0.425782686188781,0.164354334459861,0.265471060946222,0.246516823806491,0.198182751625063,0.12541935483871,24.192477566638
"6231",3158,-6.16287,85.8722,10.5724,8.5,7.0483,7.4033,2.4773,33.3892,97.2684,9.9,"TL1",3158,0.422306289323018,0.162158793853497,0.262608205714952,0.243830850159914,0.195930571524693,0.11141935483871,23.6098611909582
"6232",3158.5,-3.92338,85.5407,10.6859,8.5,6.9586,7.4172,2.452,32.8881,96.8443,9.9,"TL1",3158.5,0.41983856863565,0.160612125852149,0.260584364326494,0.241932244305478,0.194340658926024,0.127741935483871,23.2555739513356
"6233",3159,-2.29709,85.2697,10.4384,8.5,6.8702,7.2749,2.4264,32.7644,97.634,9.9,"TL1",3159,0.417821216278857,0.15935498234551,0.258935017384659,0.240385075289768,0.193046298155168,0.144258064516129,23.1681539807251
"6234",3159.5,-1.65359,86.2113,10.5465,8.5,6.6804,7.1308,2.4429,32.5911,99.0319,9.9,"TL1",3159.5,0.424830585205631,0.163751081305628,0.264685621784716,0.245779880971949,0.197564485819605,0.133612903225807,23.0455814812505
"6235",3160,-2.311,88.7001,10.0401,8.5,6.4741,6.9452,2.4946,32.4595,100.4299,9.9,"TL1",3160,0.443357472827715,0.175758434771304,0.280157193969677,0.26030083374025,0.209795395049165,0.100258064516129,22.9524420479554
"6236",3160.5,-3.10781,90.7444,10.3355,8.5,6.3683,6.7882,2.5142,33.1275,101.3965,9.9,"TL1",3160.5,0.458575455938382,0.186057109466983,0.293166178993343,0.272518682119737,0.220167394053298,0.0876129032258063,23.4247618159802
"6237",3161,-4.40111,93.4373,10.1633,8.5,6.2643,6.733,2.5257,33.2812,100.6019,9.9,"TL1",3161,0.478621685317002,0.200251476670536,0.310726826209423,0.289024832642151,0.234301863685813,0.0801935483870967,23.5334305238867
"6238",3161.5,-6.04822,97.0469,10.4133,8.5,6.3439,6.6782,2.5392,33.0699,100.6537,9.9,"TL1",3161.5,0.50549192541692,0.220459369539491,0.335044037493243,0.31191166788471,0.254141689914802,0.0714838709677418,23.3840051739839
"6239",3162,-6.61683,98.7104,10.9709,8.5,6.4282,6.6239,2.5117,31.6436,101.1373,9.9,"TL1",3162,0.517875193481585,0.23025150859123,0.346559309553249,0.322763632087,0.26365039862776,0.089225806451613,22.3754930918241
"6240",3162.5,-7.49074,98.9818,10.3726,8.5,6.4328,6.57,2.4789,30.0616,100.4269,9.9,"TL1",3162.5,0.519895523480232,0.231878811075548,0.348456854035503,0.324552832060464,0.265224542860123,0.110387096774194,21.2569045238381
"6241",3163,-7.94785,98.8118,10.5315,8.5,6.4104,6.5166,2.4904,28.773,99.248,9.9,"TL1",3163,0.518630025691838,0.230858512123686,0.347267645043583,0.323431490814093,0.264237769276291,0.102967741935484,20.3457136930101
"6242",3163.5,-7.17605,99.2669,10.5781,8.5,6.388,6.4636,2.5157,28.0521,99.4108,9.9,"TL1",3163.5,0.522017837712415,0.233597363453375,0.350455916728264,0.326438059528193,0.266885152839276,0.0866451612903226,19.8359247552764
"6243",3164,-5.57956,100.4361,11.0755,8.5,6.2662,6.411,2.481,29.1028,100.5447,9.9,"TL1",3164,0.530721484854708,0.240743838472745,0.358715904807354,0.334231122511198,0.273771406547248,0.109032258064516,20.5789316519748
"6244",3164.5,-4.83827,101.394,11.104,8.5,6.0945,6.3564,2.4302,29.9306,101.1705,9.9,"TL1",3164.5,0.537852192687075,0.246718846889401,0.365557801884133,0.340690635263701,0.279506011757789,0.141806451612903,21.1643677608111
"6245",3165,-6.89247,98.8138,10.937,8.5,5.9274,6.2975,2.4669,32.4608,101.3533,9.9,"TL1",3165,0.518644913901113,0.23087049640108,0.347281623613145,0.323444670991047,0.264249363582986,0.118129032258065,22.95340379016
"6246",3165.5,-8.45178,95.0698,10.8682,8.5,5.7649,6.2426,2.4572,33.8526,101.1319,9.9,"TL1",3165.5,0.490774186137901,0.209218543339847,0.321612552907434,0.299265607751555,0.243143892772525,0.124387096774194,23.9375646099373
"6247",3166,-8.25119,92.8175,11.2688,8.5,5.655,6.2125,2.4374,34.9562,100.4859,9.9,"TL1",3166,0.474007829262611,0.196919542129359,0.306641711682375,0.285183539525324,0.230999730203564,0.137161290322581,24.7179563441192
"6248",3166.5,-7.0291,94.5073,11.0824,8.5,5.6408,6.1825,2.4703,35.3113,99.7726,9.9,"TL1",3166.5,0.486586877279245,0.206097210338249,0.317841001784161,0.295716701420725,0.24007330592527,0.115935483870968,24.9689942601461
"6249",3167,-6.23411,96.2193,10.959,8.5,5.6267,6.1559,2.4741,35.2516,99.0592,9.9,"TL1",3167,0.499331184418834,0.215702357458177,0.32938834792075,0.306585234009444,0.249498723575609,0.113483870967742,24.9267745722242
"6250",3167.5,-6.30241,98.1944,10.9946,8.5,5.6127,6.1438,2.5029,35.0057,99.248,9.9,"TL1",3167.5,0.514034035488578,0.227180753919802,0.342966222733567,0.319376459466478,0.260675344783985,0.0949032258064516,24.7528588158244
"6251",3168,-6.65153,101.3268,10.7461,8.5,5.5986,6.1248,2.5328,34.3676,100.1425,9.9,"TL1",3168,0.537351948855428,0.246296106112808,0.36507561005647,0.340235257603848,0.279100938404501,0.0756129032258064,24.3016218293259
"6252",3168.5,-7.09433,100.1412,11.1947,8.5,5.5846,6.0808,2.5869,34.2179,101.0371,9.9,"TL1",3168.5,0.528526218397077,0.238926256711488,0.356623131740979,0.33225611655143,0.272022893672444,0.0407096774193548,24.1957262516321
"6253",3169,-6.98213,97.2974,11.255,8.5,5.5861,6.0347,2.5312,35.4221,101.9317,9.9,"TL1",3169,0.507356673628641,0.221914114421805,0.33676546019572,0.313533317153137,0.255558396530656,0.0766451612903225,25.047265747889
"6254",3169.5,-5.89054,95.6265,11.4077,8.5,5.6029,5.9734,2.5074,37.4787,102.8262,9.9,"TL1",3169.5,0.494918319189659,0.21234087175635,0.325366833210266,0.302799151709046,0.246208009079736,0.0919999999999999,26.5015227646451
"6255",3170,-5.65505,93.6564,11.512,8.5,5.6198,5.9127,2.4938,38.1308,102.6258,9.9,"TL1",3170,0.480252688643103,0.201438783171608,0.312177181102354,0.290388851154075,0.23547632011114,0.100774193548387,26.9626414143541
"6256",3170.5,-5.28936,94.7056,11.6,8.5,5.6128,5.8559,2.4821,37.4722,102.2158,9.9,"TL1",3170.5,0.488063043228883,0.207193760778696,0.319168101380432,0.296965358476946,0.241152889991385,0.108322580645161,26.4969574349724
"6257",3171,-4.52827,96.0702,11.7605,8.5,5.4768,5.8069,2.4761,36.6196,102.5019,9.9,"TL1",3171,0.498221268417366,0.214853298250211,0.328374546810336,0.305630683099962,0.248668320014273,0.112193548387097,25.8940890122852
"6258",3171.5,-4.00627,98.291,11.6389,8.5,5.344,5.7306,2.4621,36.1619,103.3671,9.9,"TL1",3171.5,0.514753135996571,0.227753328628045,0.343637427153809,0.320009123730705,0.261230537646644,0.121225806451613,25.5704683893955
"6259",3172,-3.28598,99.7048,11.9489,8.5,5.2145,5.6443,2.4754,36.0357,104.2323,9.9,"TL1",3172,0.525277611133224,0.236255262881705,0.353537859179155,0.329345128905289,0.269449854201009,0.112645161290323,25.4812123281288
"6260",3172.5,-5.34799,99.3737,11.7926,8.5,4.9751,5.5989,2.4908,36.5896,103.3495,9.9,"TL1",3172.5,0.522812868087711,0.234243554643567,0.351206292016581,0.327145787186744,0.267509083477492,0.102709677419355,25.8728562149392
"6261",3173,-4.4734,99.3388,11.5406,8.5,4.9333,5.5629,2.492,37.1128,102.2765,9.9,"TL1",3173,0.522553068835859,0.234032247970148,0.350960994134503,0.326914425871416,0.267305084386268,0.101935483870968,26.2428115365225
"6262",3173.5,-3.50371,99.1688,11.7057,8.5,5.0899,5.6199,2.4934,37.7647,101.2061,9.9,"TL1",3173.5,0.521287571047465,0.233004971256274,0.349767395849579,0.32578871027597,0.26631294117996,0.101032258064516,26.7037710221531
"6263",3174,-4.26851,98.4407,11.2184,8.5,5.409,5.8488,2.5011,36.9608,102.507,9.9,"TL1",3174,0.515867518460821,0.228642730414396,0.344678908367199,0.320990871113637,0.262092517083679,0.0960645161290321,26.1353205933202
"6264",3174.5,-4.94692,98.9836,11.4647,8.5,5.7443,6.0117,2.514,35.2992,100.5729,9.9,"TL1",3174.5,0.51990892286858,0.231889631967448,0.348469456825478,0.324564716205949,0.265235004684603,0.0877419354838711,24.9603807992511
"6265",3175,-3.78632,100.3727,11.2085,8.5,5.9435,6.109,2.4917,33.8934,99.4904,9.9,"TL1",3175,0.530249528620684,0.240352215990998,0.358265445846191,0.333805981081536,0.27339482901539,0.102129032258065,23.966361779578
"6266",3175.5,-2.62573,99.2056,10.9627,8.5,5.9189,6.1737,2.4653,32.9618,100.3512,9.9,"TL1",3175.5,0.521561514098129,0.233227063789134,0.350025597219764,0.326032217526813,0.266527493354568,0.119161290322581,23.3076646047294
"6267",3176,-0.86034,96.8901,11.0332,8.5,5.8944,6.2309,2.4554,32.3985,99.5462,9.9,"TL1",3176,0.504324689809743,0.219552308765838,0.333968778551585,0.310898836832008,0.253257605490576,0.125548387096774,22.9093710591049
"6268",3176.5,-0.94115,95.672,11.2809,8.5,5.9926,6.2885,2.4532,32.095,98.8166,9.9,"TL1",3176.5,0.49525702595067,0.212597534743623,0.325674631176718,0.303088892622168,0.246459561670124,0.126967741935484,22.6947697257264
"6269",3177,-3.46825,95.2692,11.3335,8.5,6.1035,6.3467,2.4744,31.9341,99.9053,9.9,"TL1",3177,0.49225854060264,0.210333093162649,0.322954790610293,0.300528824033856,0.244238507809839,0.113290322580645,22.5809607579836
"6270",3177.5,-4.21586,95.0514,11.8547,8.5,6.0391,6.4054,2.4574,31.7031,99.0817,9.9,"TL1",3177.5,0.490637214612569,0.209115909879691,0.32148883460307,0.299149178827516,0.243043047413445,0.124258064516129,22.4176491818009
"6271",3178,-4.66207,94.7792,11.7506,8.5,6.0037,6.483,2.4894,30.7921,100.0034,9.9,"TL1",3178,0.488610929330211,0.207601808254727,0.319661352241672,0.297429481745473,0.24155438470708,0.103612903225807,21.7734259826481
"6272",3178.5,-4.73858,94.7995,11.4094,8.5,6.0279,6.5778,2.4806,31.043,100.8606,9.9,"TL1",3178.5,0.488762044654355,0.207714454874487,0.319797464263952,0.297557558689414,0.241665199605415,0.109290322580645,21.9508518442293
"6273",3179,-4.81878,95.8714,11.0683,8.5,6.1693,6.6675,2.4652,32.9658,99.8458,9.9,"TL1",3179,0.496741380415409,0.213724972366861,0.327025236236191,0.304360337192504,0.247563973395559,0.119225806451613,23.3104931783191
"6274",3179.5,-5.70309,96.8844,10.7903,8.5,6.314,6.7397,2.4786,33.7637,98.8311,9.9,"TL1",3179.5,0.504282258413308,0.219519386376145,0.333929723459448,0.310862050741201,0.253225506261306,0.11058064516129,23.8746692727783
"6275",3180,-4.8033,96.4007,10.9903,8.5,6.4162,6.8127,2.4606,32.8801,98.6312,9.9,"TL1",3180,0.500681545000096,0.216738615293733,0.330623877193754,0.307748647874177,0.25051150736536,0.122193548387097,23.2499022285392
"6276",3180.5,-3.07541,95.4775,11.0335,8.5,6.4444,6.8865,2.4936,31.9119,99.8354,9.9,"TL1",3180.5,0.493809147598655,0.211501929793557,0.32435989040779,0.30185132439008,0.245385428828012,0.100903225806452,22.565233691134
"6277",3181,-1.89781,95.1412,10.9786,8.5,6.4727,6.9114,2.5161,31.9585,99.7087,9.9,"TL1",3181,0.491305695209026,0.209617147357255,0.322092856228678,0.29971762113403,0.243535475949196,0.0863870967741936,22.5981546257708
"6278",3181.5,-2.22062,95.6456,10.9391,8.5,6.5012,6.9333,2.5139,32.3714,99.3893,9.9,"TL1",3181.5,0.495060501588237,0.212448586650377,0.325496023107807,0.302920761895134,0.246313585231074,0.0878064516129032,22.890120662995
"6279",3182,-3.51803,95.8703,10.8753,8.5,6.5228,6.9552,2.4896,33.0328,99.0699,9.9,"TL1",3182,0.496733191900308,0.213718741020706,0.327017777930201,0.304353315697665,0.247557871889124,0.103483870967742,23.3578314998584
"6280",3182.5,-4.22344,94.2057,11.0968,8.5,6.5385,6.9635,2.5069,34.1263,98.7505,9.9,"TL1",3182.5,0.484341735320542,0.204437374411901,0.315827778177261,0.29382268046383,0.238437352485582,0.0923225806451613,24.1310264509086
"6281",3183,-4.11654,92.0756,11.2217,8.5,6.5263,6.9464,2.5095,34.4199,98.5326,9.9,"TL1",3183,0.468485048031968,0.192982716244744,0.301786066719638,0.280618905111905,0.227085922088741,0.0906451612903225,24.3386290961022
"6282",3183.5,-3.97375,89.6028,11.1947,8.5,6.4639,6.9292,2.5078,34.3103,98.9859,9.9,"TL1",3183.5,0.450077266084086,0.180256495104606,0.285867738653009,0.265663121147422,0.214338280115826,0.0917419354838709,24.2611325237789
"6283",3184,-3.40076,88.0496,11.4642,8.5,6.3084,6.9121,2.5083,34.4049,99.4393,9.9,"TL1",3184,0.43851508276095,0.172564783382466,0.276074939495797,0.256468425587501,0.206557378083873,0.0914193548387095,24.3280239796458
"6284",3184.5,-2.83107,87.8933,11.4067,8.5,6.058,6.7323,2.504,35.4204,99.8926,9.9,"TL1",3184.5,0.437351569206091,0.171803315071656,0.275098145401349,0.255551521159567,0.205783755253534,0.0941935483870967,25.0460935934584
"6285",3185,-3.10307,87.4862,11.5392,8.5,5.9718,6.4681,2.4845,36.4359,100.7473,9.9,"TL1",3185,0.43432107420812,0.169830623339384,0.272561364849349,0.253170465947237,0.20377670220202,0.106774193548387,25.7641825946255
"6286",3185.5,-3.51779,86.9924,11.7182,8.5,5.9153,6.4128,2.4982,37.1961,102.2779,9.9,"TL1",3185.5,0.430645175338068,0.167458294462826,0.269498596097105,0.250296069024869,0.20135747527684,0.0979354838709676,26.3017057105523
"6287",3186,-3.96839,87.3282,11.1718,8.5,5.8594,6.4027,2.5021,36.4838,102.562,9.9,"TL1",3186,0.433144905675378,0.169069120430702,0.271579679564857,0.252249115786166,0.20300081425284,0.0954193548387096,25.7980306156621
"6288",3186.5,-4.822,89.4989,11.0569,8.5,5.804,6.3926,2.5078,34.9535,100.3327,9.9,"TL1",3186.5,0.449303823612238,0.179734815769578,0.285207747491449,0.265043303430278,0.213812438699892,0.0917419354838709,24.7159420094878
"6289",3187,-6.6073,92.6748,11.1915,8.5,5.7742,6.3825,2.5046,34.7843,101.9553,9.9,"TL1",3187,0.472945555530825,0.19615797990323,0.305704867743433,0.284302742899992,0.230243663360642,0.0938064516129032,24.5963038497694
"6290",3187.5,-7.38941,95.2603,11.2608,8.5,5.7599,6.3117,2.4985,34.6409,103.6862,9.9,"TL1",3187.5,0.492192288071366,0.210283255940563,0.322894822398153,0.30047238388692,0.244189582122497,0.097741935483871,24.4949128013956
"6291",3188,-7.18802,96.4952,11.1032,8.5,5.7456,6.2788,2.4855,34.9712,104.1174,9.9,"TL1",3188,0.50138501288835,0.217279875356354,0.331268440803794,0.308355630627114,0.251040200357164,0.106129032258064,24.728486536902
"6292",3188.5,-6.14913,95.6748,10.9674,8.5,5.7314,6.2461,2.4741,36.7417,104.2873,9.9,"TL1",3188.5,0.495277869443655,0.212613336672446,0.325693577311056,0.303106727477637,0.246475047369269,0.113483870967742,25.9804291484857
"6293",3189,-3.82414,95.6177,11.0412,8.5,5.7172,6.2135,2.4737,37.4354,106.5003,9.9,"TL1",3189,0.494852811068847,0.212291257167413,0.325307319731491,0.302743130315376,0.246159376715295,0.113741935483871,26.4709473799852
"6294",3189.5,-2.63744,95.5026,11.2545,8.5,5.703,6.1811,2.4604,38.1291,107.5796,9.9,"TL1",3189.5,0.493995994625059,0.211643087821037,0.324529407918411,0.302010885300133,0.24552387067333,0.122322580645161,26.9614839133878
"6295",3190,-1.45075,95.389,11.1795,8.5,5.6889,6.1489,2.4398,37.8518,105.503,9.9,"TL1",3190,0.493150344338226,0.211004760577001,0.323762539451764,0.301289073537504,0.244897707202418,0.135612903225806,26.7654362387345
"6296",3190.5,0.92074,96.2237,11.677,8.5,5.6748,6.1168,2.4372,37.6236,103.4263,9.9,"TL1",3190.5,0.499363938479239,0.215727450263774,0.329418289295071,0.306613426548265,0.249523257097245,0.137290322580645,26.6040798148768
"6297",3191,0.64664,96.7773,11.396,8.5,5.6607,6.0438,2.4513,37.4924,103.2979,9.9,"TL1",3191,0.50348499480662,0.218901457613026,0.333196325781594,0.310171281317259,0.252622886852023,0.128193548387097,26.5112852512458
"6298",3191.5,-0.67337,96.7796,11.0356,8.5,5.6548,6.0707,2.4304,37.3851,103.9466,9.9,"TL1",3191.5,0.503502116247287,0.218914714520805,0.333212067169729,0.310186107355268,0.252635818126952,0.141677419354839,26.4354475515467
"6299",3192,-2.35488,96.3023,11.3538,8.5,5.6573,6.1079,2.4113,37.2958,103.9933,9.9,"TL1",3192,0.499949045103756,0.216176054346928,0.329953380246273,0.307117273725248,0.249961785775019,0.154,26.3723379096355
"6300",3192.5,-2.90748,95.8968,11.1453,8.5,5.6597,6.1452,2.4283,37.5772,103.4588,9.9,"TL1",3192.5,0.496930460673205,0.213868896218533,0.327197478852478,0.304522493082518,0.247704890433976,0.143032258064516,26.5712854230544
"6301",3193,-2.29159,95.5245,11.3161,8.5,5.6622,6.1681,2.4326,37.718,102.9243,9.9,"TL1",3193,0.494159020516622,0.211766304874601,0.324677349508222,0.302150139064005,0.245644704578667,0.140258064516129,26.6708379726309
"6302",3193.5,-1.2452,94.7777,11.6219,8.5,5.6647,6.1719,2.449,37.6385,103.1901,9.9,"TL1",3193.5,0.488599763173255,0.20759348634487,0.319651295834356,0.297420019041879,0.241546197727929,0.129677419354839,26.6145965447824
"6303",3194,-2.25281,94.9902,11.067,8.5,5.6671,6.1757,2.4844,37.2397,104.1774,9.9,"TL1",3194,0.490181635408747,0.208774801335656,0.321077505736114,0.298762092028709,0.242707823801144,0.106838709677419,26.3325527683881
"6304",3194.5,-4.56481,96.0164,10.54,8.5,5.6696,6.1796,2.507,36.7709,104.0376,9.9,"TL1",3194.5,0.497820775587863,0.214547523707094,0.328009118088269,0.305286628166887,0.24836913571017,0.0922580645161289,26.0010345790362
"6305",3195,-6.00472,96.3914,11.1236,8.5,5.672,6.1834,2.504,35.1895,103.4027,9.9,"TL1",3195,0.500612314826967,0.216685401190797,0.330560477917415,0.307688946576293,0.250459517489597,0.0941935483870967,24.8828232187845
"6306",3195.5,-6.74533,96.0395,11.2543,8.5,5.6745,6.1872,2.4429,34.3521,102.7679,9.9,"TL1",3195.5,0.497992734404992,0.21467877504611,0.328165996644289,0.305434329867234,0.248497566586643,0.133612903225807,24.2907865951054
"6307",3196,-6.58683,94.0565,11.1393,8.5,5.677,6.191,2.4633,33.589,102.9714,9.9,"TL1",3196,0.483231074908611,0.203619788633459,0.314834160817386,0.292887984782088,0.237630725617021,0.120451612903226,23.7511623883027
"6308",3196.5,-6.65534,94.895,11.1914,8.5,5.6599,6.1949,2.5125,33.8847,105.2079,9.9,"TL1",3196.5,0.489472956647247,0.208244979592297,0.320438176964779,0.29816046374599,0.242186965636892,0.0887096774193547,23.9601832578224
"6309",3197,-5.37505,96.0126,10.9354,8.5,5.6165,6.1987,2.5071,33.807,106.5101,9.9,"TL1",3197,0.49779248799024,0.214525938121371,0.327983314808049,0.305262334446312,0.248348012774321,0.0921935483870968,23.9052478406977
"6310",3197.5,-4.61866,96.4906,10.9581,8.5,5.5735,6.2025,2.4985,33.6898,106.8497,9.9,"TL1",3197.5,0.501350770007018,0.217253505689509,0.331237050664289,0.308326070013688,0.251014447790913,0.097741935483871,23.8223862944705
"6311",3198,-1.98596,97.0157,11.3041,8.5,5.5308,6.2063,2.4658,34.3787,105.5329,9.9,"TL1",3198,0.505259669352227,0.220278666498501,0.334829944226052,0.311709998079305,0.253965609810553,0.118838709677419,24.3095571363293
"6312",3198.5,0.28583,97.914,11.3309,8.5,5.4884,6.1182,2.4734,35.7257,105.1032,9.9,"TL1",3198.5,0.511946708548192,0.225524714823596,0.341021709041785,0.317543788889064,0.259068368567426,0.113935483870968,25.2620131995105
"6313",3199,-0.31078,98.5857,11.3506,8.5,5.379,6.0193,2.5036,35.9789,106.5389,9.9,"TL1",3199,0.516946913633275,0.229506635273942,0.345689226232194,0.321943321412923,0.262929296902909,0.0944516129032257,25.44101183441
"6314",3199.5,-1.62769,99.2575,11.8073,8.5,5.2345,5.9258,2.4932,35.8906,108.8153,9.9,"TL1",3199.5,0.521947863128821,0.233540552008723,0.350389912051301,0.3263758083832,0.266830286163757,0.101161290322581,25.3785874505129
"6315",3200,-2.65479,99.9292,11.6074,8.5,5.0939,5.8519,2.4854,36.2384,106.9571,9.9,"TL1",3200,0.526948068213904,0.237625927464391,0.355122592928668,0.330840243833405,0.270770783655225,0.106193548387097,25.624528401804
"6316",3200.5,-3.61291,98.6673,11.4074,8.5,4.957,5.7658,2.4914,36.5863,105.0989,9.9,"TL1",3200.5,0.517554352571704,0.229993857830078,0.346258456452981,0.322479982528856,0.263401010491767,0.102322580645161,25.8705220047887
"6317",3201,-3.19631,97.2007,11.2074,8.5,4.9268,5.6622,2.4912,37.2785,104.7553,9.9,"TL1",3201,0.506636828710184,0.221351717632486,0.336100415525289,0.312906793470522,0.255010877870754,0.102451612903226,26.3599796906502
"6318",3201.5,-2.55832,96.6874,11.4096,8.5,4.9215,5.5606,2.4815,36.7668,105.9994,9.9,"TL1",3201.5,0.502815769799699,0.218383741223208,0.332581335450492,0.309592065643627,0.252117790560477,0.108709677419355,25.9981672434228
"6319",3202,-0.17493,95.7294,11.0458,8.5,5.0384,5.5306,2.4648,37.1016,106.4143,9.9,"TL1",3202,0.495684317556869,0.212921643181148,0.32606313637382,0.303454614862601,0.246777146977856,0.119483870967742,26.2349289970015
"6320",3202.5,-1.40213,94.1059,11.6596,8.5,5.184,5.6905,2.4591,37.4169,104.9077,9.9,"TL1",3202.5,0.483598813677708,0.203890232780213,0.315162977328154,0.293197295900836,0.237897603911475,0.123161290322581,26.4578870501164
"6321",3203,-2.08664,93.4959,11.6895,8.5,5.3339,5.7999,2.454,37.9185,105.3016,9.9,"TL1",3203,0.479057909848766,0.200568544669227,0.311114413718768,0.289389336059358,0.234615613593619,0.126451612903226,26.8125775734114
"6322",3203.5,-2.95505,93.3774,11.734,8.5,5.4034,5.8595,2.4496,38.4542,105.7018,9.9,"TL1",3203.5,0.478175783449209,0.199927741146594,0.310330882513291,0.288652479616079,0.233981430320428,0.129290322580645,27.1913792738389
"6323",3204,-3.07476,93.2357,11.5612,8.5,5.4292,5.8764,2.4384,38.6509,105.2992,9.9,"TL1",3204,0.47712095382206,0.19916338153907,0.30939520815643,0.287772589108594,0.233224522295601,0.136516129032258,27.3304839644625
"6324",3204.5,-3.63576,93.197,11.6762,8.5,5.4283,5.8827,2.4469,38.0448,104.8523,9.9,"TL1",3204.5,0.476832866972585,0.198954984836255,0.309139901846746,0.287532512511142,0.233018072796035,0.131032258064516,26.9018956255192
"6325",3205,-3.89507,94.2412,11.8964,8.5,5.3948,5.8402,2.4543,37.3802,105.6514,9.9,"TL1",3205,0.484606001035177,0.204632250441982,0.31606442057336,0.294045298627496,0.238629537661846,0.126258064516129,26.4319436774791
"6326",3205.5,-3.47258,95.4495,11.2935,8.5,5.4155,5.8626,2.4778,37.0726,105.7672,9.9,"TL1",3205.5,0.493600712668802,0.21134454246743,0.32417083901358,0.301673379100387,0.245231052367767,0.111096774193548,26.2144045636482
"6327",3206,-2.65059,95.981,12.0244,8.5,5.4424,5.8441,2.5037,36.9843,104.777,9.9,"TL1",3206,0.497557254283691,0.214346497578802,0.327768779351495,0.305060351587745,0.248172405062473,0.0943870967741936,26.151934492634
"6328",3206.5,-3.4095,95.5632,12.0045,8.5,5.4754,5.8079,2.4914,36.8791,104.7878,9.9,"TL1",3206.5,0.494447107366098,0.211984170595516,0.324938862296978,0.302396298049851,0.245858328780182,0.102322580645161,26.0775620670387
"6329",3207,-6.2994,95.4729,11.8051,8.5,5.5086,5.772,2.4621,36.3254,105.047,9.9,"TL1",3207,0.493774904717321,0.211476067528346,0.324328828214315,0.301822086833313,0.245360062590471,0.121225806451613,25.6860797014273
"6330",3207.5,-5.22131,96.5031,11.3018,8.5,5.542,5.7363,2.4501,36.1173,105.6152,9.9,"TL1",3207.5,0.501443821314988,0.217325167796972,0.331322353433592,0.308406401198956,0.251084431711861,0.128967741935484,25.5389505654447
"6331",3208,-3.00371,99.516,11.5474,8.5,5.653,5.7008,2.4733,36.2933,105.6958,9.9,"TL1",3208,0.523872164177643,0.235106587684999,0.352207375729165,0.328090044590706,0.268341986035209,0.114,25.6633651426503
"6332",3208.5,-1.10372,99.6956,11.5996,8.5,5.3825,5.6423,2.4834,37.0571,105.8845,9.9,"TL1",3208.5,0.525209125370558,0.236199193288227,0.353472966200234,0.329283910100741,0.269395795057177,0.107483870967742,26.2034369233553
"6333",3209,-2.00403,99.3974,11.6099,8.5,5.1368,5.557,2.4944,37.5693,106.0537,9.9,"TL1",3209,0.522989293367623,0.234387129722455,0.351372920036278,0.327302951009159,0.267647677664811,0.100387096774193,26.5656016312373
