"","DEPT","SP","GR","CALI","BITSIZE","LL8","ILM","ILD","RHOB","NPHI","DT","MUDWGT","well_name","DEPTH","VSH_linear","VSH_larionov_young","VSH_larionov_old","VSH_clavier","VSH_steiber","PHID","PHIND"
"13554",6796.5,-0.62051,77.4628,9.5294,8.5,21.6771,10.9472,8.6596,2.5599,21.9226,76.985,9.3,"ES2",6796.5,0.338051769431078,0.114516720594397,0.197280105163352,0.182617871470404,0.145467655329858,0.0581290322580646,15.5016736152003
"13555",6797,-0.84623,77.2589,9.4982,8.5,21.095,10.0989,7.8248,2.548,21.9921,74.2547,9.3,"ES2",6797,0.336951270568845,0.113960037644916,0.196476291843015,0.181865598023133,0.144856901539133,0.0658064516129031,15.5508326609715
"13556",6797.5,-0.99986,79.7029,9.4971,8.5,18.1979,8.9637,7.0391,2.5264,20.9837,70.5795,9.3,"ES2",6797.5,0.35014214462131,0.1207371651591,0.206192230163124,0.19096008134637,0.152254534325026,0.0797419354838708,14.8378237027246
"13557",6798,-1.3349,84.9923,9.7457,8.5,15.5266,7.409,6.3324,2.5686,19.1092,68.234,9.3,"ES2",6798,0.378690348063664,0.136213633976894,0.227838195769267,0.211233015883852,0.168860736822216,0.052516129032258,13.5122959297043
"13558",6798.5,-1.58422,91.9496,10.0502,8.5,11.572,6.1313,5.8229,2.598,18.3438,69.6159,9.3,"ES2",6798.5,0.41624062140459,0.158374545188144,0.257645973555807,0.239175960244939,0.192035533728922,0.0335483870967742,12.9710470651809
"13559",6799,-1.42606,96.9007,10.8147,8.5,7.2707,5.4994,5.4463,2.5233,18.8285,73.4999,9.3,"ES2",6799,0.442962935856784,0.175496743217882,0.279823563169768,0.259987594755642,0.209530465337007,0.081741935483871,13.3138854958651
"13560",6799.5,-1.29009,96.1437,10.9748,8.5,5.8688,5.7273,5.5119,2.4979,20.892,79.059,9.3,"ES2",6799.5,0.438877219139224,0.172802249711476,0.276379282242544,0.256754116678067,0.206798509585861,0.0981290322580645,14.773037827525
"13561",6800,-1.44712,91.7528,9.9468,8.5,7.1036,6.4174,5.7858,2.5215,24.4916,84.7268,9.3,"ES2",6800,0.415178443002983,0.157717909139934,0.256781306366804,0.238364942859729,0.191357942845583,0.0829032258064515,17.3182756575943
"13562",6800.5,-1.60416,81.1456,9.4069,8.5,10.6469,7.2061,6.0732,2.5266,29.1209,86.6625,9.3,"ES2",6800.5,0.357928754275767,0.124846669751718,0.212011526704343,0.196408715482654,0.156701587407881,0.0796129032258063,20.5916628156198
"13563",6801,-1.76119,63.9404,9.3081,8.5,17.4249,7.9358,6.3749,2.5761,30.2255,85.9631,9.3,"ES2",6801,0.265068023405274,0.0807999513143053,0.146541570494459,0.135185726611417,0.107320900433799,0.0476774193548388,21.3726826040429
"13564",6801.5,-1.91822,62.1701,9.3111,8.5,22.1561,8.8883,6.931,2.5833,27.0774,80.8384,9.3,"ES2",6801.5,0.255513275313997,0.0768348894375625,0.140271067219725,0.129333141401806,0.102658096002778,0.0430322580645161,19.146637335773
"13565",6802,-2.06185,59.9137,9.3141,8.5,25.4385,10.6528,8.1077,2.5971,21.5187,73.3713,9.3,"ES2",6802,0.243334924981761,0.0719198987949302,0.132398229690241,0.121988840562382,0.0968177320350173,0.0341290322580643,15.2160378298827
"13566",6802.5,-2.05338,58.3825,9.317,8.5,32.5983,12.4937,9.7952,2.6091,17.1563,69.0634,9.3,"ES2",6802.5,0.23507065888146,0.0686709385591121,0.127130900087864,0.117077745781875,0.0929184940376173,0.0263870967741934,12.1313504188296
"13567",6803,-2.04492,55.748,9.3143,8.5,35.8041,13.8132,11.6819,2.6135,15.9228,66.1053,9.3,"ES2",6803,0.220851609089635,0.0632396168067195,0.118208261934505,0.108763903741173,0.0863275952418842,0.023548387096774,11.2591321683009
"13568",6803.5,-2.03645,56.7794,9.3114,8.5,29.3118,14.2746,12.9709,2.6256,15.2755,65.2245,9.3,"ES2",6803.5,0.226418330651711,0.0653424051013063,0.121680517170279,0.11199840156488,0.0888903853207829,0.015741935483871,10.8014153715736
"13569",6804,-2.02207,59.7606,9.303,8.5,20.2607,14.5783,13.6102,2.6312,14.5027,63.8444,9.3,"ES2",6804,0.242508606316691,0.0715919380589192,0.131868846119154,0.121495160913667,0.0964255531031352,0.0121290322580643,10.2549611019112
"13570",6804.5,-1.66482,61.3867,9.2944,8.5,17.9272,14.9762,13.8906,2.6199,13.8245,64.3537,9.3,"ES2",6804.5,0.25128507124988,0.0751110289030793,0.137522619617979,0.126768703204417,0.100617468993263,0.0194193548387097,9.77540734090765
"13571",6805,-1.38764,60.0239,9.2858,8.5,19.9122,15.3506,13.5266,2.6079,13.7663,65.698,9.3,"ES2",6805,0.243929701708677,0.0721563925259115,0.132779650728477,0.122344550216313,0.0971003382694835,0.0271612903225807,9.73426302874778
"13572",6805.5,-1.25647,57.2693,9.2809,8.5,24.3584,15.2938,12.9807,2.5888,14.463,66.8194,9.3,"ES2",6805.5,0.229062442434977,0.0663517641138905,0.123339198004293,0.113543893435197,0.090115537569696,0.0394838709677419,10.2269234859773
"13573",6806,-1.28281,55.4413,9.2808,8.5,24.2573,15.3144,12.4656,2.5963,14.8718,67.3352,9.3,"ES2",6806,0.219196273135506,0.0626200946630189,0.117180900516391,0.107807106078602,0.0855698139136881,0.0346451612903226,10.5159791633305
"13574",6806.5,-1.30924,56.014,9.2806,8.5,23.0608,15.2564,11.8848,2.6079,14.6432,67.2536,9.3,"ES2",6806.5,0.222287277051155,0.0637790603644756,0.119101200487017,0.109595592753351,0.086986406669778,0.0271612903225807,10.3543238305476
"13575",6807,-1.34487,58.0141,9.2807,8.5,20.8399,14.5014,10.5909,2.6072,13.8758,65.801,9.3,"ES2",6807,0.233082312727234,0.0678994762681002,0.125872584389614,0.115904864701745,0.0919879464422743,0.0276129032258063,9.8116917020569
"13576",6807.5,-1.3402,61.8724,9.2806,8.5,19.4726,12.9036,9.2342,2.6033,13.1263,64.4162,9.3,"ES2",6807.5,0.253906514591649,0.0761776017906026,0.139224730828321,0.128356795764505,0.101881005544477,0.0301290322580645,9.28172019209222
"13577",6808,-1.33554,67.4868,9.2812,8.5,18.8459,10.4089,7.5813,2.6025,13.1723,63.1528,9.3,"ES2",6808,0.284208823626086,0.0890414134162158,0.159355756826565,0.147153262071058,0.116882252951422,0.0306451612903225,9.31424786056047
"13578",6808.5,-1.29367,75.4632,9.2812,8.5,17.1363,7.5472,6.703,2.5538,13.7605,64.6556,9.3,"ES2",6808.5,0.327259432378987,0.109124717872112,0.18945000035025,0.175290828194307,0.13952763356812,0.0620645161290323,9.73024183291871
"13579",6809,-1.0136,81.872,9.2896,8.5,10.0431,5.9762,6.2361,2.4909,15.0685,66.0563,9.3,"ES2",6809,0.361849315205273,0.126947077803569,0.214965407245486,0.199174883006653,0.158963711940539,0.102645161290323,10.6552857371151
"13580",6809.5,-0.83773,85.436,9.6586,8.5,5.7296,5.4835,5.8016,2.4328,17.9741,70.9988,9.3,"ES2",6809.5,0.381085106990456,0.137564122458698,0.22969320723705,0.212971085875115,0.170292266807466,0.140129032258065,12.7099942359484
"13581",6810,-0.98147,84.4145,10.3126,8.5,4.4772,5.2157,5.6267,2.3668,21.4085,76.00002,9.3,"ES2",6810,0.375571818183339,0.134467373248025,0.225431754975761,0.208978449542132,0.167005694208301,0.182709677419355,15.1386468199146
"13582",6810.5,-1.27639,79.6822,11.1449,8.5,5.6509,5.9878,5.5559,2.1894,27.2337,74.60001,9.3,"ES2",6810.5,0.350030421588215,0.120678796738209,0.206109190599332,0.190882339332259,0.152191165818334,0.297161290322581,19.258280303839
"13583",6811,-1.67662,73.2493,12.1784,8.5,7.7734,7.1175,5.6856,2.0556,33.3316,73.2,9.3,"ES2",6811,0.315310465085716,0.103326382269645,0.180916296883841,0.167308035028751,0.133077256020722,0.383483870967742,23.5705602228637
"13584",6811.5,-2.07676,66.7512,10.8583,8.5,13.982,7.6545,5.9312,2.1816,38.2635,71.79999,9.3,"ES2",6811.5,0.280238608015205,0.0872985429089008,0.156669796179828,0.144644004944072,0.114874355696404,0.302193548387097,27.0572241110455
"13585",6812,-2.47689,59.5713,9.3089,8.5,18.758,8.4615,6.6304,2.3298,37.4364,70.40002,9.3,"ES2",6812,0.241486907274902,0.0711873918390575,0.131215129409183,0.12088556354204,0.0959413567768305,0.20658064516129,26.4719353327534
"13586",6812.5,-2.87702,55.7683,9.2353,8.5,23.0513,9.3536,7.5056,2.4689,28.6714,69.00002,9.3,"ES2",6812.5,0.22096117322354,0.0632807148981363,0.118276344624543,0.108827313766755,0.0863778208283267,0.116838709677419,20.2739097024239
"13587",6813,-2.93356,55.298,9.2328,8.5,20.4993,11.1309,9.2567,2.5663,19.8256,67.60001,9.3,"ES2",6813,0.218422847500597,0.0623315344812566,0.116701692072554,0.107360846522698,0.0852164253531737,0.0539999999999999,14.0188682025333
"13588",6813.5,-2.84579,55.0802,9.2303,8.5,17.0875,13.4588,11.1888,2.5936,15.6186,66.0397,9.3,"ES2",6813.5,0.217247326891502,0.061894049848644,0.115974331957268,0.106683540124438,0.0846801302565389,0.0363870967741936,11.0440479440469
"13589",6814,-2.87422,53.3356,9.2142,8.5,17.8819,16.5687,13.5242,2.6067,13.9274,66.2199,9.3,"ES2",6814,0.207831288073199,0.0584369439303878,0.110190680223139,0.101299792833141,0.0804195636974116,0.0279354838709677,9.84817879486505
"13590",6814.5,-2.94195,50.7729,9.2115,8.5,28.2911,18.494,14.9311,2.6047,13.2826,66.3565,9.3,"ES2",6814.5,0.193999760686025,0.0535077023147357,0.101830620316169,0.0935242211930705,0.0742724828243256,0.029225806451613,9.3922392672824
"13591",6815,-3.46868,49.142,9.2203,8.5,41.4825,18.9235,14.7964,2.616,13.5906,64.9664,9.3,"ES2",6815,0.185197388962552,0.0504605709357646,0.0965931507514627,0.0886572113377364,0.07042782977759,0.0219354838709676,9.61001793769014
"13592",6815.5,-3.81902,49.9892,9.2268,8.5,35.506,17.7941,14.178,2.6198,13.8423,63.5657,9.3,"ES2",6815.5,0.189769937447515,0.0520348707660139,0.0993058700408727,0.0911776175056971,0.0724185556686971,0.0194838709677418,9.78799389331716
"13593",6816,-4.01405,53.0423,9.2224,8.5,25.1877,16.4684,13.5266,2.6103,13.263,63.3296,9.3,"ES2",6816,0.206248275241944,0.0578638930372202,0.109225731384032,0.100401905595971,0.0797093720901181,0.0256129032258064,9.37837472648677
"13594",6816.5,-4.19028,56.5428,9.2179,8.5,21.1924,15.2415,12.9229,2.5999,12.188,62.9749,9.3,"ES2",6816.5,0.225141341780674,0.0648573750519818,0.120881622411513,0.111254111656539,0.0883005109347349,0.0323225806451613,8.61824775546687
"13595",6817,-4.33101,59.3732,9.2134,8.5,17.2245,14.1743,12.4045,2.5927,11.7605,64.045,9.3,"ES2",6817,0.240417712450928,0.0707651730162665,0.130532014082332,0.120248587242738,0.0954354927135164,0.036967741935484,8.31597038426496
"13596",6817.5,-4.49125,60.7555,9.2074,8.5,13.6188,13.1199,11.9069,2.58,12.0827,65.6255,9.3,"ES2",6817.5,0.247878328327656,0.0737356167425695,0.135319833562704,0.124713780074628,0.0989833232406989,0.0451612903225805,8.54381878413112
"13597",6818,-4.61638,61.0356,9.2078,8.5,13.3642,12.7423,11.4293,2.586,12.8279,67.5145,9.3,"ES2",6818,0.249390097485633,0.0743444838987621,0.136296053491185,0.125624427655135,0.0997073895641761,0.0412903225806452,9.07074206723846
"13598",6818.5,-4.68921,61.6467,9.2101,8.5,14.6867,12.3765,11.0794,2.6032,13.6267,68.5846,9.3,"ES2",6818.5,0.252688355723547,0.0756810839581845,0.138433007154954,0.12761808174071,0.101293191995384,0.0301935483870966,9.6355556285137
"13599",6819,-4.70034,63.1118,9.2078,8.5,15.8906,12.1601,10.7764,2.603,14.3257,68.8947,9.3,"ES2",6819,0.260595863732658,0.0789319805933513,0.14359628098274,0.132436417053615,0.105129495741995,0.0303225806451611,10.1298223071507
"13600",6819.5,-4.71017,65.6552,9.2048,8.5,15.7776,12.1966,10.4817,2.5785,14.7914,68.7051,9.3,"ES2",6819.5,0.274323224233902,0.0847344668800193,0.152695197484117,0.140931606786138,0.111906837780474,0.0461290322580645,10.4591501052336
"13601",6820,-4.7199,64.3543,9.2017,8.5,16.2472,12.4976,10.6462,2.5716,14.613,68.5438,9.3,"ES2",6820,0.267301944342391,0.0817410895735748,0.148019646264583,0.13656565584882,0.108421499942982,0.0505806451612902,10.333013292396
"13602",6820.5,-4.83454,59.8108,9.1986,8.5,17.1943,12.9129,11.1441,2.5761,14.405,68.4112,9.3,"ES2",6820.5,0.242779548165068,0.0716993966182762,0.132042359023558,0.121656968982449,0.096554087952804,0.0476774193548388,10.1859289742349
"13603",6821,-4.96767,54.3578,9.1889,8.5,16.6912,13.5518,11.686,2.592,14.6451,68.1056,9.3,"ES2",6821,0.213348354953899,0.0604524049606712,0.113570288849399,0.104445305699925,0.0829083597628536,0.0374193548387096,10.3556833241007
"13604",6821.5,-5.0871,51.8739,9.1931,8.5,16.922,14.3433,12.2542,2.5953,14.8903,68.0719,9.3,"ES2",6821.5,0.199942130707205,0.0556040222979637,0.1054026794641,0.0968455590997555,0.0768973964274258,0.0352903225806451,10.5290616746429
"13605",6822,-5.06693,51.331,9.1972,8.5,19.48,15.4273,12.8501,2.5909,14.1661,67.1335,9.3,"ES2",6822,0.19701196478123,0.0545663399500051,0.103637629520706,0.0952042076826978,0.0756000667144084,0.0381290322580645,10.0169816569938
"13606",6822.5,-5.03096,53.2944,9.2003,8.5,21.8771,16.4047,13.3881,2.5809,13.2504,66.0666,9.3,"ES2",6822.5,0.207608921456603,0.0583563066623156,0.110055005497844,0.101173541095725,0.0803196976918901,0.0445806451612901,9.3695007229287
"13607",6823,-4.8908,56.2068,9.1995,8.5,24.06,17.0809,13.3776,2.5753,12.5195,65.6577,9.3,"ES2",6823,0.223327866460859,0.0641712989632498,0.119749524877833,0.11019949332728,0.0874648473143053,0.0481935483870968,8.85268893806018
"13608",6823.5,-4.82053,59.8934,9.1987,8.5,25.7483,17.0029,13.078,2.5836,12.0522,64.8829,9.3,"ES2",6823.5,0.243225360847856,0.0718763734938174,0.13232800221622,0.121923348295961,0.0967657021675511,0.0428387096774192,8.52224618264008
"13609",6824,-4.92496,62.3704,9.1934,8.5,26.1123,15.9149,12.4825,2.5841,11.7095,64.616,9.3,"ES2",6824,0.256594344083518,0.077278655702079,0.140976381233858,0.129991318219092,0.103182072102764,0.0425161290322581,8.27992143293727
"13610",6824.5,-5.23609,63.5022,9.191,8.5,22.2673,14.2206,11.8804,2.6046,11.8994,64.6126,9.3,"ES2",6824.5,0.262702949342348,0.0798094176460288,0.144981697533274,0.133729579118745,0.106160015981092,0.0292903225806451,8.4141719225066
"13611",6825,-5.57462,63.4756,9.1925,8.5,17.1079,12.7558,11.2938,2.6252,12.2958,64.8629,9.3,"ES2",6825,0.262559382546196,0.0797494826106475,0.144887173308656,0.133641345325954,0.106089689817377,0.016,8.69445092113355
"13612",6825.5,-5.76066,64.7972,9.1935,8.5,12.7592,11.7616,10.7412,2.6195,12.7007,65.896,9.3,"ES2",6825.5,0.269692385470803,0.0827541587492822,0.149606361707094,0.138047158983363,0.109603639888877,0.0196774193548387,8.98076187444118
"13613",6826,-6.01909,66.2069,9.1936,8.5,11.2094,11.2615,10.4291,2.6006,13.234,67.7083,9.3,"ES2",6826,0.277300885942063,0.0860202987487039,0.15469184068909,0.142796423605167,0.113397025790649,0.0318709677419354,9.35787827871748
"13614",6826.5,-6.67522,63.9432,9.1937,8.5,11.5882,11.2094,10.3289,2.5849,13.8115,69.067,9.3,"ES2",6826.5,0.265083135699606,0.0808062999407392,0.146551554187074,0.135195046918557,0.107328332522927,0.0419999999999998,9.7662504639703
"13615",6827,-7.67525,59.6687,9.1927,8.5,13.2916,11.5306,10.2296,2.5745,14.3728,71.0431,9.3,"ES2",6827,0.242012599227729,0.0713954094814499,0.131551368799511,0.121199105999678,0.0961903907301295,0.0487096774193548,10.1631627083471
"13616",6827.5,-8.95718,53.8022,9.1885,8.5,15.1126,12.0984,10.5045,2.5612,14.9671,71.6904,9.3,"ES2",6827.5,0.210349643978633,0.0593533973511475,0.111730151987529,0.102732481483463,0.0815529740276163,0.0572903225806452,10.5834154362158
"13617",6828,-10.26581,48.344,9.1894,8.5,17.5542,13.0072,11.2094,2.5629,15.3898,71.3902,9.3,"ES2",6828,0.180890385077991,0.0489944863057903,0.0940536478919242,0.0862986244421959,0.0685653349167219,0.0561935483870968,10.8823044837681
"13618",6828.5,-11.51485,45.424,9.19,8.5,19.49,14.4567,12.1056,2.5565,15.3773,70.8462,9.3,"ES2",6828.5,0.16513042098912,0.0437658197088994,0.0848894195991833,0.0777949097974118,0.0618526422302168,0.0603225806451611,10.8734767692706
"13619",6829,-12.09418,44.3605,9.1871,8.5,21.801,16.0381,13.3978,2.553,14.7013,69.9732,9.3,"ES2",6829,0.159390447767026,0.041913369603496,0.0816011234458016,0.0747467710271146,0.0594470058420586,0.0625806451612903,10.3954831063099
"13620",6829.5,-12.73551,43.5673,9.1837,8.5,25.5278,18.1512,15.0894,2.564,13.7846,69.0973,9.3,"ES2",6829.5,0.155109350672748,0.0405493858371929,0.0791655625951464,0.0724902462989565,0.057666157003299,0.0554838709677418,9.74726309329797
"13621",6830,-13.34544,42.5176,9.1836,8.5,27.9118,19.872,17.1727,2.566,12.7633,68.3716,9.3,"ES2",6830,0.149443859472718,0.0387671957551686,0.0759645474152042,0.0695261027529164,0.0553267853842686,0.0541935483870968,9.02509733550522
"13622",6830.5,-13.54317,41.6874,9.1835,8.5,26.8696,21.9713,19.3981,2.567,11.854,67.6148,9.3,"ES2",6830.5,0.144963064203341,0.0373758995486971,0.0734506328690156,0.0671995161281644,0.053490447519836,0.053548387096774,8.38212930673826
"13623",6831,-13.62211,40.0827,9.181,8.5,27.1336,25.4309,21.9119,2.5769,11.3932,67.3641,9.3,"ES2",6831,0.13630210037683,0.0347315519335296,0.0686355088069673,0.0627465691270328,0.0499751816052862,0.0471612903225805,8.05627800002287
"13624",6831.5,-13.63784,39.829,9.1793,8.5,33.809,29.5559,24.076,2.5968,11.0646,66.901,9.3,"ES2",6831.5,0.13493281856541,0.0343188366460704,0.0678795256014155,0.0620478674630263,0.0494235083813258,0.0343225806451612,7.82389133358657
"13625",6832,-13.73787,40.8177,9.1776,8.5,54.9307,34.3499,25.2612,2.6048,10.6433,65.5667,9.3,"ES2",6832,0.140269077638926,0.0359354531954544,0.0708338033183285,0.0647789515897772,0.0515797189473927,0.0291612903225806,7.52597785244061
"13626",6832.5,-13.8602,41.8859,9.1759,8.5,138.45309,36.7297,26.5047,2.6099,10.181,63.8557,9.3,"ES2",6832.5,0.146034417926506,0.0377071041741091,0.0740502876360284,0.0677543800996865,0.053928408469167,0.0258709677419354,7.19907738210154
"13627",6833,-14.03013,42.3981,9.1806,8.5,112.7149,35.3591,27.2464,2.6024,9.6749,61.6926,9.3,"ES2",6833,0.148798888339629,0.0385659444856685,0.0756017286829255,0.0691902480198954,0.0550617103018748,0.0307096774193549,6.84122186068714
"13628",6833.5,-14.23967,42.793,9.1856,8.5,59.6309,33.4683,27.2527,2.5954,9.1613,60.2538,9.3,"ES2",6833.5,0.150930261565209,0.0392322695251641,0.0768019367046896,0.0703013499568197,0.0559386432240044,0.0352258064516128,6.47806524154551
"13629",6834,-14.6622,41.909,9.1839,8.5,34.8024,31.9239,26.8867,2.5889,8.6755,61.7767,9.3,"ES2",6834,0.146159094354743,0.0377457065293511,0.0741201290077998,0.0678190091044557,0.0539794202351575,0.0394193548387095,6.13456820548667
"13630",6834.5,-15.08213,41.0405,9.1796,8.5,34.1938,30.4955,25.8003,2.5748,8.7465,64.4033,9.3,"ES2",6834.5,0.141471584487899,0.0363028166330145,0.0715025619427278,0.0653974267426884,0.0520679519370123,0.0485161290322579,6.18480460745432
"13631",6835,-15.39416,40.6242,9.1794,8.5,35.508,28.7021,23.5817,2.5622,9.4091,66.572,9.3,"ES2",6835,0.13922471015564,0.0356173189843855,0.0702538957326658,0.0642427179241469,0.0511563926809561,0.0566451612903227,6.65335898190897
"13632",6835.5,-15.4219,40.6212,9.1798,8.5,36.5377,26.24,21.2912,2.5423,10.3698,68.2077,9.3,"ES2",6835.5,0.139208518411713,0.0356123933757896,0.0702449115251008,0.0642344108567334,0.0511498345981824,0.0694838709677419,7.33272050634431
"13633",6836,-15.41793,41.7767,9.1833,8.5,34.2562,23.676,19.4383,2.5352,11.1893,68.2398,9.3,"ES2",6836,0.145445038447566,0.0375247873112213,0.0737202917857452,0.0674490246965047,0.0536873890598258,0.0740645161290321,7.91220323432574
"13634",6836.5,-15.05116,43.4684,9.1868,8.5,28.6571,21.5882,18.0755,2.5313,11.2841,68.1499,9.3,"ES2",6836.5,0.154575562847957,0.0403803654064208,0.0788628973748722,0.0722099006987735,0.057444906818832,0.0765806451612903,7.97924737695271
"13635",6837,-14.55459,45.9946,9.1919,8.5,24.2666,20.1092,17.3704,2.5328,11.2801,68.1288,9.3,"ES2",6837,0.168210090684021,0.0447710132917975,0.0866645054351935,0.0794410722116754,0.0631518866104096,0.0756129032258064,7.97641439874879
"13636",6837.5,-13.98332,48.5352,9.2035,8.5,22.9657,19.1272,17.0421,2.5358,11.3369,68.6907,9.3,"ES2",6837.5,0.181922338890934,0.0493442849024541,0.0946607296824906,0.0868623777974968,0.0690104780085034,0.0736774193548386,8.01656815514353
"13637",6838,-13.36496,50.3694,9.2085,8.5,22.2558,18.6038,16.8574,2.5331,11.5186,69.1888,9.3,"ES2",6838,0.191821971127854,0.0527473970556876,0.100528864919063,0.0923142185695522,0.0733164626275042,0.0754193548387095,8.14505475853552
"13638",6838.5,-12.69598,51.02,9.2135,8.5,20.5098,18.6417,16.8373,2.5262,11.9821,69.5125,9.3,"ES2",6838.5,0.195333420660806,0.053975407724876,0.102629746833119,0.0942671250024738,0.074859517272122,0.0798709677419356,8.47281239558295
"13639",6839,-11.92382,50.1126,9.2177,8.5,19.2619,19.2567,16.9688,2.5316,12.1879,69.4547,9.3,"ES2",6839,0.190435957847709,0.0522657216879268,0.099702431334697,0.0915461445935626,0.0727096773116664,0.0763870967741934,8.61831600135878
"13640",6839.5,-11.15595,48.8933,9.2182,8.5,24.9714,21.0256,16.8386,2.5646,12.1244,69.042,9.3,"ES2",6839.5,0.183855093391011,0.0500019213521516,0.0958000771687099,0.0879205435566248,0.0698460680384761,0.0550967741935483,8.57333397852103
"13641",6840,-10.36998,48.5588,9.2218,8.5,36.4946,21.586,16.5412,2.5778,12.052,66.7616,9.3,"ES2",6840,0.182049713943159,0.049387525102017,0.0947357226048494,0.0869320218500425,0.0690654707803247,0.0465806451612904,8.52211457786457
"13642",6840.5,-9.63621,48.7553,9.2372,8.5,44.4306,20.4043,16.2532,2.5858,11.8307,64.5086,9.3,"ES2",6840.5,0.183110273170372,0.0497481036956031,0.0953606484293391,0.087512404568348,0.0695237685585127,0.0414193548387097,8.365619464599
"13643",6841,-8.91065,49.5209,9.2546,8.5,29.8426,19.1615,15.8946,2.6055,11.3717,62.478,9.3,"ES2",6841,0.187242406220523,0.0511623760359347,0.0978042565106433,0.0897823399912614,0.0713164437622657,0.0287096774193547,8.04103180989783
"13644",6841.5,-8.03498,50.5242,9.2635,8.5,22.1334,18.08,15.4119,2.6078,10.7243,61.7003,9.3,"ES2",6841.5,0.192657465114483,0.0530385809825877,0.101027809824268,0.0927779711641004,0.0736828566246236,0.0272258064516128,7.58324969042089
"13645",6842,-7.78911,50.3597,9.2725,8.5,19.7023,17.2009,14.944,2.616,10.578,62.9275,9.3,"ES2",6842,0.19176961782249,0.0527291717992919,0.100497619519884,0.0922851780465759,0.0732935194118085,0.0219354838709676,7.47979161358967
"13646",6842.5,-7.51464,49.103,9.2814,8.5,18.0037,16.4509,14.4455,2.6016,11.2732,64.6862,9.3,"ES2",6842.5,0.184986896291502,0.0503885431733448,0.0964686869816209,0.0885415942717187,0.0703365220353382,0.0312258064516129,7.97138674544739
"13647",6843,-7.10747,48.9691,9.2855,8.5,16.9055,15.778,13.9284,2.5784,12.3044,66.5788,9.3,"ES2",6843,0.184264204787564,0.0501415435705381,0.0960416376748346,0.0881449146615516,0.0700232544626534,0.0461935483870968,8.70058599187183
"13648",6843.5,-6.4723,49.9763,9.2887,8.5,17.6926,15.2207,13.0043,2.5551,13.0384,67.0788,9.3,"ES2",6843.5,0.189700312948629,0.0520107608095055,0.0992644354164129,0.091139113180039,0.0723881394551505,0.0612258064516129,9.21964270347218
"13649",6844,-6.38734,52.7684,9.3023,8.5,18.6526,14.6713,12.4224,2.5555,13.3286,66.9363,9.3,"ES2",6844,0.204769969021416,0.0573308426545083,0.108326518134875,0.0995652768210176,0.0790477228460747,0.0609677419354839,9.42484204179457
"13650",6844.5,-6.40127,56.4118,9.323,8.5,17.7138,13.9797,11.8354,2.5575,13.4239,66.8215,9.3,"ES2",6844.5,0.224434302295865,0.0645895074745413,0.120439900608774,0.110842606681529,0.0879744189969282,0.0596774193548386,9.49222451810904
"13651",6845,-6.3027,58.7988,9.3437,8.5,16.4281,13.3068,11.4003,2.567,13.4296,66.8188,9.3,"ES2",6845,0.23731753321372,0.0695474553497278,0.128557004654492,0.118407182006017,0.0939735600422681,0.053548387096774,9.49623671750448
"13652",6845.5,-6.22783,59.999,9.357,8.5,14.9565,12.599,11.0328,2.5784,13.402,66.8839,9.4,"ES2",6845.5,0.243795310234084,0.0721029245508804,0.132693440067538,0.122264149998438,0.0970364591934109,0.0461935483870968,9.47670137347148
"13653",6846,-6.16967,61.174,9.37,8.5,13.9198,11.9823,10.6771,2.5826,13.2083,67.4791,9.4,"ES2",6846,0.250137076605461,0.0746462032969339,0.136779168512744,0.126075117529547,0.100065803986771,0.043483870967742,9.33972911108867
"13654",6846.5,-6.1114,62.4504,9.3846,8.5,13.3334,11.4789,10.3329,2.5736,13.0639,68.3281,9.4,"ES2",6846.5,0.257026123921569,0.0774562404725152,0.141258379819045,0.130254479817936,0.103391603342656,0.0492903225806452,9.23763802998094
"13655",6847,-5.92853,63.4024,9.3992,8.5,12.8564,11.1102,9.9998,2.5758,13.4069,68.7873,9.4,"ES2",6847,0.262164303994379,0.0795846624807649,0.144627151111163,0.133398630117089,0.105896244889511,0.0478709677419354,9.48017033706548
"13656",6847.5,-5.70056,62.7444,9.4399,8.5,12.0764,11.1109,9.7568,2.5733,13.995,69.126,9.4,"ES2",6847.5,0.258612914826408,0.0781105564002204,0.142296175847289,0.131222998789178,0.104162882760394,0.0494838709677418,9.89602126244396
"13657",6848,-5.44269,60.9118,9.4617,8.5,12.0459,11.39,9.8169,2.5818,14.3051,69.3657,9.4,"ES2",6848,0.248721918186248,0.0740750826127301,0.135864326613706,0.125221691172689,0.0993871473500603,0.044,10.1152810640634
"13658",6848.5,-5.17473,59.8578,9.4826,8.5,13.6299,11.6762,9.9298,2.596,14.4567,69.3904,9.4,"ES2",6848.5,0.243033218819923,0.0718000729338037,0.132204870428174,0.121808519791678,0.0966744795720681,0.0348387096774192,10.2224602866847
"13659",6849,-4.97016,58.536,9.4912,8.5,17.3751,11.9312,10.1145,2.6067,14.6098,68.9896,9.4,"ES2",6849,0.235899136445721,0.0689935440661037,0.127656222836351,0.117567440173151,0.0933070861855289,0.0279354838709677,10.3307075370291
"13660",6849.5,-4.76179,57.2019,9.4997,8.5,17.7398,11.8238,10.3027,2.6157,14.6284,68.0786,9.4,"ES2",6849.5,0.228698667921419,0.0662124910152239,0.12311063733722,0.11333091534467,0.0899466798903986,0.0221290322580645,10.3438526733048
