"","DEPT","SP","GR","CALI","LL8","ILM","ILD","LLD","LLS","RHOB","NPHI","DT","well_name","DEPTH","VSH_linear","VSH_larionov_young","VSH_larionov_old","VSH_clavier","VSH_steiber","PHID","PHIND"
"3327",1715,-42.4846,91.2205,8.8886,NA,NA,NA,7.2491,13.3524,2.4736,35.1227,102.2548,"SB19",1715,0.525723569776555,0.236620612128625,0.353960573411232,0.329743917913801,0.269802056925457,0.113806451612903,24.8356297202067
"3328",1715.5,-42.6338,95.2238,8.9385,NA,NA,NA,6.7366,15.2637,2.4591,39.5432,106.6196,"SB19",1715.5,0.556331593936961,0.262721455259307,0.383606725556397,0.357751540855489,0.294770700366012,0.123161290322581,27.9614004919589
"3329",1716,-42.5627,98.3234,9.0127,NA,NA,NA,8.4687,15.0637,2.4367,43.5809,113.0032,"SB19",1716,0.580030200508439,0.284385575449036,0.407440384746453,0.380332357831592,0.315244153030352,0.137612903225806,30.8165035502175
"3330",1716.5,-42.2489,99.6723,9.0869,NA,NA,NA,12.4357,12.828,2.4345,46.764,111.8343,"SB19",1716.5,0.590343482997878,0.294232540185959,0.418059481896145,0.390414685526405,0.32448702997447,0.139032258064516,33.0672876569033
"3331",1717,-42.3015,98.7544,8.9766,NA,NA,NA,10.6369,10.6656,2.4724,48.8185,105.9948,"SB19",1717,0.583325496492536,0.287503604633458,0.410816903481017,0.383536681083675,0.318174823375452,0.11458064516129,34.5199874780847
"3332",1717.5,-42.271,95.8903,8.6827,NA,NA,NA,9.0984,10.352,2.4853,48.969,97.9564,"SB19",1717.5,0.561427451879886,0.267269364950534,0.38866574808099,0.362539427256333,0.299085804823708,0.106258064516129,34.6263934865896
"3333",1718,-42.1223,91.9696,8.6334,NA,NA,NA,9.9902,11.5437,2.5056,46.4337,95.428,"SB19",1718,0.531450962402278,0.241350081755368,0.359412735243734,0.334888822403647,0.27435418433765,0.0931612903225807,32.8336502289649
"3334",1718.5,-42.1252,91.9424,8.6598,NA,NA,NA,12.3887,13.5572,2.5253,43.2244,98.3127,"SB19",1718.5,0.531242999407458,0.241177135386062,0.359214007629044,0.334701250125041,0.274187953781249,0.0804516129032257,30.5643192940888
"3335",1719,-42.4735,95.5431,8.701,NA,NA,NA,14.5945,13.0383,2.5288,41.2733,105.1162,"SB19",1719,0.558772865416595,0.264892805403341,0.386025891009282,0.360040719539995,0.2968321061334,0.0781935483870968,29.1846826873363
"3336",1719.5,-42.7088,99.3752,8.8015,NA,NA,NA,14.5292,12.5391,2.5241,41.683,110.8368,"SB19",1719.5,0.58807194602137,0.292041291207608,0.41570753355657,0.388180400408379,0.322433301320035,0.081225806451613,29.4743879209699
"3337",1720,-42.6848,103.2073,8.8885,NA,NA,NA,14.7364,12.1654,2.5088,43.9829,111.3725,"SB19",1720,0.617371026626145,0.321308361443678,0.446619578405461,0.417606309199091,0.349734172143839,0.0910967741935484,31.1006735540588
"3338",1720.5,-42.3864,104.3021,9.0081,NA,NA,NA,15.2062,11.8352,2.5229,45.744,112.0441,"SB19",1720.5,0.625741537167651,0.330081637166227,0.455683955205583,0.426261652996051,0.357869877027227,0.082,32.3459445680598
"3339",1721,-42.2491,104.2341,9.2126,NA,NA,NA,14.17,11.8595,2.5268,45.9037,112.5304,"SB19",1721,0.625221629680601,0.329531210280221,0.455117881588414,0.425720740093957,0.357360018773852,0.0794838709677418,32.4588662107578
"3340",1721.5,-42.0411,102.2962,9.2637,NA,NA,NA,14.1901,12.134,2.5268,44.9189,112.3356,"SB19",1721.5,0.610405030869507,0.314149408827032,0.439155920749028,0.410488986060264,0.343080307359499,0.0794838709677418,31.7625085194459
"3341",1722,-41.7519,99.2374,8.96,NA,NA,NA,15.7818,12.5846,2.5239,43.7309,110.9979,"SB19",1722,0.587018368790259,0.291029278336589,0.414619171872277,0.38714672624986,0.32148421650742,0.0813548387096775,30.9224694471494
"3342",1722.5,-41.5844,96.667,8.912,NA,NA,NA,16.46,13.1201,2.535,42.5429,109.0201,"SB19",1722.5,0.567365865779766,0.272644769279993,0.394606504344533,0.368165264660699,0.304173868917062,0.0741935483870966,30.0824188280516
"3343",1723,-41.5327,93.2348,9.2858,NA,NA,NA,13.6995,13.1033,2.5409,41.6451,107.8977,"SB19",1723,0.541124299940746,0.249497421204963,0.368720091110355,0.343677592864958,0.282166030439246,0.0703870967741934,29.4475746739302
"3344",1723.5,-41.4303,90.6297,9.7724,NA,NA,NA,12.2978,12.5532,2.5367,42.2398,107.5684,"SB19",1723.5,0.52120649119789,0.232939267699344,0.349690993922279,0.325716657360594,0.266249462481502,0.0730967741935482,29.8680937387909
"3345",1724,-41.26801,89.7668,9.8299,NA,NA,NA,11.0396,10.1109,2.5216,43.6249,106.9319,"SB19",1724,0.514609018101191,0.227638491948092,0.343502854693204,0.319882275620206,0.261119204231786,0.0828387096774194,30.8475182329294
"3346",1724.5,-41.2872,90.1549,9.4628,NA,NA,NA,15.1302,8.1258,2.525,44.698,105.5735,"SB19",1724.5,0.517576313626546,0.23001148686049,0.346279045107828,0.322499393649647,0.263418075523576,0.0806451612903226,31.6063103481096
"3347",1725,-41.5552,90.0261,8.9226,NA,NA,NA,15.3272,7.3749,2.5278,44.756,104.5664,"SB19",1725,0.516591547680486,0.229221950425274,0.345356435444464,0.321629583126365,0.262653603628294,0.0788387096774193,31.64732019889
"3348",1725.5,-41.604,89.5802,9.0391,NA,NA,NA,16.7228,7.0857,2.5128,43.7213,102.8119,"SB19",1725.5,0.513182330791139,0.226503959386361,0.342172111384801,0.318627989187496,0.260018819485955,0.0885161290322581,30.9156910710007
"3349",1726,-41.0996,88.8983,9.0357,NA,NA,NA,22.8833,7.3105,2.4949,42.9378,104.8102,"SB19",1726,0.507968729093794,0.222393115394337,0.337331443462312,0.314066542170395,0.256024554865983,0.100064516129032,30.361691996226
"3350",1726.5,-41.07249,86.6174,9.0082,NA,NA,NA,23.1254,8.0737,2.4707,42.9494,111.0197,"SB19",1726.5,0.490529655752432,0.209035340746993,0.321391699490721,0.299057767510025,0.24296387632767,0.115677419354839,30.3699221403789
"3351",1727,-40.5335,85.1552,9.0393,NA,NA,NA,23.9761,8.327,2.4485,43.6628,117.8831,"SB19",1727,0.479350115641187,0.200781131717234,0.311374171032291,0.289633627479328,0.234825929531321,0.13,30.8743988106651
"3352",1727.5,-40.5095,84.7489,9.1432,NA,NA,NA,22.5596,8.2767,2.4274,45.3193,122.5842,"SB19",1727.5,0.476243668406063,0.198529248658068,0.308618063829324,0.287041815008439,0.232596201707772,0.143612903225806,32.0457452492212
"3353",1728,-40.46021,84.3048,9.1378,NA,NA,NA,18.5247,8.0154,2.4073,48.7166,121.8272,"SB19",1728,0.472848213773726,0.196088297646968,0.305619088764458,0.284222098121396,0.230174459176553,0.15658064516129,34.448016147947
"3354",1728.5,-40.3877,84.155,9.1108,NA,NA,NA,15.2115,7.9099,2.4045,49.4206,115.8116,"SB19",1728.5,0.471702888162548,0.195269719583611,0.304610679960562,0.283274076657188,0.229361184978759,0.158387096774193,34.9458208576678
"3355",1729,-40.3571,84.6612,9.1819,NA,NA,NA,12.4908,8.1552,2.4204,49.7056,109.796,"SB19",1729,0.475573140661735,0.198045528605244,0.308024712971699,0.28648389080467,0.232116688627695,0.148129032258065,35.1473228964184
"3356",1729.5,-40.1906,84.7239,9.1153,NA,NA,NA,10.8636,8.9314,2.4398,48.5233,107.4482,"SB19",1729.5,0.476052525947589,0.198391273331686,0.30844886541653,0.286882716752677,0.232459446412591,0.135612903225806,34.3112884758757
"3357",1730,-40.03951,84.0903,8.9795,NA,NA,NA,10.1904,9.8333,2.4563,46.7194,109.612,"SB19",1730,0.471208211480016,0.194916911021647,0.30417563377122,0.282865099801087,0.229010484306982,0.124967741935484,33.0357227353703
"3358",1730.5,-39.7636,83.541,8.9039,NA,NA,NA,9.5589,10.5007,2.4627,46.6263,111.6241,"SB19",1730.5,0.467008429382419,0.191939545638019,0.300494105674633,0.279404587593505,0.226046582888965,0.120838709677419,32.9698836340361
"3359",1731,-39.6075,83.2307,8.9637,NA,NA,NA,9.6041,10.5031,2.4662,46.5333,115.229,"SB19",1731,0.464635969187836,0.190271750267198,0.298423862144333,0.27745894285124,0.224382900777113,0.11858064516129,32.904118817098
"3360",1731.5,-39.6143,81.5743,9.0496,NA,NA,NA,11.1035,10.4491,2.4206,46.3438,116.1455,"SB19",1731.5,0.451971634459162,0.181538607580687,0.287487226647694,0.267184117410235,0.215629485479585,0.148,32.7701823495079
"3361",1732,-39.8231,78.126,9.1445,NA,NA,NA,12.8369,10.1811,2.4045,46.0477,112.1646,"SB19",1732,0.425606972876885,0.16424289127304,0.265326027593186,0.246380743588289,0.198068566219443,0.158387096774193,32.5608335409463
"3362",1732.5,-40.0231,75.232,9.182,NA,NA,NA,14.2184,9.6661,2.4098,44.9641,108.1836,"SB19",1732.5,0.4034803218839,0.150603264042237,0.247342194923435,0.229513284924,0.183982253094221,0.154967741935484,31.7946088497016
"3363",1733,-40.2056,72.6226,9.151,NA,NA,NA,14.2707,8.5131,2.4381,42.767,107.5369,"SB19",1733,0.383529636638187,0.138951259750765,0.231593134112888,0.214751358685449,0.171759882404463,0.136709677419355,30.2409902163926
"3364",1733.5,-40.40919,70.1424,9.1188,NA,NA,NA,13.797,8.6538,2.4715,40.1985,105.7398,"SB19",1733.5,0.364566775617868,0.128415376769555,0.217022272832545,0.201101210804887,0.160540826087,0.115161290322581,28.4247485861598
"3365",1734,-39.6596,69.419,9.1093,NA,NA,NA,13.2385,9.3461,2.4755,38.3208,102.3578,"SB19",1734,0.359035877439456,0.125437663520251,0.212844043945833,0.197188298456509,0.157338811247504,0.11258064516129,27.0970144761528
"3366",1734.5,-38.7072,68.7659,9.1236,NA,NA,NA,12.5348,8.6155,2.475,37.0127,97.3934,"SB19",1734.5,0.354042471854273,0.122785365404133,0.209099274550562,0.193681817301758,0.154474517230647,0.112903225806452,26.1720529231889
"3367",1735,-38.7616,67.9271,9.1379,NA,NA,NA,13.3257,8.3699,2.4741,35.7198,96.2059,"SB19",1735,0.347629260087543,0.119428371175714,0.204327601858264,0.189214464787134,0.150832213994757,0.113483870967742,25.2578402741502
"3368",1735.5,-38.8189,68.6727,9.1354,NA,NA,NA,13.4815,9.0033,2.4653,34.4196,96.3726,"SB19",1735.5,0.353329892769081,0.12240963359472,0.208566991318372,0.193183442817581,0.154067804916592,0.119161290322581,24.3384784197073
"3369",1736,-38.8663,69.4917,9.0944,NA,NA,NA,13.3314,9.7952,2.4467,33.6893,98.673,"SB19",1736,0.359591719708699,0.125735011190149,0.213262499599192,0.197580156040009,0.157659202376559,0.131161290322581,23.8221130231355
"3370",1736.5,-39.0081,67.8945,9.0533,NA,NA,NA,13.3067,9.0186,2.4263,34.6641,100.8734,"SB19",1736.5,0.347380010321693,0.119299012808987,0.20414300564178,0.189041657100193,0.150691473960401,0.144322580645161,24.5114326164066
"3371",1737,-39.09489,65.1538,9.0121,NA,NA,NA,13.319,10.0518,2.4168,35.6389,100.3447,"SB19",1737,0.326425444884072,0.108714225021893,0.188849784147071,0.174729267934858,0.139073160482688,0.150451612903226,25.2007324188983
"3372",1737.5,-39.0487,62.8262,8.9821,NA,NA,NA,12.8951,7.9159,2.4136,36.6137,96.7854,"SB19",1737.5,0.308629317430281,0.100160919923956,0.176206018135897,0.162903093484303,0.129526990191073,0.152516129032258,25.8900201705176
"3373",1738,-38.8524,60.3919,8.957,NA,NA,NA,13.6912,7.5243,2.4111,36.8069,99.6368,"SB19",1738,0.290017393963721,0.0916234850115632,0.163312147217803,0.150850052561314,0.119843621105337,0.154129032258065,26.0266367724355
"3374",1738.5,-38.7846,58.5763,8.9377,NA,NA,NA,15.0596,8.8195,2.4,36.9587,101.32,"SB19",1738.5,0.276135864059484,0.0855160422692985,0.153909664503702,0.142065863106901,0.112813120325353,0.161290322580645,26.133996252565
"3375",1739,-38.8004,57.4551,8.9298,NA,NA,NA,16.6249,10.9914,2.4015,37.1106,101.5616,"SB19",1739,0.267563507081828,0.0818516375176673,0.148193009027866,0.13672751582985,0.108550626591837,0.160322580645161,26.2414017888704
"3376",1739.5,-38.8965,56.6709,8.8982,NA,NA,NA,18.7675,9.9942,2.4073,36.6548,102.7494,"SB19",1739.5,0.261567750444406,0.0793361066178271,0.14423479727654,0.133032399407925,0.105604384308576,0.15658064516129,25.9190941251661
"3377",1740,-39.4201,56.396,8.8666,NA,NA,NA,21.1862,9.8724,2.4177,35.9588,100.698,"SB19",1740,0.259465947971023,0.0784634081164069,0.142855022437873,0.131744569694061,0.104578325579475,0.149870967741935,25.4269321659827
"3378",1740.5,-39.8522,56.1532,8.8931,NA,NA,NA,21.4311,9.76,2.427,35.1842,99.3603,"SB19",1740.5,0.25760957241432,0.0776965169662972,0.141639702565295,0.130610339392902,0.103674966699047,0.143870967741935,24.8791944051185
"3379",1741,-39.9369,54.4932,8.9188,NA,NA,NA,19.9586,12.9541,2.4325,33.68,98.7244,"SB19",1741,0.244917713171627,0.0725500415572306,0.133413942604535,0.122936109304857,0.0975703807399515,0.140322580645161,23.815563088311
"3380",1741.5,-39.9404,53.026,8.9344,NA,NA,NA,18.5467,15.9564,2.4255,31.6998,98.465,"SB19",1741.5,0.233699944568687,0.0681386913752084,0.126263078554198,0.116268831678674,0.0922766857532383,0.144838709677419,22.4153775151326
"3381",1742,-40.0602,52.2338,8.9936,NA,NA,NA,17.7388,13.8016,2.4463,29.7196,101.4234,"SB19",1742,0.227643022344553,0.065809066081794,0.122448024104457,0.112713503145868,0.0894572145798374,0.13141935483871,21.0151361547674
"3382",1742.5,-40.2218,53.4812,9.1238,NA,NA,NA,19.2687,12.3058,2.4327,28.1636,102.7159,"SB19",1742.5,0.237180266452587,0.0694937619260775,0.128469753164073,0.118325840075821,0.0939089959365456,0.140193548387097,19.9149192716291
"3383",1743,-40.5586,56.8813,9.5595,NA,NA,NA,16.4424,12.1231,2.445,29.1598,101.6166,"SB19",1743,0.263176405374926,0.0800072284733999,0.145293553831012,0.13402068591918,0.106392054015878,0.132258064516129,20.6193044043153
"3384",1743.5,-41.2372,61.2907,9.54,NA,NA,NA,15.6263,11.864,2.4652,30.5843,100.422,"SB19",1743.5,0.296889347630789,0.0947283499169087,0.168034166926647,0.155263249423948,0.123384057420713,0.119225806451613,21.6265302497063
"3385",1744,-41.5821,65.8315,9.517,NA,NA,NA,16.2277,11.1949,2.4808,32.0088,96.2633,"SB19",1744,0.331606934648394,0.111278856471285,0.192590136010427,0.178228948762218,0.14190726754639,0.109161290322581,22.6337711575789
"3386",1744.5,-42.1545,71.524,9.5114,NA,NA,NA,16.5018,10.5014,2.5082,33.4706,96.5165,"SB19",1744.5,0.375130072442992,0.134221139442664,0.225091718457502,0.208659888781661,0.166743755545896,0.0914838709677419,23.6673766359798
"3387",1745,-42.7204,76.5045,9.3141,NA,NA,NA,14.7183,9.9298,2.5407,35.2431,98.5006,"SB19",1745,0.413209473020242,0.156505417887251,0.255181828490126,0.236864780965889,0.190105389567836,0.0705161290322579,24.9206848835907
"3388",1745.5,-42.8959,79.7923,9.1425,NA,NA,NA,13.5283,9.8523,2.5578,37.0079,99.7387,"SB19",1745.5,0.438347000019114,0.172454640176282,0.275933733118756,0.256335874398937,0.206445514695954,0.059483870967742,26.1685708507448
"3389",1746,-42.9173,81.0558,9.0912,NA,NA,NA,13.649,9.8393,2.5519,36.3538,102.1208,"SB19",1746,0.448007339870405,0.178862668013984,0.284103022686144,0.264005867838007,0.212932730830658,0.0632903225806452,25.7060574583592
"3390",1746.5,-43.0743,80.2359,9.0646,NA,NA,NA,13.9743,9.8639,2.5203,35.6998,103.2943,"SB19",1746.5,0.441738631802282,0.174686360995079,0.278789420529516,0.259016691057717,0.208709608550953,0.0836774193548385,25.2436400104116
"3391",1747,-43.1429,79.5395,9.1291,NA,NA,NA,12.4057,9.856,2.5047,35.0458,104.7011,"SB19",1747,0.436414167479022,0.171191477603842,0.274312322154338,0.254813908192803,0.205161705870323,0.0937419354838708,24.7812114836066
"3392",1747.5,-42.9832,79.6438,9.2682,NA,NA,NA,10.454,9.8483,2.4963,35.4098,106.6585,"SB19",1747.5,0.437211613815777,0.171711873443701,0.274980756029632,0.255441331962417,0.205690812724026,0.0991612903225805,25.0386078786491
"3393",1748,-42.9518,80.2433,9.3222,NA,NA,NA,12.9912,9.8406,2.4903,37.3235,106.7607,"SB19",1748,0.441795209969991,0.174723754743803,0.278837172188447,0.25906152161531,0.208747500546403,0.103032258064516,26.3918005059924
"3394",1748.5,-42.9734,80.9089,9.2773,NA,NA,NA,15.6246,9.8329,2.4915,38.7923,107.0106,"SB19",1748.5,0.44688418678441,0.178109460943305,0.283147595515754,0.263108681178753,0.212172384640153,0.102258064516129,27.4303936902276
"3395",1749,-42.5947,81.1147,9.2079,NA,NA,NA,15.9124,9.8252,2.4938,38.5443,106.9546,"SB19",1749,0.448457671502571,0.179165278549114,0.284486522110014,0.264366001807253,0.21323805012366,0.100774193548387,27.2550290582131
"3396",1749.5,-42.3576,80.0574,9.1174,NA,NA,NA,15.2992,9.8163,2.4919,37.9317,106.8927,"SB19",1749.5,0.440373874648776,0.173786005171561,0.277638707144693,0.257936400147851,0.207796818195101,0.102,26.8218592652523
"3397",1750,-42.4395,78.7487,9.1184,NA,NA,NA,15.2087,9.9174,2.4797,37.466,106.3914,"SB19",1750,0.430367949232563,0.167280285303827,0.269268242870216,0.250079898977957,0.201175698186953,0.109870967741936,26.4925765793887
"3398",1750.5,-42.5523,77.7258,9.17,NA,NA,NA,15.1186,10.0547,2.4657,36.9411,105.1663,"SB19",1750.5,0.422547164401629,0.162310289684635,0.262806124720205,0.244016530418747,0.196086153584145,0.118903225806452,26.1214376249385
"3399",1751,-42.6225,77.9965,9.2239,NA,NA,NA,14.0653,10.0653,2.4807,36.4163,106.0864,"SB19",1751,0.424616854941988,0.163615863697638,0.264509446663544,0.245614586988583,0.197425846263883,0.109225806451613,25.7503285024366
"3400",1751.5,-42.6027,78.7389,9.2757,NA,NA,NA,13.7193,10.0254,2.4836,36.6824,106.2055,"SB19",1751.5,0.430293021388841,0.167232195242152,0.269205998883742,0.250021487814497,0.201126584192013,0.107354838709677,25.9384848711465
"3401",1752,-42.5359,79.3697,9.5433,NA,NA,NA,14.0305,9.806,2.4743,37.218,106.1946,"SB19",1752,0.435115927901065,0.170346548597865,0.273225693881055,0.253793987626484,0.204302017140434,0.113354838709677,26.3172222443732
"3402",1752.5,-42.4701,79.9069,10.0723,NA,NA,NA,14.3694,9.7164,2.4409,37.7537,105.6343,"SB19",1752.5,0.43922319704876,0.173029326428249,0.276670188012608,0.257027198001985,0.207029035621243,0.134903225806452,26.6960677120277
"3403",1753,-42.5795,80.9148,10.1921,NA,NA,NA,12.0502,9.9143,2.4281,38.3152,104.9249,"SB19",1753,0.44692929640461,0.178139670481467,0.283185940029627,0.263144687503705,0.212202891448174,0.143161290322581,27.0931268608391
"3404",1753.5,-42.6826,81.4204,9.92,NA,NA,NA,12.2131,10.6158,2.426,39.0839,105.0644,"SB19",1753.5,0.450794961484795,0.180741500079097,0.286480793231681,0.266238877420227,0.21482691415719,0.144516129032258,27.6366796497115
"3405",1754,-42.7684,81.0902,9.3635,NA,NA,NA,13.2045,11.6675,2.4339,39.7634,106.0469,"SB19",1754,0.448270351893266,0.179039362442682,0.284326972894153,0.264216172621061,0.213111017978916,0.13941935483871,28.1171426119059
"3406",1754.5,-42.7946,80.6887,9.4956,NA,NA,NA,15.202,12.8985,2.4566,40.4302,106.8681,"SB19",1754.5,0.445200604010169,0.176984475228604,0.281718213711126,0.261766508325319,0.211035674509649,0.124774193548387,28.5886047284523
"3407",1755,-42.516,80.4653,9.8185,NA,NA,NA,16.9482,13.79,2.4575,41.0826,106.9649,"SB19",1755,0.443492555001242,0.175848093994268,0.280271464935284,0.260408121495286,0.2098861475613,0.124193548387097,29.0499177864367
"3408",1755.5,-42.2118,79.8374,9.6599,NA,NA,NA,13.0736,14.2758,2.4567,41.735,106.7896,"SB19",1755.5,0.438691821014202,0.172680649694006,0.276223452863586,0.256607836811021,0.206675040153475,0.124709677419355,29.5112332638238
"3409",1756,-42.2797,76.2593,9.4844,NA,NA,NA,11.9186,14.4393,2.464,41.9971,106.1492,"SB19",1756,0.411334747787526,0.155356638787843,0.253662961698597,0.235440312462467,0.188917000405578,0.12,29.6965554265979
"3410",1756.5,-42.539,72.5793,9.4561,NA,NA,NA,11.1797,14.131,2.4727,41.2639,104.6392,"SB19",1756.5,0.383198577900109,0.138762892456589,0.23133545296481,0.214509898775767,0.17156074943905,0.114387096774193,29.1780956165572
"3411",1757,-42.5247,71.2029,9.3543,NA,NA,NA,11.1911,13.7217,2.5,40.5307,99.5603,"SB19",1757,0.372675038706348,0.132857749039539,0.2232057308269,0.206893084425521,0.165291753266373,0.0967741935483871,28.6596145100954
"3412",1757.5,-42.4554,70.4702,9.4663,NA,NA,NA,11.9369,13.5035,2.5274,39.4804,94.143,"SB19",1757.5,0.367073035533383,0.129778660846622,0.218926160200442,0.202884394297631,0.162002073852219,0.0790967741935483,27.9169145900804
"3413",1758,-42.1962,69.5598,9.3213,NA,NA,NA,11.7223,13.3861,2.5507,37.2891,90.4661,"SB19",1758,0.360112391765583,0.126013929325322,0.21365477059904,0.197947498645585,0.157959604597932,0.0640645161290322,26.3674143885234
"3414",1758.5,-41.9479,69.4815,9.0693,NA,NA,NA,11.3232,13.3244,2.5623,32.4542,89.1539,"SB19",1758.5,0.359513733585641,0.125693266966825,0.213203769729265,0.197525158831798,0.157614231829348,0.0565806451612903,22.9486197734135
"3415",1759,-41.9349,70.0099,9.0467,NA,NA,NA,11.1264,13.0966,2.5561,32.2221,92.3276,"SB19",1759,0.363553720587954,0.127866805902257,0.216254578067217,0.200382220889763,0.159952004408006,0.0605806451612904,22.7845056828601
"3416",1759.5,-41.8457,69.8255,9.1268,NA,NA,NA,11.3098,12.7977,2.5168,31.8467,94.815,"SB19",1759.5,0.362143853814248,0.127105728977954,0.215187971436923,0.199383315498386,0.159134287329819,0.0859354838709677,22.5190995134951
"3417",1760,-41.4998,67.9467,9.2027,NA,NA,NA,12.0002,12.3314,2.4826,31.4532,95.2656,"SB19",1760,0.347779115774987,0.1195061847302,0.20443861679302,0.189318390743508,0.150916860012004,0.108,22.2409021201929
"3418",1760.5,-41.2408,66.2121,9.4891,NA,NA,NA,12.7327,12.0084,2.4747,31.0596,95.6268,"SB19",1760.5,0.334516887436206,0.112734182319886,0.194702549271663,0.180205668648121,0.143509967596333,0.113096774193548,21.9625993798586
"3419",1761,-41.3332,66.16,9.6945,NA,NA,NA,12.7749,12.0983,2.4737,30.9811,95.914,"SB19",1761,0.334118546552746,0.112534321840892,0.194412879213771,0.179934596250662,0.143290102765093,0.113741935483871,21.9070935365453
"3420",1761.5,-41.8671,66.7107,9.6648,NA,NA,NA,12.7189,12.476,2.4741,31.0653,97.072,"SB19",1761.5,0.338329032628018,0.114657221038332,0.197482813932061,0.182807586361649,0.145621713088608,0.113483870967742,21.9666308599996
"3421",1762,-41.8674,67.1665,9.3657,NA,NA,NA,12.67,12.8655,2.4803,30.7571,97.9477,"SB19",1762,0.341813941930921,0.116431711056076,0.20003730704061,0.185198458411679,0.147564348383191,0.109483870967742,21.7486917667248
"3422",1762.5,-41.77859,67.3358,9.4177,NA,NA,NA,12.9234,13.3456,2.4838,30.4489,98.9248,"SB19",1762.5,0.343108358659709,0.117094868401965,0.200989282447514,0.186089516485784,0.148288891715999,0.107225806451613,21.5307571694956
"3423",1763,-41.988,67.1613,9.8876,NA,NA,NA,12.6465,13.9752,2.4484,31.0614,99.7541,"SB19",1763,0.341774184299558,0.116411377199218,0.200008094425959,0.18517111562824,0.147542119881376,0.130064516129032,21.9639191259023
"3424",1763.5,-42.1179,67.1521,10.1861,NA,NA,NA,11.9109,14.3792,2.4296,31.9369,99.633,"SB19",1763.5,0.34170384387484,0.116375406992648,0.199956414513315,0.185122743699549,0.147502796270144,0.142193548387097,22.5830223908936
"3425",1764,-42.42191,67.5435,10.2268,NA,NA,NA,11.0997,14.5125,2.4284,32.8124,98.9565,"SB19",1764,0.344696370204714,0.117911453526045,0.202159517208304,0.187184910809951,0.149179991006257,0.142967741935484,23.2020907844017
"3426",1764.5,-42.7789,67.8498,10.1969,NA,NA,NA,12.068,14.0006,2.4324,33.4425,97.3212,"SB19",1764.5,0.347038247605941,0.11912177543162,0.203889997318863,0.188804808090536,0.150498594981722,0.140387096774194,23.6476268871418
"3427",1765,-42.875,67.8005,10.1069,NA,NA,NA,12.8165,13.428,2.4366,32.9696,96.1531,"SB19",1765,0.346661314677829,0.118926478927814,0.203611091319644,0.18854371801336,0.150285999719585,0.137677419354839,23.3132309990679
"3428",1765.5,-42.9052,67.3006,10.0601,NA,NA,NA,14.634,12.8706,2.4649,31.3117,94.9929,"SB19",1765.5,0.342839230078177,0.11695680674291,0.200791211845679,0.185904117894129,0.148138114853885,0.11941935483871,22.140876426559
"3429",1766,-42.8997,67.0801,9.7084,NA,NA,NA,14.322,12.44,2.494,29.5202,94.4402,"SB19",1766,0.341153353594434,0.116094125024346,0.199552137022375,0.184744346884308,0.147195211140577,0.100645161290322,20.8740549185884
"3430",1766.5,-43.022,67.2591,9.4639,NA,NA,NA,12.8847,12.4364,2.5162,28.5477,93.9799,"SB19",1766.5,0.34252193359711,0.116794157539302,0.200557786009152,0.185685627761216,0.147960442421846,0.0863225806451613,20.1863645424074
"3431",1767,-43.1976,67.5097,9.3206,NA,NA,NA,12.7297,12.1463,2.5213,28.4731,93.5435,"SB19",1767,0.344437945600856,0.117778340109664,0.201968903838931,0.187006484551549,0.149034811367163,0.083032258064516,20.1336076991417
"3432",1767.5,-43.1259,67.495,9.1668,NA,NA,NA,13.3273,11.5819,2.4959,28.407,94.5205,"SB19",1767.5,0.344325553835273,0.1177204751109,0.201886025247009,0.186928905303307,0.148971691369472,0.0994193548387098,20.086905351598
"3433",1768,-42.861,67.1216,9.1503,NA,NA,NA,13.4127,10.3811,2.4682,29.0247,95.5516,"SB19",1768,0.341470650075501,0.116256204342767,0.199785120410479,0.184962414647309,0.14737246410622,0.117290322580645,20.5237297671472
"3434",1768.5,-42.6672,66.7661,9.1495,NA,NA,NA,13.1902,10.1068,2.4687,29.6423,95.9191,"SB19",1768.5,0.338752604315997,0.11487205488497,0.197792640180762,0.183097555204444,0.145857207333698,0.116967741935484,20.9604345224837
"3435",1769,-42.7093,66.453,9.1967,NA,NA,NA,12.2866,10.02,2.4741,30.26,96.1631,"SB19",1769,0.336358736166065,0.113660956571587,0.196044007518017,0.181461041009393,0.144528535821185,0.113483870967742,21.3972016697157
"3436",1769.5,-42.7506,66.3652,9.2853,NA,NA,NA,11.8313,10.3405,2.4811,30.6024,95.8942,"SB19",1769.5,0.335687443851903,0.113322671202804,0.195554694076847,0.181003120922393,0.144156928515166,0.108967741935484,21.6393017416087
"3437",1770,-42.8201,66.0719,9.2455,NA,NA,NA,11.4467,10.2215,2.4923,30.0321,94.9,"SB19",1770,0.333444960529082,0.112196826188859,0.193923417057222,0.179476565929665,0.142918657605866,0.101741935483871,21.2360234252018
"3438",1770.5,-43.0673,64.9323,9.1189,NA,NA,NA,12.0211,10.7038,2.4969,29.4618,94.1035,"SB19",1770.5,0.32473192270199,0.107883361633346,0.18763309877865,0.17359098319111,0.13815227732917,0.098774193548387,20.832755645633
"3439",1771,-43.3256,64.0169,9.0837,NA,NA,NA,12.8032,11.6803,2.5008,29.2481,94.4792,"SB19",1771,0.317733050442495,0.104487644963394,0.182635051094954,0.168915600616016,0.134374495777546,0.096258064516129,20.6816418500198
