"","DEPT","SP","GR","CALI","LL8","ILM","ILD","LLD","LLS","RHOB","NPHI","DT","well_name","DEPTH","VSH_linear","VSH_larionov_young","VSH_larionov_old","VSH_clavier","VSH_steiber","PHID","PHIND"
"3619",1877,-43.3285,87.9409,9.3257,NA,NA,NA,11.7792,10.4524,2.3976,40.8647,107.1458,"SB17",1877,0.451186627432072,0.181006557281907,0.286815611179307,0.266553332411153,0.215093857130836,0.162838709677419,28.8959358953415
"3620",1877.5,-43.1175,88.1781,9.4192,NA,NA,NA,11.8967,10.6299,2.4276,40.9344,107.4109,"SB17",1877.5,0.452999100640402,0.182236608688171,0.288367383969002,0.268010798252157,0.216331762903681,0.143483870967742,28.9451696400386
"3621",1878,-42.5633,87.5207,9.5445,NA,NA,NA,11.1085,10.4768,2.4535,42.2984,107.8045,"SB17",1878,0.447975829615293,0.178841507064778,0.284076197723518,0.263980677491044,0.212911377051097,0.126774193548387,29.909619809153
"3622",1878.5,-42.437,86.935,9.1914,NA,NA,NA,10.5949,10.326,2.4801,43.5684,108.3857,"SB17",1878.5,0.443500426756445,0.175853319738144,0.280278124601608,0.260414374200746,0.209891436773067,0.109612903225806,30.8076085857743
"3623",1879,-42.5591,86.8177,8.9114,NA,NA,NA,10.6,10.1773,2.4861,42.8559,108.9454,"SB17",1879,0.442604123605782,0.17525897723815,0.279520300529322,0.259702872071508,0.209289696265456,0.105741935483871,30.3037897478758
"3624",1879.5,-42.7416,86.2943,8.825,NA,NA,NA,10.6207,10.1304,2.4677,42.0212,109.3406,"SB17",1879.5,0.438604762403254,0.172623569124524,0.276150292860167,0.256539160547599,0.20661707668689,0.117612903225807,29.7135918582305
"3625",1880,-42.6619,84.9213,9.0383,NA,NA,NA,10.5641,10.1775,2.4428,41.7318,109.0722,"SB17",1880,0.428113507280839,0.165837379508561,0.267398261413925,0.248325134649455,0.199700952567655,0.133677419354839,29.5089901631049
"3626",1880.5,-42.6113,85.0755,9.0901,NA,NA,NA,10.5061,10.1807,2.46,41.6881,108.2151,"SB17",1880.5,0.429291767688615,0.166590458329283,0.268374858526078,0.249241542009586,0.200470938176073,0.12258064516129,29.4780656389167
"3627",1881,-42.6743,86.2666,9.0399,NA,NA,NA,10.4778,10.1392,2.445,42.1824,107.875,"SB17",1881,0.438393103432467,0.172484846629675,0.275972461339637,0.256372228703882,0.20647619417786,0.132258064516129,29.8276076978663
"3628",1881.5,-42.7819,87.4417,9.1264,NA,NA,NA,10.4474,10.0978,2.4375,43.5964,107.9517,"SB17",1881.5,0.447372181287055,0.178436452484378,0.283562532670937,0.263498319663849,0.212502545217767,0.137096774193548,30.8274625008733
"3629",1882,-42.84019,87.6653,9.2963,NA,NA,NA,10.5497,10.1055,2.4604,44.009,108.3852,"SB17",1882,0.449080735289511,0.17958453707409,0.285017514018538,0.264864653147126,0.213660911151545,0.122322580645161,31.119182539181
"3630",1882.5,-42.8546,87.8672,9.4645,NA,NA,NA,10.8761,10.3137,2.4735,43.4601,108.6574,"SB17",1882.5,0.450623477029653,0.180625532946786,0.286334255945552,0.266101253885689,0.214710100314673,0.113870967741935,30.7310369057675
"3631",1883,-42.8513,87.9128,9.5178,NA,NA,NA,11.1695,10.5262,2.4761,42.7701,108.7718,"SB17",1883,0.450971912014054,0.180861217146971,0.286632037923615,0.26638092306404,0.214947491482275,0.112193548387097,30.243131793866
"3632",1883.5,-42.75439,87.1854,9.1211,NA,NA,NA,11.1293,10.4927,2.462,41.9122,109.1088,"SB17",1883.5,0.445413762723417,0.177126641444869,0.281899003595516,0.261936262829848,0.211179392912274,0.121290322580645,29.6365249327781
"3633",1884,-42.5362,85.8442,8.9792,NA,NA,NA,11.0892,10.2286,2.4387,41.1163,109.4821,"SB17",1884,0.435165495155913,0.17037875666399,0.273267145841685,0.253832893954703,0.204334801875917,0.136322580645161,29.0737743467888
"3634",1884.5,-42.4289,84.6642,9.0126,NA,NA,NA,10.4875,10.0387,2.423,41.0139,109.8143,"SB17",1884.5,0.426148975822738,0.164586808970972,0.26577350915308,0.24680060409681,0.198420901143729,0.146451612903226,29.0013917018212
"3635",1885,-42.4079,84.3838,8.9968,NA,NA,NA,10.1854,10.1889,2.4344,41.6456,110.2871,"SB17",1885,0.424006406313397,0.163230067983175,0.264006549033921,0.245142756636775,0.197030172299007,0.139096774193548,29.4480504216543
"3636",1885.5,-42.387,84.9547,8.9425,NA,NA,NA,10.6779,10.4783,2.4281,41.9661,110.9973,"SB17",1885.5,0.428368720624677,0.166000304729831,0.267609658802427,0.248523499909203,0.199867589192797,0.143161290322581,29.6746865557587
"3637",1886,-42.3662,86.3446,8.9965,NA,NA,NA,11.1062,10.7619,2.415,43.0481,111.9657,"SB17",1886,0.438989110642626,0.172875665753693,0.276473347793517,0.256842418224011,0.206873046754737,0.151612903225806,30.4397922141596
"3638",1886.5,-42.378,87.7758,8.9968,NA,NA,NA,10.5669,10.5489,2.4211,46.5094,112.9906,"SB17",1886.5,0.449925078837236,0.180153764512936,0.285737818848065,0.265541107922162,0.214234751144722,0.147677419354839,32.8872779124405
"3639",1887,-42.378,87.9101,8.956,NA,NA,NA,10.5176,10.3401,2.4216,47.6848,113.2476,"SB17",1887,0.45095128099524,0.180847256294681,0.286614402089442,0.266364359826593,0.2149334310341,0.147354838709677,33.7184064309725
"3640",1887.5,-42.3315,87.3517,8.9116,NA,NA,NA,10.7436,10.494,2.4289,47.0244,113.116,"SB17",1887.5,0.446684480659948,0.177975761387516,0.282977868195733,0.262949304368971,0.212037358444987,0.142645161290323,33.2514251048135
"3641",1888,-42.0999,86.761,8.9236,NA,NA,NA,11.0298,10.6964,2.4402,43.2846,112.1512,"SB17",1888,0.442170872210705,0.1749721758005,0.279154324040595,0.259359274949706,0.20899919495258,0.135354838709677,30.6069838279792
"3642",1888.5,-42.13741,85.3356,8.9857,NA,NA,NA,11.2046,10.9028,2.4233,41.6545,110.3736,"SB17",1888.5,0.431279222500953,0.167865897413979,0.270025772632881,0.250790794696073,0.201773574342873,0.146258064516129,29.4543609816224
"3643",1889,-42.2571,82.9957,9.022,NA,NA,NA,11.4376,11.1131,2.4203,41.084,108.0953,"SB17",1889,0.413399770307991,0.156622335814532,0.255336224535823,0.237009585992405,0.190226248353162,0.148193548387097,29.0509639885476
"3644",1889.5,-42.3273,80.5127,9.0145,NA,NA,NA,12.1633,11.0781,2.4123,40.6215,106.9371,"SB17",1889.5,0.394426874117928,0.145241744011199,0.240141403241048,0.222762775581234,0.17838117845133,0.153354838709677,28.7239428000105
"3645",1890,-42.3364,79.3389,9.0558,NA,NA,NA,12.1348,11.0041,2.4064,38.5527,106.9334,"SB17",1890,0.385457729716843,0.140051498669489,0.233096226880279,0.21615987485243,0.172921987794557,0.157161290322581,27.2611021141954
"3646",1890.5,-42.5721,78.9399,9.1317,NA,NA,NA,11.7089,10.8102,2.4,38.5902,108.1665,"SB17",1890.5,0.382408923603337,0.13831423656322,0.230721299022476,0.213934415275064,0.171086245980194,0.161290322580645,27.2876304450218
"3647",1891,-42.7827,79.3062,9.1818,NA,NA,NA,11.7964,10.5757,2.3828,40.5218,108.8529,"SB17",1891,0.385207865155661,0.139908609980764,0.232901212102245,0.215977126387773,0.172771162046927,0.172387096774194,28.6534988487544
"3648",1891.5,-42.96989,79.8172,9.2233,NA,NA,NA,11.8844,10.3462,2.4253,42.7674,109.1477,"SB17",1891.5,0.389112476494011,0.142152017411205,0.235956424354014,0.218840314636844,0.17513585680842,0.144967741935484,30.2412922872536
"3649",1892,-42.94839,79.4817,9.2649,NA,NA,NA,11.9731,10.2338,2.4203,42.6376,109.1572,"SB17",1892,0.386548881378519,0.140676563781046,0.233948643096675,0.216958689592536,0.173581432949248,0.148193548387097,30.1495181975416
"3650",1892.5,-42.6411,78.0614,9.3404,NA,NA,NA,11.864,10.2628,2.4109,41.9409,109.3221,"SB17",1892.5,0.375696201370969,0.134536756116035,0.225527537281682,0.209068183196808,0.167079485913457,0.154258064516129,29.6568953901152
"3651",1893,-42.4613,77.401,9.5317,NA,NA,NA,11.21,10.2918,2.4046,40.8335,109.3412,"SB17",1893,0.370650006991623,0.131739600772394,0.221654899719548,0.205440344941415,0.164098822015432,0.158322580645161,28.873861780939
"3652",1893.5,-42.4455,78.0409,9.7541,NA,NA,NA,10.8343,10.4633,2.3719,38.951,109.177,"SB17",1893.5,0.375539558450351,0.134449381883754,0.225406915797771,0.208955179007544,0.166986558430108,0.17941935483871,27.5428084289247
"3653",1894,-42.49409,78.7809,9.7731,NA,NA,NA,11.5324,10.716,2.3779,38.5053,108.5164,"SB17",1894,0.381193985828782,0.137625720396177,0.229777692653187,0.213050247988295,0.170357497636067,0.175548387096774,27.227641702195
"3654",1894.5,-42.51801,78.1586,9.2468,NA,NA,NA,12.5872,10.9748,2.4013,40.1992,108.0572,"SB17",1894.5,0.376438918048245,0.134951515955506,0.226099816299826,0.209604329142384,0.167520450866065,0.160451612903226,28.4253533430992
"3655",1895,-42.4282,77.2714,9.4019,NA,NA,NA,13.7442,10.895,2.3953,41.2408,108.5306,"SB17",1895,0.36965971808859,0.131194910200189,0.220898089868422,0.204731432986489,0.163517006340557,0.164322580645161,29.1618808254072
"3656",1895.5,-42.3871,77.1386,9.5581,NA,NA,NA,13.3046,10.4119,2.4285,41.391,110.1522,"SB17",1895.5,0.368644977607703,0.130638203656967,0.220123670372586,0.204006045522299,0.162921881421531,0.142903225806452,29.2680312143809
"3657",1896,-42.3716,79.1589,9.7354,NA,NA,NA,10.9246,9.978,2.4358,41.4712,112.0565,"SB17",1896,0.38408232846263,0.139266089434686,0.232023588039852,0.215154720142519,0.172092591711309,0.138193548387097,29.3247295545655
"3658",1896.5,-42.3998,81.7853,9.6644,NA,NA,NA,9.4568,9.5887,2.4443,42.9503,113.9425,"SB17",1896.5,0.404150960985215,0.151005395917499,0.24787920140179,0.230016783988529,0.184400837431296,0.132709677419355,30.3705933589425
"3659",1897,-42.4069,84.7463,9.1521,NA,NA,NA,9.3868,9.257,2.4627,43.4185,114.1463,"SB17",1897,0.426776311617021,0.16498547035412,0.266291862102376,0.247286971360571,0.198829151945035,0.120838709677419,30.7016346815911
"3660",1897.5,-42.3177,87.9225,9.397,NA,NA,NA,9.6556,9.4921,2.4765,41.2269,112.9599,"SB17",1897.5,0.451046030859419,0.18091137889584,0.286695400452091,0.266440432056353,0.214998009507017,0.111935483870968,29.1519280079599
"3661",1898,-42.1888,89.6286,9.4908,NA,NA,NA,10.5521,9.7332,2.454,39.2481,112.0942,"SB17",1898,0.464082542413936,0.189884159057189,0.297941912457349,0.277006031479013,0.223995907692955,0.126451612903226,27.7527416989782
"3662",1898.5,-42.1563,90.5105,9.3403,NA,NA,NA,11.2544,9.9804,2.4379,39.3667,111.6312,"SB17",1898.5,0.470821244447773,0.194641233954565,0.303835521351148,0.282545375135497,0.228736379325642,0.136838709677419,27.8366286906521
"3663",1899,-42.2169,90.7316,9.1354,NA,NA,NA,11.0752,10.233,2.4742,39.9484,111.4249,"SB17",1899,0.472510695655031,0.195846819435111,0.305321752500222,0.283942561696541,0.229934605478088,0.11341935483871,28.2478983865176
"3664",1899.5,-42.3648,90.778,8.9031,NA,NA,NA,11.0803,10.4913,2.4648,39.8583,110.803,"SB17",1899.5,0.472865243533895,0.196100487173235,0.305634094802613,0.284236205961539,0.230186565373761,0.119483870967742,28.184200851589
"3665",1900,-42.4209,90.8244,8.8165,NA,NA,NA,12.0038,11.0163,2.4474,39.4213,109.7156,"SB17",1900,0.473219791412759,0.196354385673616,0.305946590661392,0.284529999951464,0.230438699273269,0.130709677419355,27.8752217812681
"3666",1900.5,-42.4931,89.9964,8.8439,NA,NA,NA,13.3049,11.5723,2.4529,39.0092,108.6667,"SB17",1900.5,0.466892945643378,0.191858127546053,0.300393175143052,0.279309726433055,0.225965423270748,0.127161290322581,27.5838164023196
"3667",1901,-42.4925,88.5526,8.9046,NA,NA,NA,14.5676,11.4747,2.4983,37.2507,108.2972,"SB17",1901,0.455860699360973,0.184190336231487,0.290825330753352,0.270319600864318,0.218294962694145,0.0978709677419355,26.3403134872796
"3668",1901.5,-42.4169,86.7455,8.9745,NA,NA,NA,16.0751,11.4288,2.4898,37.1361,108.4797,"SB17",1901.5,0.442052434880482,0.174893828740491,0.279054315809787,0.259265383221614,0.208919822425482,0.103354838709678,26.2592898364815
"3669",1902,-42.27679,86.0496,9.1388,NA,NA,NA,14.6467,11.4193,2.4446,37.2358,109.7649,"SB17",1902,0.436734980809332,0.171400705337755,0.274581144824235,0.25506623563417,0.205374470582021,0.132516129032258,26.3298534193076
"3670",1902.5,-42.20959,87.3655,8.8778,NA,NA,NA,13.8833,11.4378,2.441,37.1872,111.2444,"SB17",1902.5,0.446789928089438,0.178046347957923,0.283067480571579,0.263033451735002,0.21210864765039,0.134838709677419,26.2954941512574
"3671",1903,-42.10941,89.521,8.75,NA,NA,NA,13.5252,11.3455,2.4337,37.8435,111.8815,"SB17",1903,0.46326035810864,0.189309358878522,0.297226598611157,0.276333838551692,0.223421744182318,0.139548387096774,26.759577406999
"3672",1903.5,-41.9113,91.3126,8.7936,NA,NA,NA,13.542,10.8771,2.4309,38.0273,112.1204,"SB17",1903.5,0.476950185258908,0.199039832132903,0.309243858530209,0.287630267451535,0.233102131678511,0.141354838709677,26.8895474718377
"3673",1904,-41.6021,93.7352,8.7839,NA,NA,NA,13.9855,11.0657,2.429,37.613,111.6177,"SB17",1904,0.495461557917001,0.212752631636119,0.325860568511986,0.303263924879629,0.246611546736637,0.14258064516129,26.5965984501813
"3674",1904.5,-41.3765,91.1038,8.7714,NA,NA,NA,14.6111,11.8753,2.4306,37.2115,110.4023,"SB17",1904.5,0.475354719804021,0.197888138893732,0.307831551139503,0.286302266170589,0.231960625297128,0.141548387096774,26.3126943526874
"3675",1905,-41.2492,87.4612,8.7153,NA,NA,NA,15.827,12.2599,2.456,37.78,108.8241,"SB17",1905,0.447521183089594,0.178536376029061,0.283689283458138,0.26361734403375,0.212603415811879,0.125161290322581,26.7146407925373
"3676",1905.5,-41.3139,85.2883,8.7408,NA,NA,NA,17.4266,12.2282,2.4243,38.2563,107.6363,"SB17",1905.5,0.430917797615818,0.167633470936484,0.269725210254957,0.250508732335449,0.201536325576658,0.145612903225806,27.0514851053282
"3677",1906,-41.4207,83.4636,8.7663,NA,NA,NA,17.5299,12.1393,2.414,37.7793,107.3888,"SB17",1906,0.416975049457137,0.158829613905339,0.258244580267812,0.239737441796775,0.192504821448541,0.152258064516129,26.7142161686265
"3678",1906.5,-41.3149,82.4768,8.802,NA,NA,NA,16.5179,11.9645,2.4389,36.7267,107.3882,"SB17",1906.5,0.409434794136817,0.154198022100773,0.252127677499489,0.234000532892799,0.18771678755914,0.136193548387097,25.9698771808091
"3679",1907,-41.078,83.0301,8.7887,NA,NA,NA,16.4929,11.6134,2.4402,35.2152,107.5324,"SB17",1907,0.413662624769907,0.156783926465029,0.25554955621004,0.237209667043632,0.190393258209629,0.135354838709677,24.9010906585672
"3680",1907.5,-40.9512,84.2727,8.825,NA,NA,NA,17.178,11.9841,2.4323,35.7872,107.2189,"SB17",1907.5,0.423157478094825,0.162694559255931,0.2633078950627,0.244487279547282,0.196480668940415,0.140451612903226,25.3055666849763
"3681",1908,-41.0097,83.7562,8.8809,NA,NA,NA,18.5793,12.352,2.4384,37.6176,106.151,"SB17",1908,0.419210840607041,0.160220250391083,0.260070652018555,0.241450345628343,0.193937382219163,0.136516129032258,26.5998352101426
"3682",1908.5,-40.9477,82.3092,8.9645,NA,NA,NA,19.2289,13.0794,2.38,38.2581,105.2669,"SB17",1908.5,0.408154142746783,0.153420243183133,0.251095108284212,0.233032244419414,0.18691014855045,0.174193548387097,27.0528423553081
"3683",1909,-40.9426,81.54,9.0066,NA,NA,NA,18.5466,13.3088,2.3566,37.8804,104.775,"SB17",1909,0.402276594720446,0.14988321187317,0.246379575746965,0.228610755533568,0.183232220787895,0.189290322580645,26.7858221358448
"3684",1909.5,-41.0166,81.3855,8.8218,NA,NA,NA,18.0491,13.4418,2.3749,37.9252,104.4245,"SB17",1909.5,0.401096041977246,0.149179178135044,0.245437048093586,0.227727095154556,0.182498224275638,0.177483870967742,26.8174597563272
"3685",1910,-41.1227,82.2267,8.8243,NA,NA,NA,17.5703,12.7582,2.3949,38.362,104.9223,"SB17",1910,0.407523750505269,0.153038323815386,0.250587505748938,0.232556255910727,0.186513780365362,0.16458064516129,27.1262799770699
"3686",1910.5,-41.1431,83.2931,8.9394,NA,NA,NA,17.2656,12.1168,2.3758,38.6648,106.5379,"SB17",1910.5,0.415672238824674,0.158022950005793,0.257183122891373,0.238741824482771,0.191672782763635,0.176903225806452,27.3404284329205
"3687",1911,-41.126,84.9846,9.2543,NA,NA,NA,16.1868,11.2826,2.3898,38.6492,108.1856,"SB17",1911,0.428597190055238,0.166146247439386,0.267798967227321,0.248701139461819,0.20001683124078,0.167870967741935,27.3293691959933
"3688",1911.5,-41.2316,86.0432,9.4385,NA,NA,NA,15.415,10.7076,2.3906,38.526,108.8146,"SB17",1911.5,0.436686077653627,0.171368800602371,0.274540159137242,0.255027764672133,0.205342029515615,0.167354838709677,27.2422528771212
"3689",1912,-41.3309,85.876,9.5091,NA,NA,NA,15.4881,10.8086,2.3839,38.3205,108.0668,"SB17",1912,0.435408482710824,0.170536705614606,0.27347039198356,0.254023659464546,0.204495562682825,0.171677419354839,27.0969573327552
"3690",1912.5,-41.4243,84.0511,9.0828,NA,NA,NA,15.855,11.462,2.4017,38.0642,106.5756,"SB17",1912.5,0.421464206328527,0.161629909545201,0.261916813401538,0.24318222350085,0.195387213294892,0.160193548387097,26.9156922966227
"3691",1913,-41.4287,81.725,8.9024,NA,NA,NA,17.1532,12.4491,2.424,39.3092,105.8537,"SB17",1913,0.403690201565054,0.150729038767098,0.247510199972209,0.229670805918181,0.184113195987734,0.145806451612903,27.7959930939815
"3692",1913.5,-41.3844,81.3537,9.2265,NA,NA,NA,18.9354,12.6471,2.4,41.8529,106.1468,"SB17",1913.5,0.400853054422335,0.149034534551968,0.245243243457152,0.227545398808841,0.182347344927417,0.161290322580645,29.5946891602037
"3693",1914,-41.24879,82.4164,9.6207,NA,NA,NA,18.919,12.2633,2.4051,42.9276,107.5668,"SB17",1914,0.408973270604848,0.153917430221144,0.251755346985617,0.233651376689709,0.187425871239459,0.158,30.3546026638465
"3694",1914.5,-41.2595,84.9843,9.6266,NA,NA,NA,17.5953,11.8951,2.4313,42.3239,108.9481,"SB17",1914.5,0.428594897719814,0.166144782706527,0.267797067513893,0.248699356838562,0.200015333512819,0.141096774193548,29.9276830001062
"3695",1915,-41.2762,85.9605,9.2431,NA,NA,NA,16.2685,11.6275,2.4567,41.7801,109.1445,"SB17",1915,0.436054157188496,0.170956891323352,0.274010797067025,0.254530888626556,0.204923098358189,0.124709677419355,29.5431236374359
"3696",1915.5,-41.2285,85.7028,8.9005,NA,NA,NA,16.7565,11.5865,2.4171,41.3982,108.6993,"SB17",1915.5,0.434085041059548,0.169677620877567,0.272364232141566,0.2529854459457,0.203620859909425,0.150258064516129,29.2731407669723
"3697",1916,-41.2236,85.0116,8.9002,NA,NA,NA,17.5846,12.0805,2.4038,40.9247,107.0286,"SB17",1916,0.42880350024337,0.166278108665857,0.26796996615983,0.248861599350938,0.200151653007077,0.158838709677419,28.9383508499162
"3698",1916.5,-41.1828,84.4002,8.8996,NA,NA,NA,17.8893,12.5094,2.4344,40.4511,105.9743,"SB17",1916.5,0.424131720649892,0.163309215777985,0.264109750335055,0.245239581708138,0.197111360558978,0.139096774193548,28.6034162218658
"3699",1917,-41.0871,84.0048,8.8923,NA,NA,NA,18.2028,12.7307,2.4462,40.0385,105.2047,"SB17",1917,0.421110422561471,0.161408050248176,0.261626579901113,0.242909947730052,0.195159185595833,0.131483870967742,28.3116475170408
"3700",1917.5,-41.0373,83.0688,8.9004,NA,NA,NA,19.4129,12.9167,2.3958,38.8062,103.9453,"SB17",1917.5,0.413958336039563,0.156965846203164,0.255789647281538,0.237434847410903,0.190581240930478,0.164,27.4403722135834
"3701",1918,-41.0076,80.984,8.9235,NA,NA,NA,19.7914,13.2171,2.3965,36.8064,102.5539,"SB17",1918,0.398028133068543,0.147359538030098,0.242994896991178,0.225437617803163,0.180598137308573,0.163548387096774,26.026311965345
"3702",1918.5,-41.0411,77.8694,8.9796,NA,NA,NA,20.1338,13.3135,2.4059,34.6566,101.6417,"SB17",1918.5,0.374229106699809,0.133719795358289,0.224398839625222,0.208010782103661,0.166210153827462,0.157483870967742,24.5061698836193
"3703",1919,-41.1128,75.5442,9.0106,NA,NA,NA,20.4821,13.3043,2.3855,34.4294,101.631,"SB17",1919,0.356461978942607,0.124066269763618,0.210910529772997,0.195377759353308,0.155859259761646,0.170645161290323,24.3455612394854
"3704",1919.5,-41.2178,73.8444,9.6601,NA,NA,NA,20.7811,13.3244,2.3794,35.3653,101.8602,"SB17",1919.5,0.343473606431988,0.117282391226628,0.201258212132387,0.186341242987766,0.148493630730006,0.17458064516129,25.0073481450119
"3705",1920,-41.2042,73.2962,9.7682,NA,NA,NA,22.1148,13.6087,2.3778,36.3208,101.5167,"SB17",1920,0.339284745501101,0.115142285722685,0.198182138743443,0.183462094846056,0.146153306845087,0.175612903225806,25.6829841775813
"3706",1920.5,-41.2735,74.9506,9.5252,NA,NA,NA,24.0033,13.9241,2.3922,36.8544,100.574,"SB17",1920.5,0.351926211250935,0.121671499796972,0.207520004319559,0.192203181432175,0.153268115124548,0.166322580645161,26.06026153515
"3707",1921,-41.3166,75.1884,9.3862,NA,NA,NA,26.7053,14.9697,2.3845,36.4672,99.7054,"SB17",1921,0.353743269130112,0.122627516853778,0.208875711677819,0.193472495185374,0.154303682413999,0.171290322580645,25.786488867376
"3708",1921.5,-41.1818,75.1292,9.6322,NA,NA,NA,26.7352,15.7497,2.4225,36.1447,98.7404,"SB17",1921.5,0.353290914939838,0.122389100995275,0.208537890774618,0.193156196380926,0.154045572474601,0.146774193548387,25.5583731950401
"3709",1922,-41.1372,75.6194,9.6758,NA,NA,NA,26.6333,15.5101,2.4463,34.9022,97.9942,"SB17",1922,0.357036591022145,0.124371643259201,0.211341580747251,0.195781383827376,0.156188985674283,0.13141935483871,24.6797572504961
"3710",1922.5,-41.287,75.9817,9.1973,NA,NA,NA,26.7039,15.8186,2.4397,32.2446,97.7758,"SB17",1922.5,0.359804968102153,0.125849200912575,0.213423125341606,0.197730573570108,0.157782203060146,0.135677419354839,22.8005771585077
"3711",1923,-41.3814,75.5233,9.3099,NA,NA,NA,27.3004,16.4429,2.4324,31.2916,97.8141,"SB17",1923,0.356302279574757,0.123981478558543,0.210790790665649,0.195265639999813,0.155767679348997,0.140387096774194,22.1267252332665
"3712",1923.5,-41.4227,73.8965,9.6652,NA,NA,NA,29.6231,16.0824,2.389,31.2201,98.1184,"SB17",1923.5,0.343871708683901,0.117486982125986,0.201551487503862,0.186615760684237,0.148716933607969,0.168387096774194,22.07626551553
"3713",1924,-41.7191,73.8178,9.7619,NA,NA,NA,24.9146,15.1579,2.3987,31.4371,98.9363,"SB17",1924,0.343270352691087,0.117178016509284,0.201108540851067,0.186201145727803,0.148379681237397,0.162129032258065,22.2296822090769
"3714",1924.5,-42.0636,74.5829,9.581,NA,NA,NA,19.3533,14.0597,2.3993,31.1395,100.1179,"SB17",1924.5,0.349116572133301,0.120201993897141,0.205430443011398,0.190246901617595,0.151673298824204,0.161741935483871,22.0192486327724
"3715",1925,-42.117,74.4536,9.3091,NA,NA,NA,16.2662,12.8966,2.3868,30.8236,101.3112,"SB17",1925,0.348128575565691,0.119687760259872,0.204697590517434,0.18956082906903,0.15111433801592,0.169806451612903,21.7959073129683
"3716",1925.5,-42.1388,74.5568,9.0215,NA,NA,NA,16.9026,12.0397,2.3752,30.8611,101.9387,"SB17",1925.5,0.34891713895144,0.120098087686268,0.205282431360992,0.190108336464525,0.151560391852937,0.177290322580645,21.8224531740646
"3717",1926,-42.1266,74.9201,9.1583,NA,NA,NA,20.0291,13.5067,2.3528,31.4118,102.1732,"SB17",1926,0.351693157149527,0.121549204001922,0.207346369554333,0.19204061619523,0.153135531386589,0.191741935483871,22.2119105910525
"3718",1926.5,-42.1874,75.1706,9.2738,NA,NA,NA,27.1425,14.5645,2.2888,32.0249,102.2298,"SB17",1926.5,0.353607257228307,0.122555801922627,0.208774114876138,0.193377370568248,0.15422605361814,0.233032258064516,22.6456234628603
"3719",1927,-42.2428,75.1917,9.7145,NA,NA,NA,32.3868,15.5176,2.2916,34.3365,101.6673,"SB17",1927,0.353768484819773,0.122640815067541,0.208894549144955,0.193490132657393,0.154318076293753,0.231225806451613,24.2801225040523
"3720",1927.5,-42.208,75.7028,10.3134,NA,NA,NA,38.6831,17.2793,2.3051,36.6551,100.8545,"SB17",1927.5,0.35767386026993,0.124710842180831,0.211820036362962,0.196229404030753,0.156555053688279,0.222516129032258,25.919547347877
"3721",1928,-42.211,76.6739,9.9732,NA,NA,NA,28.8849,17.0038,2.3801,37.675,100.3127,"SB17",1928,0.36509415003641,0.128701515434776,0.217422344955804,0.201475908916304,0.160847769904492,0.174129032258064,26.6405325202019
"3722",1928.5,-42.1773,77.588,9.4748,NA,NA,NA,22.5494,14.9338,2.386,38.3867,100.0106,"SB17",1928.5,0.372078896072389,0.132527977586121,0.222748734336519,0.206464985145575,0.16494012514561,0.170322580645161,27.1437630651267
"3723",1929,-42.2493,77.5396,9.4831,NA,NA,NA,20.2158,13.2816,2.379,38.5583,100.7496,"SB17",1929,0.371709065957367,0.132323649923365,0.222465416340733,0.206199585639103,0.164722171712195,0.174838709677419,27.2651156926245
"3724",1929.5,-42.3618,77.4547,9.4513,NA,NA,NA,17.9012,12.2818,2.3722,38.5373,101.5891,"SB17",1929.5,0.371060335032463,0.131965699988737,0.2219687898497,0.205734374777982,0.164340197508754,0.179225806451613,27.2502808534123
"3725",1930,-42.3564,78.464,9.4017,NA,NA,NA,15.3789,11.799,2.4056,38.3779,102.8034,"SB17",1930,0.378772515509559,0.136259833798064,0.227901741770503,0.211292553998208,0.168909753261043,0.157677419354839,27.1375023775086
"3726",1930.5,-42.3496,80.2035,9.3778,NA,NA,NA,14.8469,11.3352,2.3876,38.2671,104.3883,"SB17",1930.5,0.392064240407913,0.143862936758698,0.238277070598534,0.221015316231339,0.176934554649749,0.169290322580645,27.0591906902564
"3727",1931,-42.2861,80.6816,9.2089,NA,NA,NA,14.2291,10.8896,2.3849,38.4651,105.8665,"SB17",1931,0.395717458961465,0.145998451016962,0.241162373662162,0.223719792814714,0.179174008578144,0.171032258064516,27.1992019188367
"3728",1931.5,-42.2574,80.349,9.2354,NA,NA,NA,14.2178,10.4749,2.3757,38.305,106.8148,"SB17",1931.5,0.393176023088402,0.144510720351815,0.239153607525621,0.221836889059727,0.177614521952033,0.176967741935484,27.0860143116488
"3729",1932,-42.2262,80.4281,9.5265,NA,NA,NA,15.2063,10.269,2.3714,38.1623,107.3595,"SB17",1932,0.393780435528448,0.144863658895339,0.239630697513954,0.222284073695083,0.177984754643424,0.179741935483871,26.9851204226827
"3730",1932.5,-42.2595,81.3042,9.6496,NA,NA,NA,16.3245,10.0671,2.3891,38.2637,106.4859,"SB17",1932.5,0.400474819077427,0.148809561086599,0.244941696300546,0.227262693968641,0.182112618258275,0.168322580645161,27.056783531872
"3731",1933,-42.30479,81.7412,9.7444,NA,NA,NA,17.1572,11.5851,2.3931,38.2864,105.6962,"SB17",1933,0.403813987677933,0.150803251892632,0.247609311530672,0.229763733066505,0.184190449038174,0.165741935483871,27.0728267396404
