DEPT,SP,GR,CALI,SFL_A,ILM,ILD,LLD,LLS,RHOB,NPHI,DT,well_name,DEPTH
210.5,-47.70838,76.6608,,495.4093,21.2921,32.2195,,,,,138.6636,SB20,210.5
211.0,-49.19968,76.3192,,326.13199,21.3284,33.2644,,,,,139.20129,SB20,211.0
211.5,-50.06548,75.4036,,296.4014,21.0115,33.5686,,,,,140.1729,SB20,211.5
212.0,-51.19518,74.5462,,267.21979,20.9422,33.9521,,,,,139.62379,SB20,212.0
212.5,-51.87589,74.3815,,259.07101,20.9961,33.8014,,,,,137.4671,SB20,212.5
213.0,-52.48909,74.6919,,261.4407,21.516,33.6345,,,,,135.2635,SB20,213.0
213.5,-52.72279,74.4366,,348.99771,21.4267,33.5582,,,,,135.09509,SB20,213.5
214.0,-51.80949,74.3524,,385.62671,20.9363,34.1206,,,,,135.94949,SB20,214.0
214.5,-50.29659,74.9801,,303.1698,21.6047,34.8001,,,,,137.31731,SB20,214.5
215.0,-47.93229,75.9295,,195.7607,22.4744,34.8966,,,,,138.84711,SB20,215.0
215.5,-51.48859,77.1952,,172.86681,22.8282,34.7801,,,,,140.3916,SB20,215.5
216.0,-52.5936,78.791,,179.319,22.4621,34.5858,,,,,139.601,SB20,216.0
216.5,-53.1693,79.071,,203.13811,22.0563,34.6684,,,,,139.1086,SB20,216.5
217.0,-53.5559,78.8749,,279.5126,21.8595,35.4873,,,,,137.8815,SB20,217.0
217.5,-54.6278,78.1929,,423.56329,21.7459,36.2046,,,,,136.35339,SB20,217.5
218.0,-55.6809,76.6687,,532.59583,21.9038,36.3496,,,,,135.1387,SB20,218.0
218.5,-56.57911,75.3625,,488.11011,22.2411,37.7064,,,,,133.65829,SB20,218.5
219.0,-56.684,75.2551,,463.2731,22.7531,36.8946,,,,,132.12131,SB20,219.0
219.5,-56.033,75.3251,,579.59698,23.1796,36.5297,,,,,130.912,SB20,219.5
220.0,-55.413,75.061,,707.27319,23.5264,36.4447,,,,,130.3056,SB20,220.0
220.5,-54.37921,73.8045,,639.62878,23.8082,36.6805,,,,,131.21519,SB20,220.5
221.0,-51.88561,73.232,,585.92731,24.1009,38.3859,,,,,132.91499,SB20,221.0
221.5,-51.66971,73.6231,,575.64502,24.6594,39.9459,,,,,134.3669,SB20,221.5
222.0,-53.07782,73.3793,,689.45813,25.5984,42.2943,,,,,135.0591,SB20,222.0
222.5,-52.04982,72.9289,,845.97247,26.5123,44.2418,,,,,135.698,SB20,222.5
223.0,-45.15812,73.7218,,818.26819,27.1469,43.4554,,,,,136.3533,SB20,223.0
223.5,-36.24692,76.8077,,844.42651,26.7422,41.8915,,,,,136.3839,SB20,223.5
224.0,-40.87432,79.3995,,837.90381,25.0228,40.4906,,,,,135.2619,SB20,224.0
224.5,-50.19482,79.2577,,595.00177,23.2527,40.1411,,,,,133.4249,SB20,224.5
225.0,-49.58842,77.011,,405.42581,22.0074,38.6677,,,,,131.05721,SB20,225.0
225.5,-35.99702,74.3937,,355.31079,22.0053,38.2512,,,,,129.05881,SB20,225.5
226.0,-25.13332,71.5383,,326.9902,22.1733,37.9832,,,,,128.18069,SB20,226.0
226.5,-21.68653,70.6902,,314.336,22.0369,35.8412,,,,,127.9329,SB20,226.5
227.0,-19.99853,71.9021,,298.01779,21.5216,34.6965,,,,,129.1615,SB20,227.0
227.5,-18.82293,74.8205,,257.56229,21.0146,34.3134,,,,,132.5089,SB20,227.5
228.0,-17.38733,76.1199,,218.9761,21.1256,34.3854,,,,,138.13361,SB20,228.0
228.5,-16.45113,76.5488,,198.2092,21.4835,34.5833,,,,,142.7775,SB20,228.5
229.0,-16.67403,76.3603,,201.90469,21.8731,35.2329,,,,,145.05009,SB20,229.0
229.5,-16.56743,76.4743,,211.46381,21.6969,34.9506,,,,,147.25591,SB20,229.5
230.0,-16.56263,77.5657,,213.2975,21.3423,34.899,,,,,146.1412,SB20,230.0
230.5,-17.41004,78.6634,,190.67171,20.8051,34.9927,,,,,146.26961,SB20,230.5
231.0,-19.40124,78.5109,,167.3831,20.7144,36.2397,,,,,146.9272,SB20,231.0
231.5,-18.04754,77.1077,,150.2953,21.3064,37.6924,,,,,148.0014,SB20,231.5
232.0,-15.51364,75.9603,,153.0359,22.372,37.8226,,,,,149.541,SB20,232.0
232.5,-13.32194,74.5658,,181.35339,23.1383,37.7537,,,,,150.37959,SB20,232.5
233.0,-11.58035,72.7615,,252.56911,23.4736,37.6962,,,,,150.4762,SB20,233.0
233.5,-9.99385,71.2379,,443.58701,23.445,38.3562,,,,,150.4931,SB20,233.5
234.0,-8.80975,72.1414,,559.91699,23.249,38.6554,,,,,150.6701,SB20,234.0
234.5,-7.66775,73.0016,,421.478,23.0192,38.8307,,,,,152.0753,SB20,234.5
235.0,-6.52565,72.9111,,300.86859,22.624,38.3251,,,,,153.2865,SB20,235.0
235.5,-6.35895,72.8206,,273.76999,21.4276,35.4965,,,,,154.0864,SB20,235.5
236.0,-8.21165,71.4892,,273.71631,19.6003,32.5445,,,,,154.6055,SB20,236.0
236.5,-9.81835,69.8924,,251.2697,18.0887,30.0261,,,,,154.3136,SB20,236.5
237.0,-10.48596,68.4117,,170.0457,17.5704,29.1875,,,,,153.84489,SB20,237.0
237.5,-10.47966,67.7458,,106.8956,17.3193,28.2639,,,,,153.40179,SB20,237.5
238.0,-10.37266,68.0875,,100.0585,17.3305,28.265,,,,,153.4012,SB20,238.0
238.5,-9.29936,70.7754,,106.543,17.5252,28.1289,,,,,151.96581,SB20,238.5
239.0,-9.69376,73.1957,,117.0366,18.1281,28.3185,,,,,150.5742,SB20,239.0
239.5,-10.08816,76.2619,,121.2575,18.9378,28.281,,,,,149.07291,SB20,239.5
240.0,-10.22087,79.8709,,135.02901,19.5136,27.1951,,,,,147.9431,SB20,240.0
240.5,-10.40267,81.4597,,151.1615,18.0209,26.5048,,,,,147.03149,SB20,240.5
241.0,-10.42057,82.3321,,150.8429,16.2252,26.8185,,,,,146.7124,SB20,241.0
241.5,-11.16887,81.9688,,123.2003,15.4466,26.7121,,,,,146.05811,SB20,241.5
242.0,-11.52337,80.5021,,112.1348,15.75,27.0436,,,,,144.56461,SB20,242.0
242.5,-11.30487,78.2732,,111.4875,16.1208,27.0828,,,,,142.8121,SB20,242.5
243.0,-11.13047,75.7658,,120.6623,16.7958,27.1013,,,,,140.11279,SB20,243.0
243.5,-10.57717,72.3777,,140.24339,17.3349,26.7187,,,,,137.6076,SB20,243.5
244.0,-9.63788,72.4806,,173.9724,17.765,26.7058,,,,,136.27209,SB20,244.0
244.5,-8.55668,72.5589,,200.4294,17.8098,27.1948,,,,,137.6098,SB20,244.5
245.0,-7.94078,72.308,,254.6656,17.6859,28.0484,,,,,141.3727,SB20,245.0
245.5,-9.05658,72.0816,,265.1116,17.6387,29.111,,,,,145.3084,SB20,245.5
246.0,-10.58098,72.5137,,223.88049,17.6006,28.8495,,,,,148.6394,SB20,246.0
246.5,-12.08408,73.1444,,184.6562,17.5093,28.7554,,,,,149.65781,SB20,246.5
247.0,-12.62908,75.0715,,178.0412,17.3019,28.7815,,,,,149.9715,SB20,247.0
247.5,-13.86599,77.4982,,168.7469,17.4055,28.465,,,,,150.1739,SB20,247.5
248.0,-15.79889,79.0721,,156.5956,17.7849,28.5686,,,,,150.6494,SB20,248.0
248.5,-15.54869,79.9778,,148.32401,18.0879,28.8221,,,,,150.9109,SB20,248.5
249.0,-15.31219,79.9465,,147.8434,18.257,29.5405,,,,,150.45531,SB20,249.0
249.5,-16.67849,79.5329,,148.85941,18.7713,29.9502,,,,,149.37019,SB20,249.5
250.0,-18.65709,79.6605,,148.4879,19.9541,31.7646,,,,,148.0632,SB20,250.0
250.5,-20.59009,80.6009,,147.46919,20.4496,31.9233,,,,,146.7218,SB20,250.5
251.0,-21.3131,82.2288,,147.9825,20.7383,32.3961,,,,,146.3382,SB20,251.0
251.5,-22.9975,83.902,,157.7151,20.8866,32.8456,,,,,146.5164,SB20,251.5
252.0,-23.2899,84.7582,,177.3288,20.6277,33.235,,,,,147.35899,SB20,252.0
252.5,-22.9328,84.9714,,209.7886,20.3867,32.2235,,,,,148.71761,SB20,252.5
253.0,-22.8282,83.6615,,225.2822,20.284,32.7338,,,,,150.2402,SB20,253.0
253.5,-24.8254,81.6028,,237.5032,20.0525,32.6903,,,,,151.4684,SB20,253.5
254.0,-27.5272,77.7384,,251.07449,19.7042,32.7705,,,,,151.8399,SB20,254.0
254.5,-26.83101,74.626,,253.7063,20.106,33.0736,,,,,150.98711,SB20,254.5
255.0,-27.41221,71.2852,,255.4213,20.7529,33.5549,,,,,149.6329,SB20,255.0
255.5,-29.28151,69.8463,,253.29379,21.5392,33.6766,,,,,148.96519,SB20,255.5
256.0,-31.53391,68.152,,237.88029,22.3361,33.6767,,,,,149.5631,SB20,256.0
256.5,-33.21231,66.7662,,205.67171,22.8324,33.7879,,,,,150.77319,SB20,256.5
257.0,-33.64141,66.5261,,185.1497,22.8268,34.1929,,,,,152.08121,SB20,257.0
257.5,-34.41891,66.5132,,154.61031,22.9041,35.7834,,,,,153.28931,SB20,257.5
258.0,-34.83752,66.6578,,141.5946,23.09,35.2783,,,,,152.8297,SB20,258.0
258.5,-33.74912,66.8668,,131.9071,23.0308,34.9318,,,,,150.4911,SB20,258.5
259.0,-33.26472,67.449,,133.06599,22.7453,34.3643,,,,,147.99001,SB20,259.0
259.5,-34.10812,69.1127,,144.46001,22.4702,33.6589,,,,,145.13519,SB20,259.5
260.0,-34.83662,72.2169,,186.6203,22.1254,32.5205,,,,,143.6969,SB20,260.0
260.5,-35.58822,74.3614,,207.4536,21.6962,31.7087,,,,,143.0269,SB20,260.5
261.0,-36.35002,76.1416,,204.8748,21.1046,31.689,,,,,142.56821,SB20,261.0
261.5,-37.67012,76.947,,186.3364,20.6086,30.7803,,,,,141.19881,SB20,261.5
262.0,-38.34573,75.6449,,168.7299,20.0905,29.1579,,,,,138.9637,SB20,262.0
262.5,-38.43894,73.8371,,157.0081,19.5757,29.1579,,,,,136.7487,SB20,262.5
263.0,-38.43988,73.772,,167.9937,19.3273,28.0836,,,,,135.45689,SB20,263.0
263.5,-38.44081,74.3561,,187.0787,18.9962,27.6983,,,,,136.68159,SB20,263.5
264.0,-38.44175,74.6362,,237.1263,18.8498,27.6285,,,,,137.48199,SB20,264.0
264.5,-38.44269,72.6996,,250.15739,19.0006,27.7527,,,,,139.5957,SB20,264.5
265.0,-38.44363,69.7565,,239.5751,19.3363,28.3693,,,,,140.72501,SB20,265.0
265.5,-38.44456,68.712,,232.7621,19.4012,29.3996,,,,,141.5851,SB20,265.5
266.0,-38.4455,70.0792,,244.9864,19.5947,29.5564,,,,,142.0106,SB20,266.0
266.5,-38.44643,71.8645,,299.54831,19.9294,29.9997,,,,,141.752,SB20,266.5
267.0,-38.44736,73.5685,,369.57419,20.0262,30.307,,,,,141.4772,SB20,267.0
267.5,-38.4483,75.7579,,540.95782,20.0725,30.6314,,,,,141.2056,SB20,267.5
268.0,-38.44925,77.8074,,624.28308,19.9402,31.4951,,,,,141.7404,SB20,268.0
268.5,-38.45018,78.6458,,648.00629,19.8005,31.4631,,,,,144.98779,SB20,268.5
269.0,-38.45112,78.1566,,608.89862,19.6598,31.2685,,,,,149.83569,SB20,269.0
269.5,-38.45205,76.2756,,455.0278,19.211,31.0752,,,,,163.2146,SB20,269.5
270.0,-38.00115,72.9638,,209.3777,18.5243,30.4095,,,,,152.1591,SB20,270.0
270.5,-38.13186,71.821,,152.8148,18.6426,30.1782,,,,,145.4595,SB20,270.5
271.0,-38.26265,70.9222,,131.0775,18.8139,30.097,,,,,143.1714,SB20,271.0
271.5,-38.39336,70.8789,,115.7234,18.9018,29.6025,,,,,144.9263,SB20,271.5
272.0,-38.52406,71.3456,,107.52,18.5601,29.1581,,,,,146.2462,SB20,272.0
272.5,-38.65486,72.2258,,98.3189,18.1965,28.6933,,,,,147.3923,SB20,272.5
273.0,-38.78556,72.0309,,97.6992,17.7815,28.195,,,,,158.75,SB20,273.0
273.5,-38.91626,71.7977,,102.6614,17.3878,27.4066,,,,,167.15311,SB20,273.5
274.0,-39.04706,72.3488,,128.5488,16.3554,26.5381,,,,,159.9348,SB20,274.0
274.5,-39.17776,73.9262,,142.14191,15.8339,25.5036,,,,,150.1808,SB20,274.5
275.0,-39.30846,76.379,,155.4624,15.1495,24.0739,,,,,152.96159,SB20,275.0
275.5,-39.43926,77.037,,151.901,14.5866,23.0254,,,,,157.8457,SB20,275.5
276.0,-39.56997,76.6323,,140.9449,14.3515,23.2542,,,,,162.7038,SB20,276.0
276.5,-39.70066,76.6095,,120.7675,14.3555,23.5172,,,,,154.5938,SB20,276.5
277.0,-39.83147,78.302,,110.5358,14.7978,23.793,,,,,151.3091,SB20,277.0
277.5,-39.96217,80.0164,,100.2487,15.5834,24.3846,,,,,150.8647,SB20,277.5
278.0,-40.09288,79.2401,,97.8756,16.444,24.6861,,,,,150.61391,SB20,278.0
278.5,-40.22367,77.4679,,103.7,16.92,24.9415,,,,,150.56779,SB20,278.5
279.0,-40.35438,75.6249,,115.0582,17.0095,25.718,,,,,150.6237,SB20,279.0
279.5,-40.48508,75.3969,,119.7596,16.7569,25.798,,,,,151.2567,SB20,279.5
280.0,-40.61588,76.3652,,126.3758,16.45,26.2591,,,,,151.9296,SB20,280.0
280.5,-40.74658,77.8606,,134.8934,16.2367,26.7596,,,,,152.14391,SB20,280.5
281.0,-40.87728,79.3533,,142.2636,16.2754,26.6138,,,,,151.27,SB20,281.0
281.5,-41.00808,80.4467,,142.1196,16.4289,26.1409,,,,,149.5065,SB20,281.5
282.0,-41.13878,81.6356,,142.5415,16.6077,25.8771,,,,,148.0567,SB20,282.0
282.5,-41.26949,82.9138,,156.2861,16.8383,25.6905,,,,,146.8448,SB20,282.5
283.0,-41.40028,83.9651,,182.1779,16.9556,25.1211,,,,,145.8371,SB20,283.0
283.5,-41.53099,83.7899,,205.24451,16.8775,25.0199,,,,,144.5128,SB20,283.5
284.0,-41.66169,81.5167,,243.4062,16.5323,24.7284,,,,,143.1226,SB20,284.0
284.5,-41.79239,79.6083,,254.7403,16.2327,24.4965,,,,,142.8427,SB20,284.5
285.0,-40.98959,78.9343,,261.86591,16.0854,24.8864,,,,,143.4023,SB20,285.0
285.5,-39.64609,79.725,,285.67719,16.083,24.7781,,,,,145.3968,SB20,285.5
286.0,-38.6373,79.7338,,256.84741,16.3426,25.0249,,,,,148.1071,SB20,286.0
286.5,-37.887,79.5306,,179.7569,16.6841,25.6186,,,,,150.5593,SB20,286.5
287.0,-35.7272,79.2769,,136.10159,17.3376,26.5735,,,,,152.7011,SB20,287.0
287.5,-32.5732,79.4466,,101.7673,18.6998,28.517,,,,,151.198,SB20,287.5
288.0,-31.4516,80.6226,,110.8561,19.8269,30.3012,,,,,146.43539,SB20,288.0
288.5,-32.165,81.0135,,140.22169,21.5123,32.396,,,,,136.1965,SB20,288.5
289.0,-32.95581,81.0331,,244.95599,23.2827,35.6772,,,,,142.33279,SB20,289.0
289.5,-32.55921,82.4014,,302.38489,24.1147,38.1249,,,,,140.343,SB20,289.5
290.0,-32.88821,84.9189,,365.0,24.7428,41.5735,,,,,148.34039,SB20,290.0
290.5,-32.92511,86.5458,,400.23291,24.5305,42.0847,,,,,153.9451,SB20,290.5
291.0,-31.84041,87.4466,,420.4776,23.7451,41.6424,,,,,154.5376,SB20,291.0
291.5,-30.02931,87.8508,,400.8717,22.2559,41.1549,,,,,154.3026,SB20,291.5
292.0,-31.91851,85.7468,,313.12091,21.6742,40.5114,,,,,153.5975,SB20,292.0
292.5,-33.80761,82.5509,,205.8118,21.4931,39.65,,,,,152.22729,SB20,292.5
293.0,-33.77881,79.7874,,163.6302,21.6658,37.4343,,,,,150.8026,SB20,293.0
293.5,-33.06762,79.012,,154.97459,21.3958,35.6072,,,,,149.3779,SB20,293.5
294.0,-33.15612,79.3839,,148.89349,19.881,33.0448,,,,,149.11349,SB20,294.0
294.5,-33.20022,80.0653,,141.1378,19.4709,31.9335,,,,,149.8111,SB20,294.5
295.0,-33.29832,80.5814,,137.82291,18.9473,31.6511,,,,,151.5069,SB20,295.0
295.5,-33.41923,80.5135,,146.2431,18.7006,30.5019,,,,,154.3644,SB20,295.5
296.0,-32.43182,79.818,,149.2319,18.2347,29.234,,,,,157.1438,SB20,296.0
296.5,-31.11243,78.9665,,134.722,17.8238,28.4507,,,,,158.9211,SB20,296.5
297.0,-29.15013,79.3913,,121.784,17.8755,28.2237,,,,,160.35609,SB20,297.0
297.5,-26.16123,81.2076,,113.7598,18.1099,28.6751,,,,,160.3802,SB20,297.5
298.0,-26.40643,84.9442,,142.99049,18.3339,28.8157,,,,,159.04939,SB20,298.0
298.5,-29.30363,86.3715,,168.1226,18.6445,29.7814,,,,,157.26711,SB20,298.5
299.0,-33.16013,85.6777,,172.47279,19.8455,30.5655,,,,,156.29871,SB20,299.0
299.5,-35.71993,84.3803,,177.6671,20.6405,31.3173,,,,,156.58929,SB20,299.5
300.0,-34.81634,83.3337,,197.06979,21.2734,31.4772,,,,,158.2908,SB20,300.0
300.5,-32.52534,80.643,,209.1241,21.1249,31.6856,,,,,160.95309,SB20,300.5
301.0,-31.39874,77.9825,,196.6981,21.15,32.0229,,,,,163.2728,SB20,301.0
301.5,-31.68524,74.7835,,151.8083,21.694,32.874,,,,,167.54559,SB20,301.5
302.0,-32.40004,72.7807,,152.5764,22.0618,33.265,,,,,175.207,SB20,302.0
302.5,-33.11684,73.0595,,179.3206,22.1781,33.6056,,,,,166.3488,SB20,302.5
303.0,-33.63165,75.4441,,246.76221,22.1993,33.9498,,,,,154.4147,SB20,303.0
303.5,-32.84305,76.9743,,291.6041,22.3116,34.2502,,,,,147.6407,SB20,303.5
304.0,-30.85785,78.0793,,321.79681,22.4443,34.5389,,,,,144.1855,SB20,304.0
304.5,-30.07595,79.0119,,303.17221,22.676,35.0994,,,,,140.7599,SB20,304.5
305.0,-29.25215,78.9779,,268.02921,23.0569,35.4097,,,,,139.2316,SB20,305.0
305.5,-27.27555,77.2746,,204.73331,23.6716,35.5961,,,,,137.7034,SB20,305.5
306.0,-28.94295,74.6567,,176.2579,24.1637,35.5758,,,,,134.757,SB20,306.0
306.5,-30.98225,71.5754,,179.10699,24.4779,36.0273,,,,,133.672,SB20,306.5
307.0,-33.03706,69.7078,,198.4836,24.6869,36.6324,,,,,134.7092,SB20,307.0
307.5,-33.36005,68.7611,,210.5486,24.9194,36.7104,,,,,135.1591,SB20,307.5
308.0,-31.98056,68.9292,,196.4415,25.2104,36.9158,,,,,134.5118,SB20,308.0
308.5,-28.75946,69.0974,,172.2011,25.356,37.135,,,,,132.7952,SB20,308.5
309.0,-23.86276,68.4365,,120.7368,24.9544,37.2283,,,,,130.85471,SB20,309.0
309.5,-21.10646,67.3002,,101.5091,24.317,37.3324,,,,,130.1037,SB20,309.5
310.0,-23.52016,65.7888,,82.7752,23.9211,38.2805,,,,,134.1488,SB20,310.0
310.5,-25.01387,65.6001,,55.9362,25.4665,40.8657,,,,,148.3808,SB20,310.5
311.0,-24.16647,67.4957,,50.2566,27.1237,40.1707,,,,,155.76241,SB20,311.0
311.5,-23.71877,70.4973,,59.6847,28.0343,36.0797,,,,,146.0457,SB20,311.5
312.0,-22.35607,71.4906,,77.9539,23.9821,32.4989,,,,,131.8356,SB20,312.0
312.5,-20.28867,71.6066,,84.1525,20.9383,30.4021,,,,,126.3965,SB20,312.5
313.0,-21.25408,71.5008,,65.2022,18.5659,29.69,,,,,128.1071,SB20,313.0
313.5,-24.18117,71.2459,,54.5591,18.3337,28.6653,,,,,129.1078,SB20,313.5
314.0,-24.58458,70.8787,,55.0534,17.6596,26.7308,,,,,127.4064,SB20,314.0
314.5,-23.28947,70.3291,,65.2017,16.6459,24.278,,,,,123.038,SB20,314.5
315.0,-22.83958,70.7591,,70.4569,15.9046,22.9352,,,,,119.9775,SB20,315.0
315.5,-25.25558,72.7566,,66.0255,15.4192,21.8986,,,,,119.7155,SB20,315.5
316.0,-27.64768,75.0041,,60.0394,15.6863,21.9005,,,,,122.7169,SB20,316.0
316.5,-30.53318,76.5061,,56.2998,16.0564,21.319,,,,,126.9575,SB20,316.5
317.0,-32.12078,76.7181,,60.0274,15.8361,20.6356,,,,,128.8765,SB20,317.0
317.5,-32.61109,75.8114,,66.4608,15.2695,20.6375,,,,,128.3631,SB20,317.5
318.0,-30.75049,72.2481,,65.134,15.0435,21.8525,,,,,128.5105,SB20,318.0
318.5,-28.89069,69.4901,,59.9305,15.1526,23.4448,,,,,129.8233,SB20,318.5
319.0,-28.99169,68.7909,,54.0506,17.5244,25.1359,,,,,130.8085,SB20,319.0
319.5,-30.55969,70.867,,63.4887,19.7893,26.2989,,,,,130.9512,SB20,319.5
320.0,-31.6226,73.7253,,82.9708,20.3771,25.9505,,,,,129.7959,SB20,320.0
320.5,-32.17529,74.6289,,107.1379,19.9421,25.7467,,,,,126.9415,SB20,320.5
321.0,-32.16819,74.2624,,108.5559,19.3811,26.3546,,,,,124.8606,SB20,321.0
321.5,-31.0766,72.7886,,89.0708,18.389,28.22,,,,,124.6501,SB20,321.5
322.0,-29.8897,72.1113,,67.2763,18.3222,29.8828,,,,,123.0045,SB20,322.0
322.5,-28.0217,73.2916,,56.7401,18.5332,30.277,,,,,121.4723,SB20,322.5
323.0,-26.6028,75.8376,,50.8673,19.7182,29.0303,,,,,118.9154,SB20,323.0
323.5,-26.03201,78.8304,,50.8348,19.7979,27.4911,,,,,115.681,SB20,323.5
324.0,-24.60301,81.8063,,55.3091,18.5606,25.5185,,,,,113.8358,SB20,324.0
324.5,-23.41491,81.9341,,61.6077,17.3794,24.722,,,,,114.8961,SB20,324.5
325.0,-24.15801,80.7645,,69.4948,16.5952,24.9085,,,,,117.5345,SB20,325.0
325.5,-21.95891,80.2769,,95.8572,16.3365,25.6131,,,,,120.8675,SB20,325.5
326.0,-20.54821,81.5179,,134.5163,16.6563,26.245,,,,,122.974,SB20,326.0
326.5,-19.37082,85.3848,,191.40669,17.038,25.6915,,,,,123.5854,SB20,326.5
327.0,-18.93241,86.1918,,225.2939,17.0754,25.0143,,,,,123.1439,SB20,327.0
327.5,-20.19181,85.3355,,225.0746,16.9923,24.4277,,,,,123.4519,SB20,327.5
328.0,-22.38211,83.3627,,179.38989,16.7782,23.9421,,,,,125.8708,SB20,328.0
328.5,-23.71702,81.1037,,156.93069,16.5166,23.4879,,,,,129.4453,SB20,328.5
329.0,-24.64172,78.3603,,144.28101,16.0062,22.842,,,,,131.6702,SB20,329.0
329.5,-22.30202,77.0516,,148.47321,15.3556,22.1973,,,,,133.6729,SB20,329.5
330.0,-18.75842,77.4578,,166.0672,14.995,21.7012,,,,,135.5222,SB20,330.0
330.5,-17.12402,78.6875,,172.7374,14.7832,21.1723,,,,,136.42931,SB20,330.5
331.0,-15.42362,80.0081,,189.40041,14.7474,20.4724,,,,,137.9848,SB20,331.0
331.5,-14.65723,81.8981,,231.1028,14.7216,20.2244,,,,,139.8559,SB20,331.5
332.0,-14.29053,83.0703,,330.11938,14.7974,19.7226,,,,,141.8163,SB20,332.0
332.5,-16.08573,83.897,,423.11591,14.827,19.9534,,,,,144.3781,SB20,332.5
333.0,-20.00163,84.5658,,349.61938,14.8524,20.3342,,,,,146.3998,SB20,333.0
333.5,-21.23013,84.7132,,258.74661,15.0728,20.7222,,,,,146.6292,SB20,333.5
334.0,-21.66063,83.9048,,178.8398,15.6282,21.1176,,,,,146.1871,SB20,334.0
334.5,-22.82874,81.4314,,160.3159,16.1222,21.5206,,,,,144.9868,SB20,334.5
335.0,-26.71274,79.5301,,169.9422,16.4416,21.6325,,,,,143.03751,SB20,335.0
335.5,-30.36424,79.4734,,190.314,16.4546,21.2571,,,,,140.6367,SB20,335.5
336.0,-32.78465,79.8547,,200.79401,15.796,20.8883,,,,,140.01331,SB20,336.0
336.5,-34.16864,80.1762,,192.6904,14.8916,20.3475,,,,,139.3269,SB20,336.5
337.0,-31.59604,80.2903,,184.0551,13.7966,19.51,,,,,137.4722,SB20,337.0
337.5,-32.41645,80.5628,,181.2247,13.2447,19.1479,,,,,135.9393,SB20,337.5
338.0,-32.30585,81.2989,,176.0854,12.9602,18.4698,,,,,135.05009,SB20,338.0
338.5,-32.01315,82.026,,169.89571,12.7056,17.7442,,,,,133.8501,SB20,338.5
339.0,-33.20444,82.8685,,163.6364,12.4309,17.4055,,,,,134.3103,SB20,339.0
339.5,-35.12445,82.5123,,155.00281,12.5355,17.6223,,,,,136.3201,SB20,339.5
340.0,-36.88435,80.9357,,147.28391,13.3381,18.5121,,,,,138.1432,SB20,340.0
340.5,-37.49875,82.1318,,151.2541,15.1299,19.5833,,,,,141.3526,SB20,340.5
341.0,-36.70505,83.1963,,162.3221,16.2346,20.2871,,,,,144.728,SB20,341.0
341.5,-35.18316,83.3062,,176.4102,16.8731,21.5402,,,,,146.0993,SB20,341.5
342.0,-33.42856,81.7594,,154.49471,17.4069,23.6376,,,,,146.3562,SB20,342.0
342.5,-32.77705,80.4778,,113.1643,18.0417,25.2277,,,,,146.50459,SB20,342.5
343.0,-30.64946,82.1187,,78.5752,19.2407,28.0261,,,,,145.4388,SB20,343.0
343.5,-30.07006,84.2481,,71.3607,20.0522,29.0727,,,,,142.96741,SB20,343.5
344.0,-31.58686,85.8981,,92.1748,19.784,29.212,,,,,140.3098,SB20,344.0
344.5,-31.62097,86.5902,,172.9901,18.9766,26.9144,,,,,137.9272,SB20,344.5
345.0,-31.26957,86.6131,,305.11911,18.2441,25.943,,,,,136.084,SB20,345.0
345.5,-29.49647,86.7243,,368.15479,16.8247,24.3961,,,,,136.0972,SB20,345.5
346.0,-28.51327,86.1784,,391.82889,15.9701,23.558,,,,,138.31619,SB20,346.0
346.5,-27.55227,84.8953,,336.93481,15.3877,22.6462,,,,,140.2135,SB20,346.5
347.0,-26.34757,82.6895,,252.629,14.7442,21.6727,,,,,140.9212,SB20,347.0
347.5,-27.93748,81.4239,,216.7132,14.3265,21.1431,,,,,141.0372,SB20,347.5
348.0,-28.51637,81.6891,,213.7471,14.2294,20.738,,,,,140.9752,SB20,348.0
348.5,-27.57087,82.6471,,221.5956,14.2152,20.3449,,,,,142.3848,SB20,348.5
349.0,-26.70688,84.2675,,240.46381,14.2918,20.2223,,,,,144.1781,SB20,349.0
349.5,-25.88878,85.5333,,244.3239,14.5195,20.2971,,,,,145.1244,SB20,349.5
350.0,-24.08508,85.7806,,249.60381,15.1241,21.1316,,,,,145.591,SB20,350.0
350.5,-23.64228,82.611,,256.35779,15.6072,21.894,,,,,146.459,SB20,350.5
351.0,-25.60689,80.361,,263.14731,15.9595,22.4986,,,,,147.87109,SB20,351.0
351.5,-26.47488,79.5155,,253.3557,16.6623,23.4284,,,,,149.1927,SB20,351.5
352.0,-25.82279,80.8815,,163.54131,17.7161,24.7517,,,,,150.1073,SB20,352.0
352.5,-25.10788,83.3819,,101.9724,18.427,25.4587,,,,,150.3512,SB20,352.5
353.0,-24.36829,83.9645,,77.2233,18.6929,25.3857,,,,,150.1004,SB20,353.0
353.5,-23.02059,83.132,,68.3308,18.836,25.812,,,,,149.53169,SB20,353.5
354.0,-19.92209,80.9662,,65.5323,18.7551,25.9354,,,,,148.55009,SB20,354.0
354.5,-17.07509,79.9449,,68.9925,18.6107,25.9797,,,,,147.3414,SB20,354.5
355.0,-16.0014,80.3782,,78.2224,18.4902,25.9573,,,,,146.3493,SB20,355.0
355.5,-17.4223,80.749,,92.776,18.3191,24.9922,,,,,145.6505,SB20,355.5
356.0,-17.6069,80.9607,,113.4561,17.695,24.0629,,,,,144.6803,SB20,356.0
356.5,-18.1482,81.0255,,130.2939,16.9749,23.1249,,,,,143.1454,SB20,356.5
