DEPT,SP,GR,CALI,BITSIZE,LLD,LLS,RHOB,NPHI,DT,MUDWGT,well_name,DEPTH
3694.5,-6.66953,79.6903,9.458,8.5,10.0426,10.6708,2.5118,24.6974,82.4797,9.7,TL1,3694.5
3695.0,-8.07884,78.3074,9.429,8.5,9.7336,10.3426,2.5159,24.2719,81.5287,9.7,TL1,3695.0
3695.5,-8.16365,77.7002,9.3997,8.5,9.4341,10.3866,2.525,23.7894,80.2463,9.7,TL1,3695.5
3696.0,-8.17525,77.5421,9.3407,8.5,10.1801,11.2078,2.5342,23.3778,80.1433,9.7,TL1,3696.0
3696.5,-8.13566,77.966,9.3321,8.5,10.7743,11.7364,2.5434,23.172,80.3411,9.7,TL1,3696.5
3697.0,-8.19587,78.7745,9.3387,8.5,10.7545,12.0752,2.5417,23.2879,80.5735,9.7,TL1,3697.0
3697.5,-9.90078,79.2385,9.3606,8.5,10.7346,12.0808,2.5294,23.2303,80.8924,9.7,TL1,3697.5
3698.0,-10.20968,78.7035,9.3541,8.5,10.7134,12.0864,2.5211,22.9055,81.2804,9.7,TL1,3698.0
3698.5,-9.17049,80.5557,9.3401,8.5,10.6689,11.9989,2.524,22.8563,81.675,9.7,TL1,3698.5
3699.0,-8.2727,82.2783,9.2639,8.5,10.6245,11.7888,2.5269,22.9958,81.988,9.7,TL1,3699.0
3699.5,-7.1217,84.3826,9.2139,8.5,10.5671,11.5825,2.524,23.1313,82.2663,9.7,TL1,3699.5
3700.0,-5.48912,87.4806,9.1888,8.5,10.4494,11.3797,2.5183,23.5431,82.5445,9.7,TL1,3700.0
3700.5,-6.29952,90.1464,9.0945,8.5,10.3331,11.1805,2.5127,24.2289,82.8228,9.7,TL1,3700.5
3701.0,-6.50883,90.8654,9.0531,8.5,10.2142,10.9634,2.5121,25.2749,83.1011,9.7,TL1,3701.0
3701.5,-7.57323,92.0922,8.9984,8.5,10.0853,10.7496,2.5134,26.3209,83.3794,9.7,TL1,3701.5
3702.0,-6.26164,96.1644,9.0244,8.5,9.9579,10.54,2.5243,27.5944,84.6469,9.7,TL1,3702.0
3702.5,-5.52095,98.9767,9.0088,8.5,9.8322,10.5083,2.538,27.0886,86.1251,9.7,TL1,3702.5
3703.0,-5.06936,98.3323,9.0179,8.5,10.073,10.633,2.5554,26.6882,85.5423,9.7,TL1,3703.0
3703.5,-4.60247,92.9373,9.043,8.5,10.2831,10.8393,2.5728,26.78,84.2441,9.7,TL1,3703.5
3704.0,-3.17687,85.6485,9.0664,8.5,10.4441,11.0095,2.5902,28.0185,79.0469,9.7,TL1,3704.0
3704.5,-1.96668,80.8367,9.0193,8.5,10.6076,11.1824,2.6265,27.9351,76.6809,9.7,TL1,3704.5
3705.0,-1.19579,78.2195,9.088,8.5,10.7737,11.358,2.6314,27.2925,76.532,9.7,TL1,3705.0
3705.5,-0.81,76.1657,9.2106,8.5,10.8646,11.5868,2.6312,26.9909,77.7262,9.7,TL1,3705.5
3706.0,0.0,75.8154,9.2193,8.5,11.3426,12.7398,2.5691,25.4532,79.7487,9.7,TL1,3706.0
3706.5,-0.74671,74.6398,9.1937,8.5,12.4157,13.7947,2.5608,26.5622,77.4299,9.7,TL1,3706.5
3707.0,-1.44133,73.0134,9.1802,8.5,13.92,14.353,2.6049,26.7676,75.4268,9.7,TL1,3707.0
3707.5,-2.84914,72.285,9.1951,8.5,15.9542,14.3723,2.6512,26.2802,73.7501,9.7,TL1,3707.5
3708.0,-3.42495,72.3236,9.1176,8.5,13.9027,13.7221,2.6272,24.7987,74.0927,9.7,TL1,3708.0
3708.5,-3.78666,72.3199,9.0441,8.5,12.0817,12.8244,2.5516,23.8374,75.9698,9.7,TL1,3708.5
3709.0,-4.02207,71.765,9.0154,8.5,10.8589,12.0168,2.5144,23.9006,78.4354,9.7,TL1,3709.0
3709.5,-4.25619,72.4755,9.0207,8.5,10.1338,11.64,2.5062,24.2672,79.4961,9.7,TL1,3709.5
3710.0,-3.1418,74.4256,9.1032,8.5,10.6791,11.838,2.5197,24.9504,79.2495,9.7,TL1,3710.0
3710.5,-2.32891,75.5283,9.0546,8.5,11.2538,12.1269,2.5398,25.6218,78.9981,9.7,TL1,3710.5
3711.0,-2.73492,75.818,9.0865,8.5,11.754,12.4229,2.5573,25.85,79.0739,9.7,TL1,3711.0
3711.5,-3.46814,75.9837,9.0314,8.5,11.6336,12.726,2.5601,26.0639,78.6834,9.7,TL1,3711.5
3712.0,-4.76085,75.3287,9.3186,8.5,11.1143,12.615,2.5528,25.429,78.0644,9.7,TL1,3712.0
3712.5,-4.70586,77.0741,9.2587,8.5,10.6481,12.2467,2.5046,24.6569,78.4742,9.7,TL1,3712.5
3713.0,-3.60227,80.2822,9.2087,8.5,10.2015,11.7717,2.49,25.2531,79.8541,9.7,TL1,3713.0
3713.5,-2.69818,84.3521,9.2081,8.5,10.0134,11.3201,2.5094,25.5209,80.0958,9.7,TL1,3713.5
3714.0,-2.3555,87.2624,9.2568,8.5,10.0134,10.8927,2.5153,25.4181,81.2915,9.7,TL1,3714.0
3714.5,-2.19771,85.4203,9.1159,8.5,10.0985,10.6368,2.5091,25.8185,82.5908,9.7,TL1,3714.5
3715.0,-2.99892,83.6894,9.1143,8.5,10.2255,10.7705,2.5007,26.1368,83.3519,9.7,TL1,3715.0
3715.5,-3.85053,82.5224,9.1447,8.5,10.3527,10.9895,2.4977,26.0976,83.6174,9.7,TL1,3715.5
3716.0,-4.89385,80.8342,9.1416,8.5,10.5516,11.1091,2.5055,25.6113,82.2971,9.7,TL1,3716.0
3716.5,-3.25717,81.9202,9.136,8.5,10.6291,11.1775,2.5079,24.8943,81.0972,9.7,TL1,3716.5
3717.0,-0.79117,81.8789,9.1304,8.5,10.4967,11.2221,2.5064,24.1779,79.8974,9.7,TL1,3717.0
3717.5,-1.94839,81.0364,9.1329,8.5,10.0757,10.7731,2.5087,23.7888,80.7214,9.7,TL1,3717.5
3718.0,-2.40899,83.9213,9.164,8.5,9.784,10.4461,2.5158,25.1501,81.9683,9.7,TL1,3718.0
3718.5,-3.80081,85.2033,9.1857,8.5,10.1709,10.8592,2.5236,26.2868,82.9323,9.7,TL1,3718.5
3719.0,-4.31542,86.0561,9.2075,8.5,10.3593,10.9022,2.5314,26.6581,84.19,9.7,TL1,3719.0
3719.5,-3.88544,85.8652,9.2292,8.5,10.2656,10.8035,2.5334,26.9983,85.0988,9.7,TL1,3719.5
3720.0,-2.13155,83.3548,9.2765,8.5,10.1727,10.7057,2.5233,27.4007,86.0985,9.7,TL1,3720.0
3720.5,-1.44606,82.2746,9.2966,8.5,10.0807,10.6088,2.5157,29.0419,84.8192,9.7,TL1,3720.5
3721.0,-3.03007,82.2703,9.2814,8.5,10.1496,10.7282,2.5124,29.3977,84.1958,9.7,TL1,3721.0
3721.5,-3.92019,82.9137,9.2693,8.5,10.2002,10.7244,2.5119,28.9419,82.8647,9.7,TL1,3721.5
3722.0,-5.95879,84.6919,9.2633,8.5,10.1965,10.7205,2.5148,27.8287,83.6817,9.7,TL1,3722.0
3722.5,-7.103,86.198,9.2587,8.5,10.1928,10.7166,2.5224,27.3955,84.3417,9.7,TL1,3722.5
3723.0,-7.05642,86.6628,9.2994,8.5,10.1891,10.7128,2.5319,27.7062,84.3048,9.7,TL1,3723.0
3723.5,-7.10543,86.2296,9.3185,8.5,10.2261,10.7552,2.5494,28.1265,84.2002,9.7,TL1,3723.5
3724.0,-6.58265,83.5822,9.3044,8.5,10.3582,10.9504,2.5656,28.3819,82.6431,9.7,TL1,3724.0
3724.5,-6.12486,80.9066,9.2836,8.5,10.6724,11.4679,2.5976,27.9418,79.8694,9.7,TL1,3724.5
3725.0,-5.03517,79.8183,9.2877,8.5,11.1946,11.7847,2.6103,27.0963,78.2049,9.7,TL1,3725.0
3725.5,-3.52608,79.7657,9.3247,8.5,11.2845,11.8701,2.6209,25.7232,77.2415,9.7,TL1,3725.5
3726.0,-1.7392,79.6272,9.4827,8.5,11.0089,11.6783,2.5797,25.6379,79.6201,9.7,TL1,3726.0
3726.5,-1.32601,78.3656,9.4655,8.5,10.6788,11.3518,2.4917,26.0922,84.3938,9.7,TL1,3726.5
3727.0,-2.22742,76.1693,9.4893,8.5,10.6286,11.1777,2.4852,26.653,85.5653,9.7,TL1,3727.0
3727.5,-2.15453,74.5594,9.4076,8.5,10.5273,11.0995,2.491,26.2167,85.5011,9.7,TL1,3727.5
3728.0,-1.97704,76.5474,9.4466,8.5,10.1,10.8066,2.5143,26.4509,84.2511,9.7,TL1,3728.0
3728.5,-2.09846,78.6452,9.5053,8.5,9.779,10.3926,2.5373,26.8389,83.0011,9.7,TL1,3728.5
3729.0,-2.20637,80.6678,9.481,8.5,9.4766,10.0712,2.5651,27.7825,81.298,9.7,TL1,3729.0
3729.5,-2.30409,84.2565,9.3965,8.5,9.1836,9.7738,2.6222,28.7788,81.2481,9.7,TL1,3729.5
3730.0,-2.63169,86.7069,9.3745,8.5,8.8909,9.9268,2.7018,29.7922,84.9171,9.7,TL1,3730.0
3730.5,-3.09641,86.9847,9.3596,8.5,8.6374,10.0821,2.6008,30.0528,87.7203,9.7,TL1,3730.5
3731.0,-4.26462,86.3177,9.2702,8.5,8.5036,10.2399,2.4685,30.5783,89.8845,9.7,TL1,3731.0
3731.5,-4.56243,86.0999,9.183,8.5,8.7208,10.4245,2.4781,29.6206,88.5748,9.7,TL1,3731.5
3732.0,-6.31004,84.4522,9.1838,8.5,9.0407,10.6702,2.501,27.9706,86.5514,9.7,TL1,3732.0
3732.5,-7.54976,81.9137,9.1741,8.5,9.1698,10.8202,2.5037,26.9704,84.1491,9.7,TL1,3732.5
3733.0,-7.70827,77.1663,9.1351,8.5,9.2787,10.8231,2.5039,26.9598,85.0846,9.7,TL1,3733.0
3733.5,-7.92908,72.5738,9.1567,8.5,9.3831,10.5738,2.5011,27.3528,84.9734,9.7,TL1,3733.5
3734.0,-8.14989,70.7542,9.1617,8.5,9.4886,10.3303,2.4957,27.3622,83.4384,9.7,TL1,3734.0
3734.5,-8.3707,70.5362,9.143,8.5,9.4476,9.9877,2.4906,26.7753,81.4647,9.7,TL1,3734.5
3735.0,-8.59151,70.5016,9.1163,8.5,9.09,9.4502,2.4914,26.2015,82.0416,9.7,TL1,3735.0
3735.5,-8.81243,70.0203,9.1512,8.5,8.2047,8.9935,2.4951,26.6923,83.4334,9.7,TL1,3735.5
3736.0,-9.62344,67.8204,9.3457,8.5,7.0565,8.5589,2.5042,28.3283,84.8252,9.7,TL1,3736.0
3736.5,-10.66986,65.3297,9.2836,8.5,6.3703,8.1453,2.505,30.6552,85.9363,9.7,TL1,3736.5
3737.0,-11.71627,65.027,9.3419,8.5,6.4047,8.1146,2.4999,31.5485,85.8796,9.7,TL1,3737.0
3737.5,-12.76268,65.6469,9.3649,8.5,6.7497,8.1448,2.4872,31.7181,86.0191,9.7,TL1,3737.5
3738.0,-13.80919,65.4432,9.4741,8.5,6.9169,8.0625,2.4723,32.1633,86.9547,9.7,TL1,3738.0
3738.5,-14.6687,63.6749,9.5283,8.5,6.7407,7.8079,2.4575,33.0085,87.856,9.7,TL1,3738.5
3739.0,-14.77261,61.3563,9.4084,8.5,6.2075,7.2401,2.4393,33.3866,89.005,9.7,TL1,3739.0
3739.5,-13.66463,59.8413,9.3293,8.5,5.6175,6.3438,2.4222,32.4637,89.6967,9.7,TL1,3739.5
3740.0,-11.25424,60.0607,9.32,8.5,4.9316,6.1018,2.4296,31.2328,89.7747,9.7,TL1,3740.0
3740.5,-6.65565,60.3046,9.3475,8.5,5.5439,6.6917,2.4413,30.8287,89.3053,9.7,TL1,3740.5
3741.0,-6.74997,63.2779,9.4767,8.5,6.4467,7.6671,2.453,30.7119,88.0126,9.7,TL1,3741.0
3741.5,-6.84427,67.8564,9.4937,8.5,7.4926,8.2504,2.4802,30.5291,86.7225,9.7,TL1,3741.5
3742.0,-7.28519,73.8042,9.479,8.5,8.0643,8.7059,2.5071,30.1842,85.9306,9.7,TL1,3742.0
3742.5,-8.2262,80.9985,9.4792,8.5,8.5097,9.1867,2.5261,30.6843,84.8698,9.7,TL1,3742.5
3743.0,-8.13802,89.9885,9.4485,8.5,8.9796,9.694,2.5652,31.2706,85.5691,9.7,TL1,3743.0
3743.5,-7.84503,97.0112,9.3604,8.5,9.4533,9.9609,2.6116,31.6972,86.7717,9.7,TL1,3743.5
3744.0,-8.43034,101.3722,9.3076,8.5,9.5198,10.0087,2.5777,32.6772,88.0256,9.7,TL1,3744.0
3744.5,-9.47795,103.3,9.2548,8.5,9.5001,9.9883,2.5521,35.1227,88.5299,9.7,TL1,3744.5
3745.0,-9.98926,102.8304,9.2015,8.5,9.4805,9.968,2.5256,36.54,88.9977,9.7,TL1,3745.0
3745.5,-10.00998,100.6701,9.1646,8.5,9.3701,9.8702,2.4924,37.9295,88.1116,9.7,TL1,3745.5
3746.0,-9.48229,102.152,9.0656,8.5,9.1335,9.8283,2.5088,37.1254,87.4878,9.7,TL1,3746.0
3746.5,-8.2748,105.0353,9.0922,8.5,8.9412,9.9398,2.5223,35.8459,88.7818,9.7,TL1,3746.5
3747.0,-7.24891,107.9185,9.1946,8.5,8.8153,10.0526,2.5266,35.1145,89.4958,9.7,TL1,3747.0
3747.5,-6.07433,109.5839,9.1376,8.5,8.6912,10.1667,2.5298,34.439,89.9364,9.7,TL1,3747.5
3748.0,-4.69803,106.4275,9.0737,8.5,8.5688,10.3499,2.5432,34.1624,89.7357,9.7,TL1,3748.0
3748.5,-3.64225,103.2712,9.0177,8.5,8.5788,10.605,2.5601,34.4623,89.0507,9.7,TL1,3748.5
3749.0,-3.83036,103.9256,9.043,8.5,8.608,10.2805,2.5493,34.3897,87.4594,9.7,TL1,3749.0
3749.5,-4.83128,107.0765,9.0433,8.5,8.4027,9.9455,2.5386,34.5638,89.3834,9.7,TL1,3749.5
3750.0,-5.31098,109.5347,9.123,8.5,7.8673,9.4944,2.5278,35.4794,90.1945,9.7,TL1,3750.0
3750.5,-4.4193,111.9929,9.2085,8.5,7.3661,9.0653,2.517,37.2286,91.651,9.7,TL1,3750.5
3751.0,-3.67421,112.465,9.1836,8.5,7.0266,8.8001,2.5141,38.2497,93.7139,9.7,TL1,3751.0
3751.5,-3.12192,112.3826,9.1678,8.5,7.0968,8.9367,2.5454,37.7713,95.2503,9.7,TL1,3751.5
3752.0,-3.11874,112.3002,9.2346,8.5,7.207,9.1377,2.5701,36.4598,94.1915,9.7,TL1,3752.0
3752.5,-3.18015,111.9181,9.3724,8.5,7.5995,9.46,2.546,36.4722,92.3309,9.7,TL1,3752.5
3753.0,-2.95006,111.7143,9.4118,8.5,8.0114,9.6863,2.5218,36.6381,91.42,9.7,TL1,3753.0
3753.5,-3.21387,111.9816,9.4159,8.5,8.1717,9.781,2.5114,36.804,90.8586,9.7,TL1,3753.5
3754.0,-4.81049,113.1547,9.4221,8.5,8.3255,9.8766,2.5371,36.7067,88.5125,9.7,TL1,3754.0
3754.5,-6.3468,114.7297,9.4109,8.5,8.3458,9.8912,2.5283,35.8536,89.6195,9.7,TL1,3754.5
3755.0,-7.07141,116.1183,9.3318,8.5,8.3661,9.7902,2.5195,35.7637,90.2526,9.7,TL1,3755.0
3755.5,-7.41093,117.4615,9.2821,8.5,8.3793,9.6238,2.5022,35.9551,90.7073,9.7,TL1,3755.5
3756.0,-6.73804,118.0788,9.2533,8.5,8.2007,9.4586,2.4889,36.6994,90.8438,9.7,TL1,3756.0
3756.5,-6.85765,118.696,9.2325,8.5,8.0259,9.2509,2.5047,37.3132,90.938,9.7,TL1,3756.5
3757.0,-6.42006,119.2932,9.2553,8.5,7.8203,8.9878,2.5205,37.0231,90.9854,9.7,TL1,3757.0
3757.5,-6.34977,119.877,9.2729,8.5,7.6013,8.7322,2.5279,36.4256,91.1167,9.7,TL1,3757.5
3758.0,-6.91528,119.1093,9.2731,8.5,7.4107,8.548,2.4989,37.6514,92.6102,9.7,TL1,3758.0
3758.5,-7.4381,115.5247,9.2625,8.5,7.2497,8.377,2.515,38.7582,94.3261,9.7,TL1,3758.5
3759.0,-7.47851,112.1559,9.2453,8.5,7.1115,8.2471,2.5311,39.4615,95.3134,9.7,TL1,3759.0
3759.5,-7.31382,108.1826,9.2281,8.5,7.0388,8.2053,2.5303,39.2001,96.4829,9.7,TL1,3759.5
3760.0,-7.45134,94.825,9.2663,8.5,7.0714,8.3006,2.4851,38.017,96.4542,9.7,TL1,3760.0
3760.5,-8.17415,86.4688,9.2929,8.5,7.1815,8.4077,2.44,35.0062,94.1802,9.7,TL1,3760.5
3761.0,-8.34716,72.5983,9.2045,8.5,7.2977,8.5194,2.3948,33.9588,90.8793,9.7,TL1,3761.0
3761.5,-8.33457,64.8122,9.1353,8.5,7.3375,8.6231,2.4049,33.2445,87.9021,9.7,TL1,3761.5
3762.0,-8.58208,61.2994,9.1388,8.5,7.3774,8.394,2.4283,30.8045,83.8196,9.7,TL1,3762.0
3762.5,-8.8296,59.6646,9.1286,8.5,7.1887,8.1211,2.4457,27.4869,81.486,9.7,TL1,3762.5
3763.0,-10.53481,56.1402,9.0872,8.5,6.7658,7.5624,2.4119,26.5775,82.5137,9.7,TL1,3763.0
3763.5,-12.16082,51.5978,9.0535,8.5,6.3677,7.0077,2.4062,25.758,83.2239,9.7,TL1,3763.5
3764.0,-13.29433,47.2267,9.0806,8.5,5.9931,6.5094,2.3908,24.6045,84.2229,9.7,TL1,3764.0
3764.5,-13.23875,44.9274,9.0122,8.5,5.4761,6.1291,2.3656,24.1869,85.3786,9.7,TL1,3764.5
3765.0,-13.60836,44.6643,9.0159,8.5,4.9685,5.587,2.354,24.8953,87.1129,9.7,TL1,3765.0
3765.5,-14.23067,44.6252,9.023,8.5,4.5103,5.0792,2.341,26.3709,89.1394,9.7,TL1,3765.5
3766.0,-15.52599,45.6146,9.029,8.5,4.0023,4.6123,2.343,27.8653,92.841,9.7,TL1,3766.0
3766.5,-14.4279,48.6785,9.0284,8.5,3.6519,4.482,2.3612,28.6857,91.8242,9.7,TL1,3766.5
3767.0,-12.53101,50.8757,9.053,8.5,4.0893,4.3882,2.3603,28.8957,90.8637,9.7,TL1,3767.0
3767.5,-13.63302,53.5772,9.0775,8.5,4.2773,4.5856,2.3554,28.8172,90.3097,9.7,TL1,3767.5
3768.0,-14.54283,52.1102,9.1011,8.5,4.4741,4.7965,2.3588,28.3496,89.0142,9.7,TL1,3768.0
3768.5,-15.48184,50.6056,9.09,8.5,4.6799,5.0171,2.3378,27.6257,88.8482,9.7,TL1,3768.5
3769.0,-16.39385,50.0978,9.103,8.5,4.842,5.1408,2.3278,27.4887,90.2946,9.7,TL1,3769.0
3769.5,-17.91937,49.9146,9.1241,8.5,4.8816,5.5265,2.3268,27.7215,89.2916,9.7,TL1,3769.5
3770.0,-18.85669,47.2915,9.132,8.5,4.8923,5.6499,2.351,28.3248,86.416,9.7,TL1,3770.0
3770.5,-20.33819,45.5721,9.0923,8.5,4.7184,5.1697,2.3724,27.7827,86.8186,9.7,TL1,3770.5
3771.0,-22.3809,40.45,9.07,8.5,4.3476,4.489,2.3612,27.9134,88.6913,9.7,TL1,3771.0
3771.5,-21.87602,39.2338,9.0209,8.5,3.7985,3.898,2.3268,28.2372,90.4196,9.7,TL1,3771.5
3772.0,-19.91963,38.9186,9.0175,8.5,2.72,3.5354,2.2989,29.7453,93.2833,9.7,TL1,3772.0
3772.5,-18.55674,39.6697,8.9694,8.5,3.4143,3.672,2.2835,31.2296,91.5542,9.7,TL1,3772.5
3773.0,-17.75636,40.5438,8.9575,8.5,3.8584,4.3623,2.3164,31.0113,89.5657,9.7,TL1,3773.0
3773.5,-15.10917,40.9865,8.9415,8.5,4.9991,5.2522,2.3644,30.3439,85.4636,9.7,TL1,3773.5
3774.0,-15.96828,41.3759,8.8908,8.5,7.1259,6.3236,2.4366,28.9627,79.8705,9.7,TL1,3774.0
3774.5,-16.44269,41.8852,8.8196,8.5,8.0953,7.2135,2.4675,25.4883,76.9975,9.7,TL1,3774.5
3775.0,-15.7645,45.1394,8.8473,8.5,7.56,6.1009,2.4446,23.1546,79.4221,9.7,TL1,3775.0
3775.5,-14.74181,47.911,8.8467,8.5,6.1486,5.2816,2.3967,23.0172,82.853,9.7,TL1,3775.5
3776.0,-14.67593,51.8955,8.8355,8.5,4.9433,4.8639,2.3681,24.8611,87.8311,9.7,TL1,3776.0
3776.5,-15.19255,56.0708,8.8472,8.5,5.0649,5.9881,2.3457,26.6088,85.9158,9.7,TL1,3776.5
3777.0,-16.16205,58.4498,8.8676,8.5,5.9465,6.8691,2.3841,27.0454,84.3691,9.7,TL1,3777.0
3777.5,-15.86177,58.2406,8.8882,8.5,6.8845,7.6692,2.4148,26.2822,82.8493,9.7,TL1,3777.5
3778.0,-16.57658,55.6818,8.9088,8.5,6.4812,7.9409,2.4289,25.809,82.2942,9.7,TL1,3778.0
3778.5,-17.91729,50.2789,8.9274,8.5,5.8171,6.9712,2.4184,26.7645,84.1229,9.7,TL1,3778.5
3779.0,-20.2889,47.3838,8.9383,8.5,5.1642,6.0073,2.3905,28.0056,85.6397,9.7,TL1,3779.0
3779.5,-20.67942,45.3823,8.9251,8.5,4.405,4.7767,2.3562,28.9986,88.6643,9.7,TL1,3779.5
3780.0,-18.83293,46.2712,8.9337,8.5,3.7281,3.7957,2.3185,29.8711,90.193,9.7,TL1,3780.0
3780.5,-18.90024,47.0995,8.9458,8.5,3.121,3.5615,2.2869,30.3198,91.3179,9.7,TL1,3780.5
3781.0,-18.52566,47.0634,8.9579,8.5,3.4559,3.7995,2.2992,30.1439,92.3928,9.7,TL1,3781.0
3781.5,-18.09077,46.029,8.97,8.5,3.9478,4.197,2.3103,29.9091,90.6761,9.7,TL1,3781.5
3782.0,-17.41228,45.5032,8.9839,8.5,4.2925,4.702,2.3287,29.9514,88.2929,9.7,TL1,3782.0
3782.5,-17.79629,45.5998,8.9981,8.5,4.5183,4.7249,2.3452,30.0886,88.9446,9.7,TL1,3782.5
3783.0,-17.3737,45.2444,8.9875,8.5,4.4665,4.7124,2.3456,30.1631,88.6305,9.7,TL1,3783.0
3783.5,-16.67061,44.6345,9.0101,8.5,4.5189,4.794,2.328,29.9113,88.0234,9.9,TL1,3783.5
3784.0,-15.75802,44.9028,9.0237,8.5,5.2114,5.4355,2.3444,29.3259,86.365,9.9,TL1,3784.0
3784.5,-14.94364,45.2866,9.0345,8.5,6.1162,6.4303,2.3707,27.768,84.0072,9.9,TL1,3784.5
3785.0,-14.42965,45.1895,9.026,8.5,6.4249,7.2189,2.3948,26.6429,80.8341,9.9,TL1,3785.0
3785.5,-14.24756,45.1925,9.0114,8.5,6.3406,6.5462,2.3887,25.4175,82.3436,9.9,TL1,3785.5
3786.0,-14.27248,45.5601,9.0087,8.5,5.3106,5.65,2.3766,25.2804,85.6979,9.9,TL1,3786.0
3786.5,-13.44919,45.9041,9.0186,8.5,4.4214,4.5352,2.3415,27.6245,89.2212,9.9,TL1,3786.5
3787.0,-12.2661,46.0401,9.0677,8.5,3.7876,4.2237,2.3209,29.1908,91.3874,9.9,TL1,3787.0
3787.5,-12.05441,46.0022,9.0628,8.5,3.8732,4.3422,2.3307,30.1252,88.3383,9.9,TL1,3787.5
3788.0,-11.99822,46.8454,9.0589,8.5,4.5522,4.9261,2.3563,29.0989,83.7674,9.9,TL1,3788.0
3788.5,-11.49284,48.0058,8.9808,8.5,5.3004,5.516,2.3717,27.7554,80.4714,9.9,TL1,3788.5
3789.0,-11.34845,49.9059,8.9716,8.5,5.9782,6.1026,2.3824,26.3374,79.7037,9.9,TL1,3789.0
3789.5,-11.21946,52.2035,8.9884,8.5,6.572,6.7497,2.4082,24.2348,79.4836,9.9,TL1,3789.5
3790.0,-11.06948,55.1448,9.0475,8.5,7.2067,7.4654,2.4582,23.2069,78.5886,9.9,TL1,3790.0
3790.5,-11.14659,56.9509,9.0829,8.5,7.8732,8.2571,2.4996,23.7606,77.4564,9.9,TL1,3790.5
3791.0,-11.5819,54.0816,9.0582,8.5,8.3933,8.4915,2.5246,23.8516,76.4481,9.9,TL1,3791.0
3791.5,-12.16531,50.7926,9.0601,8.5,8.4257,8.503,2.5198,23.3107,75.5734,9.9,TL1,3791.5
3792.0,-12.60662,47.0225,9.0501,8.5,8.3451,8.3526,2.5044,22.1744,73.2774,9.9,TL1,3792.0
3792.5,-11.61754,44.1955,9.0213,8.5,7.9207,7.9173,2.4788,21.6729,74.2246,9.9,TL1,3792.5
3793.0,-10.48275,44.2996,9.0006,8.5,6.9663,7.453,2.4651,21.849,74.3461,9.9,TL1,3793.0
3793.5,-9.26576,45.7584,9.0281,8.5,6.3598,7.4264,2.4471,21.9916,74.1649,9.9,TL1,3793.5
3794.0,-10.03408,49.0722,9.0679,8.5,7.6867,8.2838,2.4686,22.4479,73.5965,9.9,TL1,3794.0
3794.5,-11.07378,50.99,9.0628,8.5,8.2964,8.9163,2.5,23.0596,72.2695,9.9,TL1,3794.5
3795.0,-11.2734,54.0607,9.0847,8.5,8.411,9.0403,2.5175,22.8312,70.5755,9.9,TL1,3795.0
3795.5,-10.47231,56.6443,9.0958,8.5,8.3936,8.8802,2.4985,22.4062,72.3802,9.9,TL1,3795.5
3796.0,-8.99952,60.1135,9.1607,8.5,7.6583,8.2711,2.4794,23.9094,75.8481,9.9,TL1,3796.0
3796.5,-7.71933,64.8104,9.1899,8.5,6.9864,7.5128,2.4604,25.3334,80.6655,9.9,TL1,3796.5
3797.0,-7.73765,70.2901,9.2223,8.5,6.3735,7.3302,2.4463,26.7574,85.0613,9.9,TL1,3797.0
3797.5,-8.29506,75.7754,9.194,8.5,7.1236,7.2887,2.4344,28.3135,85.316,9.9,TL1,3797.5
3798.0,-8.85247,85.4545,9.1718,8.5,7.978,7.8821,2.4438,29.0138,82.6914,9.9,TL1,3798.0
3798.5,-9.40988,90.2529,9.165,8.5,8.846,9.0629,2.4682,28.4652,74.7751,9.9,TL1,3798.5
3799.0,-9.3297,90.4355,9.1608,8.5,9.2903,10.4207,2.4912,27.9458,68.2029,9.9,TL1,3799.0
3799.5,-9.24541,87.8506,9.1788,8.5,9.7569,11.3431,2.5136,27.4617,67.5754,9.9,TL1,3799.5
3800.0,-9.16112,82.8071,9.2174,8.5,10.1598,11.6722,2.5109,27.1668,70.1744,9.9,TL1,3800.0
3800.5,-9.07683,76.1627,9.2588,8.5,9.908,11.7032,2.5082,26.8719,74.1433,9.9,TL1,3800.5
3801.0,-8.18365,69.5184,9.2006,8.5,9.7284,11.4571,2.5008,26.6551,75.5638,9.9,TL1,3801.0
3801.5,-8.30836,62.874,9.2019,8.5,9.6766,10.7283,2.4863,26.1378,77.0368,9.9,TL1,3801.5
3802.0,-8.44147,55.8961,9.232,8.5,9.6766,9.9578,2.4696,25.5143,80.7703,9.9,TL1,3802.0
3802.5,-9.64808,50.9508,9.2439,8.5,9.6054,9.5279,2.4404,25.1191,85.4404,9.9,TL1,3802.5
3803.0,-9.7579,49.7326,9.2598,8.5,9.2404,9.3424,2.4212,25.5041,87.374,9.9,TL1,3803.0
3803.5,-9.15141,49.7671,9.2717,8.5,8.8245,9.5808,2.4065,25.5597,84.3953,9.9,TL1,3803.5
3804.0,-7.81722,49.8911,9.292,8.5,9.2494,10.1639,2.4118,25.3272,83.0743,9.9,TL1,3804.0
3804.5,-6.48303,50.0191,9.3153,8.5,9.9734,10.7421,2.4227,25.1596,82.027,9.9,TL1,3804.5
3805.0,-5.76254,50.1719,9.3093,8.5,10.4895,11.298,2.4371,25.1247,82.0676,9.9,TL1,3805.0
3805.5,-5.13156,50.7245,9.3156,8.5,10.9065,11.4734,2.4563,25.0988,82.5745,9.9,TL1,3805.5
