DEPT,SP,GR,CALI,BITSIZE,LL8,ILM,ILD,LLD,LLS,RHOB,NPHI,DT,MUDWGT,well_name,DEPTH
13315.0,-59.36326,68.0562,8.5475,8.5,1455.67444,1331.26416,467.16141,,,2.7035,1.5182,51.9804,10.7,LI1,13315.0
13315.5,-57.92853,68.7073,8.5457,8.5,1461.62415,1257.60229,461.25049,,,2.746,1.5681,51.7934,10.7,LI1,13315.5
13316.0,-56.98538,69.68,8.543,8.5,1478.68481,1431.65857,455.4144,,,2.7328,1.5785,52.0723,10.7,LI1,13316.0
13316.5,-55.18124,70.3921,8.5449,8.5,1495.94556,1629.80554,435.3132,,,2.7073,1.5147,51.9422,10.7,LI1,13316.5
13317.0,-52.886,70.8933,8.5453,8.5,1504.46387,1617.34778,422.28351,,,2.7014,1.3623,51.1361,10.7,LI1,13317.0
13317.5,-50.61546,71.4591,8.543,8.5,1479.4668,1346.46985,405.52951,,,2.7059,1.2106,50.4479,10.7,LI1,13317.5
13318.0,-48.7937,71.7622,8.5465,8.5,1454.88501,1085.4176,369.74579,,,2.696,1.161,50.1193,10.7,LI1,13318.0
13318.5,-47.38586,71.1407,8.5512,8.5,1450.36426,894.9621,339.07019,,,2.6791,1.164,50.1831,10.7,LI1,13318.5
13319.0,-45.97802,70.6029,8.5535,8.5,1435.4834,610.50281,288.5351,,,2.676,1.3469,51.8008,10.7,LI1,13319.0
13319.5,-44.57018,70.2755,8.5551,8.5,1363.30798,357.34909,245.53169,,,2.6926,1.6148,54.5521,10.7,LI1,13319.5
13320.0,-43.16236,69.7905,8.5617,8.5,716.81171,241.67,208.93761,,,2.7133,1.9576,55.8035,10.7,LI1,13320.0
13320.5,-42.93491,69.2317,8.566,8.5,266.46771,205.2308,195.93581,,,2.7629,2.3005,56.0762,10.7,LI1,13320.5
13321.0,-42.93906,68.9299,8.5719,8.5,190.14301,186.07471,187.1786,,,2.7992,3.0865,56.1727,10.7,LI1,13321.0
13321.5,-42.94323,67.2064,8.5912,8.5,184.7365,193.57809,178.81281,,,2.8036,4.2211,56.6223,10.7,LI1,13321.5
13322.0,-42.94741,61.9316,8.6018,8.5,228.36011,210.4435,170.8208,,,2.7963,6.0171,56.879,10.7,LI1,13322.0
13322.5,-42.95155,55.3364,8.5884,8.5,360.17139,228.74541,165.0611,,,2.7684,7.4457,56.7292,10.7,LI1,13322.5
13323.0,-42.9557,50.3915,8.5832,8.5,526.42047,231.0215,168.5172,,,2.746,8.1765,56.3127,10.7,LI1,13323.0
13323.5,-42.95987,47.4049,8.5769,8.5,582.35358,244.33231,176.4088,,,2.7224,7.9016,56.2207,10.7,LI1,13323.5
13324.0,-42.96405,46.4653,8.5867,8.5,581.16852,256.55688,184.1042,,,2.7117,7.0835,56.5862,10.7,LI1,13324.0
13324.5,-42.96828,46.1825,8.5725,8.5,588.64941,255.48759,192.1353,,,2.7186,6.4651,56.9295,10.7,LI1,13324.5
13325.0,-42.97246,47.3889,8.5721,8.5,620.26398,256.21939,200.51669,,,2.7276,6.3039,57.0727,10.7,LI1,13325.0
13325.5,-42.93891,49.4372,8.5803,8.5,583.04999,277.806,209.2637,,,2.7454,6.1378,57.1212,10.7,LI1,13325.5
13326.0,-42.87805,50.4741,8.5824,8.5,484.8064,283.60379,219.7887,,,2.7423,5.9854,57.284,10.7,LI1,13326.0
13326.5,-42.8171,50.1583,8.5801,8.5,544.20569,286.11151,218.608,,,2.7364,6.0181,57.6555,10.7,LI1,13326.5
13327.0,-42.41329,50.646,8.575,8.5,739.3714,281.55649,206.4735,,,2.741,6.2002,58.4726,10.7,LI1,13327.0
13327.5,-41.45683,52.202,8.5681,8.5,757.00818,263.43161,196.077,,,2.7502,6.2325,59.3324,10.7,LI1,13327.5
13328.0,-40.50031,56.6151,8.5656,8.5,610.2569,246.5954,188.7375,,,2.7514,6.2135,59.581,10.7,LI1,13328.0
13328.5,-39.54377,63.7872,8.5657,8.5,519.03839,236.3101,182.3259,,,2.7497,6.1979,59.6402,10.7,LI1,13328.5
13329.0,-38.5332,70.2032,8.5658,8.5,418.13379,224.254,184.51579,,,2.7465,6.5628,59.7996,10.7,LI1,13329.0
13329.5,-37.27828,76.0333,8.564,8.5,276.29919,212.8894,183.33051,,,2.7416,7.1088,59.322,10.7,LI1,13329.5
13330.0,-36.03465,79.179,8.5678,8.5,250.8293,238.2272,189.7263,,,2.7251,8.1383,58.4321,10.7,LI1,13330.0
13330.5,-35.0059,78.756,8.5716,8.5,331.52841,287.40948,192.54829,,,2.7134,9.0485,57.6762,10.7,LI1,13330.5
13331.0,-33.99735,73.4896,8.582,8.5,438.19061,289.20291,197.5883,,,2.7053,9.9887,57.2374,10.7,LI1,13331.0
13331.5,-33.58322,66.4347,8.5827,8.5,528.66412,324.4238,203.2242,,,2.7015,10.3477,57.0825,10.7,LI1,13331.5
13332.0,-33.44448,61.2286,8.5804,8.5,700.39429,345.09891,216.20461,,,2.7063,10.3465,57.3311,10.7,LI1,13332.0
13332.5,-33.13753,59.8765,8.5752,8.5,863.12421,349.48529,237.0714,,,2.6982,9.6685,57.7613,10.7,LI1,13332.5
13333.0,-32.7444,60.2859,8.5771,8.5,1218.1272,392.18271,270.07339,,,2.6886,8.8574,58.3299,10.7,LI1,13333.0
13333.5,-32.43335,61.424,8.5744,8.5,1352.81812,416.16019,306.80969,,,2.6852,8.4858,58.6119,10.7,LI1,13333.5
13334.0,-32.1459,61.8913,8.574,8.5,1185.7821,461.50809,328.81009,,,2.6854,8.5309,58.4705,10.7,LI1,13334.0
13334.5,-31.85857,60.745,8.5762,8.5,1071.38037,587.37592,352.26331,,,2.6889,8.7537,58.3674,10.7,LI1,13334.5
13335.0,-32.03441,58.7861,8.5733,8.5,1359.64929,684.64722,355.38062,,,2.6809,8.8947,58.33,10.7,LI1,13335.0
13335.5,-31.83259,55.8474,8.5796,8.5,1404.2085,636.28802,362.7236,,,2.6741,9.0298,58.3141,10.7,LI1,13335.5
13336.0,-32.65665,52.8934,8.5804,8.5,1409.24292,514.34961,372.5824,,,2.6692,8.9966,58.2991,10.7,LI1,13336.0
13336.5,-33.56509,50.8365,8.5853,8.5,1410.35901,534.61859,382.70929,,,2.6554,8.9121,58.2607,10.7,LI1,13336.5
13337.0,-34.79916,49.8742,8.5872,8.5,1412.27893,718.68451,393.11151,,,2.6528,8.6849,58.1695,10.7,LI1,13337.0
13337.5,-35.89412,49.6167,8.5838,8.5,1414.20142,1115.1731,403.79651,,,2.6593,8.4375,58.1096,10.7,LI1,13337.5
13338.0,-38.02208,50.0421,8.5735,8.5,1416.12732,1296.79529,405.5264,,,2.6568,8.366,58.1272,10.7,LI1,13338.0
13338.5,-39.34843,52.5438,8.5208,8.5,1418.05505,1122.87671,384.73221,,,2.6514,8.1675,58.1643,10.7,LI1,13338.5
13339.0,-40.39178,58.1069,8.5016,8.5,1419.95898,1022.40973,379.72559,,,2.6573,7.798,58.184,10.7,LI1,13339.0
13339.5,-41.45864,64.1024,8.4996,8.5,1419.06982,986.42023,370.8165,,,2.6861,7.4549,58.1458,10.7,LI1,13339.5
13340.0,-42.52541,70.2498,8.5048,8.5,1414.68591,1121.5946,362.6662,,,2.6796,7.5982,58.0519,10.7,LI1,13340.0
13340.5,-43.59227,73.4547,8.5046,8.5,1409.18799,874.44769,370.0466,,,2.6823,7.9331,57.7843,10.7,LI1,13340.5
13341.0,-44.66273,74.0744,8.4976,8.5,1410.12207,839.37762,366.90369,,,2.6896,8.3129,57.2533,10.7,LI1,13341.0
13341.5,-45.77158,73.7513,8.4996,8.5,1418.85559,902.46527,345.96661,,,2.6921,8.5889,57.0935,10.7,LI1,13341.5
13342.0,-46.32925,73.452,8.4948,8.5,1418.26453,634.11029,341.22739,,,2.6817,8.538,57.0469,10.7,LI1,13342.0
13342.5,-46.9479,72.5078,8.4884,8.5,1406.72852,554.4859,337.89581,,,2.6778,8.4065,56.9154,10.7,LI1,13342.5
13343.0,-47.85316,70.1335,8.4875,8.5,1399.68457,560.93903,334.59659,,,2.698,8.3145,57.0911,10.7,LI1,13343.0
13343.5,-49.47651,67.417,8.4893,8.5,1405.68555,647.92242,331.3299,,,2.7084,8.2223,57.2194,10.7,LI1,13343.5
13344.0,-50.69696,66.4326,8.4855,8.5,1406.46204,638.0965,328.40921,,,2.7149,8.3085,57.293,10.7,LI1,13344.0
13344.5,-51.96386,68.4702,8.4709,8.5,1409.36975,663.89111,348.6402,,,2.7036,8.4297,57.3256,10.7,LI1,13344.5
13345.0,-53.39971,71.0846,8.4557,8.5,1415.36182,708.28192,349.37329,,,2.7125,8.4887,57.3516,10.7,LI1,13345.0
13345.5,-53.58797,73.1856,8.453,8.5,1429.10181,815.90613,337.5517,,,2.7274,8.4682,57.3879,10.7,LI1,13345.5
13346.0,-54.05363,73.0496,8.4543,8.5,1437.62134,854.53857,335.70129,,,2.7177,8.3051,57.6181,10.7,LI1,13346.0
13346.5,-54.51926,70.2762,8.4568,8.5,1433.74512,760.38519,343.13419,,,2.7207,8.0213,57.6891,10.7,LI1,13346.5
13347.0,-54.98483,66.2882,8.5561,8.5,1425.48254,675.23682,375.28061,,,2.7312,7.6574,57.2328,10.7,LI1,13347.0
13347.5,-55.08639,61.4965,8.5765,8.5,1416.01379,683.98938,399.31531,,,2.7346,7.3126,56.429,10.7,LI1,13347.5
13348.0,-54.95827,56.7152,8.575,8.5,1402.01941,753.16962,415.13019,,,2.7248,6.9485,56.4461,10.7,LI1,13348.0
13348.5,-54.83021,54.2295,8.5755,8.5,1401.44995,886.59698,412.8443,,,2.7117,6.7851,56.6054,10.7,LI1,13348.5
13349.0,-54.70215,53.439,8.575,8.5,1420.1897,896.28857,410.9223,,,2.6954,6.6906,56.5247,10.7,LI1,13349.0
13349.5,-54.63306,52.5794,8.575,8.5,1427.08533,858.35028,402.1521,,,2.6907,6.4758,56.4488,10.7,LI1,13349.5
13350.0,-54.66909,51.1165,8.5766,8.5,1427.20984,730.36298,397.5903,,,2.6927,6.2229,56.1304,10.7,LI1,13350.0
13350.5,-54.70507,49.8931,8.5775,8.5,1425.88635,848.69891,386.05771,,,2.7161,5.9843,55.9859,10.7,LI1,13350.5
13351.0,-54.87809,49.2802,8.5768,8.5,1427.85876,937.8454,396.00909,,,2.707,5.6965,55.9382,10.7,LI1,13351.0
13351.5,-54.66007,49.6494,8.5792,8.5,1431.92737,1007.08868,407.42001,,,2.689,5.374,55.9611,10.7,LI1,13351.5
13352.0,-54.24033,51.7086,8.5863,8.5,1436.58069,1169.30566,419.15948,,,2.6958,5.2861,56.0595,10.7,LI1,13352.0
13352.5,-53.91159,53.562,8.5743,8.5,1438.48267,1057.84241,430.0304,,,2.7084,5.3407,56.178,10.7,LI1,13352.5
13353.0,-53.53743,54.3661,8.5776,8.5,1436.53418,1003.67999,415.09601,,,2.7264,5.4812,56.3093,10.7,LI1,13353.0
13353.5,-53.2426,53.7747,8.5802,8.5,1439.64392,1054.41699,412.91299,,,2.7294,5.3952,56.6264,10.7,LI1,13353.5
13354.0,-52.81678,53.0131,8.58,8.5,1437.48401,770.93323,380.64041,,,2.7213,5.3243,57.1571,10.7,LI1,13354.0
13354.5,-52.2641,53.9938,8.5848,8.5,1433.84985,592.69202,344.21359,,,2.722,5.284,57.6812,10.7,LI1,13354.5
13355.0,-51.578,56.9245,8.5867,8.5,1426.65601,535.01868,339.39429,,,2.7298,5.4043,57.8721,10.7,LI1,13355.0
13355.5,-50.94146,60.9356,8.5907,8.5,1411.56262,526.32202,349.46609,,,2.7404,5.6645,58.0229,10.7,LI1,13355.5
13356.0,-49.59959,65.6866,8.592,8.5,1404.4884,526.09857,350.68399,,,2.7566,5.8429,58.1554,10.7,LI1,13356.0
13356.5,-48.69447,70.5702,8.5926,8.5,1406.54321,481.22449,327.328,,,2.7517,6.0212,58.2358,10.7,LI1,13356.5
13357.0,-47.96192,77.27,8.5904,8.5,1404.6781,410.85959,301.9624,,,2.7244,6.1651,58.2618,10.7,LI1,13357.0
13357.5,-47.16327,81.1096,8.5906,8.5,1388.18542,401.45529,292.43909,,,2.7122,6.2202,58.294,10.7,LI1,13357.5
13358.0,-46.17324,82.8951,8.5916,8.5,1307.62781,394.0759,285.4393,,,2.7255,6.3881,58.0911,10.7,LI1,13358.0
13358.5,-45.18318,79.3115,8.5916,8.5,1396.39441,403.58069,278.28448,,,2.7353,6.588,57.6919,10.7,LI1,13358.5
13359.0,-44.19316,68.8159,8.5904,8.5,1408.9552,377.7879,267.39169,,,2.7352,6.7108,57.4237,10.7,LI1,13359.0
13359.5,-43.20313,62.8492,8.5902,8.5,1404.36121,351.23981,251.8685,,,2.725,6.7967,57.2515,10.7,LI1,13359.5
13360.0,-42.00476,58.4624,8.5927,8.5,1277.96021,318.35159,248.4072,,,2.7113,6.8634,57.5997,10.7,LI1,13360.0
13360.5,-40.62954,56.0514,8.594,8.5,800.14978,305.32321,244.99361,,,2.6998,6.8479,57.9957,10.7,LI1,13360.5
13361.0,-39.12169,55.0332,8.5986,8.5,706.63641,305.099,241.62691,,,2.6905,6.7467,58.2334,10.7,LI1,13361.0
13361.5,-37.67936,54.8514,8.6024,8.5,882.9458,316.44269,242.6855,,,2.6981,6.5711,58.3417,10.7,LI1,13361.5
13362.0,-36.0481,54.8315,8.6216,8.5,1325.6377,333.22699,243.92931,,,2.6992,6.3896,58.4532,10.7,LI1,13362.0
13362.5,-34.22806,54.7968,8.5982,8.5,1411.97192,341.513,244.7724,,,2.6979,6.3491,58.4563,10.7,LI1,13362.5
13363.0,-32.66573,55.251,8.5965,8.5,1415.94543,346.9653,253.8754,,,2.6837,6.5024,58.2835,10.7,LI1,13363.0
13363.5,-31.10149,56.8973,8.5952,8.5,1415.4115,347.93011,280.73279,,,2.6689,6.6426,58.3474,10.7,LI1,13363.5
13364.0,-30.55433,59.5532,8.6023,8.5,1412.60608,346.86859,262.26431,,,2.6713,6.8577,58.4737,10.7,LI1,13364.0
13364.5,-29.17899,61.5852,8.5949,8.5,1407.46704,338.22559,226.6601,,,2.6893,7.0762,58.7048,10.7,LI1,13364.5
13365.0,-27.85007,62.8096,8.5961,8.5,1400.11267,277.95529,185.7762,,,2.6873,7.2657,59.0965,10.7,LI1,13365.0
13365.5,-27.10754,63.5393,8.5974,8.5,1382.66589,215.9953,153.2832,,,2.6812,7.424,59.023,10.7,LI1,13365.5
13366.0,-26.34746,64.8272,8.5986,8.5,1174.79932,157.9023,126.4735,,,2.6885,7.3002,58.93,10.7,LI1,13366.0
13366.5,-24.73384,65.9907,8.5996,8.5,364.27051,109.2375,103.3939,,,2.6989,7.171,58.8107,10.7,LI1,13366.5
13367.0,-23.12009,66.3664,8.5997,8.5,117.9311,75.571,97.6456,,,2.7066,7.2183,58.8196,10.7,LI1,13367.0
13367.5,-21.50644,66.2986,8.6019,8.5,92.4531,87.2726,86.8004,,,2.7027,7.3937,58.8556,10.7,LI1,13367.5
13368.0,-19.89272,66.0976,8.6073,8.5,175.09351,91.2698,77.1597,,,2.6833,7.6756,59.009,10.7,LI1,13368.0
13368.5,-18.27907,67.3269,8.6109,8.5,804.34741,92.2616,68.5898,,,2.684,7.866,59.3525,10.7,LI1,13368.5
13369.0,-16.84193,69.7719,8.6114,8.5,1178.35901,79.7757,62.154,,,2.6924,7.8519,60.195,10.7,LI1,13369.0
13369.5,-16.04261,73.6935,8.6131,8.5,361.7305,73.0017,68.5221,,,2.6898,7.574,60.2707,10.7,LI1,13369.5
13370.0,-15.24317,79.4434,8.6176,8.5,155.4131,77.8746,76.4651,,,2.6823,7.4847,60.2843,10.7,LI1,13370.0
13370.5,-14.44381,85.3511,8.6199,8.5,160.78081,88.0084,85.1185,,,2.6763,7.4902,60.2469,10.7,LI1,13370.5
13371.0,-13.77627,90.8204,8.6231,8.5,285.47141,93.2822,91.8807,,,2.6789,7.6934,60.212,10.7,LI1,13371.0
13371.5,-13.41801,94.9247,8.6372,8.5,389.978,97.1228,91.9239,,,2.6823,8.0996,60.3624,10.7,LI1,13371.5
13372.0,-13.05989,96.7407,8.6444,8.5,327.7731,99.723,98.2802,,,2.6737,8.619,60.9023,10.7,LI1,13372.0
13372.5,-12.70163,95.0076,8.6445,8.5,274.54861,111.365,105.0761,,,2.6729,8.9532,61.5563,10.7,LI1,13372.5
13373.0,-12.34359,91.242,8.6511,8.5,298.9198,134.74429,117.4916,,,2.6801,9.3127,62.2031,10.7,LI1,13373.0
13373.5,-11.98626,89.1307,8.6584,8.5,475.2124,157.8857,130.07111,,,2.6968,9.5147,62.8467,10.7,LI1,13373.5
13374.0,-11.62901,88.6316,8.6612,8.5,901.35571,167.3551,143.99741,,,2.683,9.5329,63.6155,10.7,LI1,13374.0
13374.5,-11.2718,89.8075,8.6637,8.5,672.22058,175.18179,159.41479,,,2.6547,9.4101,64.0603,10.7,LI1,13374.5
13375.0,-10.91455,92.5583,8.6714,8.5,364.50479,189.7386,163.4202,,,2.6656,9.3591,64.34,10.7,LI1,13375.0
13375.5,-10.55719,97.0139,8.6785,8.5,307.58749,187.5518,153.58,,,2.6657,9.4288,64.6835,10.7,LI1,13375.5
13376.0,-10.37316,101.5052,8.6806,8.5,338.81979,182.5387,135.6693,,,2.6583,9.7037,65.681,10.7,LI1,13376.0
13376.5,-10.28282,102.6555,8.6836,8.5,391.19641,177.3614,123.3655,,,2.6633,10.2411,65.4424,10.7,LI1,13376.5
13377.0,-10.19258,99.8203,8.6831,8.5,462.44849,142.59689,116.4538,,,2.6544,10.943,64.8644,10.7,LI1,13377.0
13377.5,-10.08594,97.7171,8.6854,8.5,312.33371,128.11591,113.5883,,,2.6505,11.6576,63.8067,10.7,LI1,13377.5
13378.0,-10.09061,97.5335,8.6844,8.5,196.61099,121.1472,110.7934,,,2.6472,12.6422,62.6937,10.7,LI1,13378.0
13378.5,-10.21075,98.8438,8.6848,8.5,168.9471,122.7234,108.0072,,,2.6369,13.3476,62.3064,10.7,LI1,13378.5
13379.0,-10.43352,101.6423,8.6873,8.5,200.1492,125.9394,105.2359,,,2.6488,13.6138,61.7027,10.7,LI1,13379.0
13379.5,-10.09565,104.8433,8.6855,8.5,282.90109,121.5557,102.7633,,,2.6841,13.6335,59.9869,10.7,LI1,13379.5
13380.0,-10.13993,109.9432,8.6845,8.5,265.44659,111.6219,101.0475,,,2.701,13.528,59.6586,10.7,LI1,13380.0
13380.5,-10.22128,112.9205,8.6856,8.5,223.2774,104.0616,101.5014,,,2.6959,12.85,59.2828,10.7,LI1,13380.5
13381.0,-10.10195,111.9374,8.6843,8.5,175.9382,105.3735,103.505,,,2.701,12.0484,58.2936,10.7,LI1,13381.0
13381.5,-10.27752,111.4946,8.6865,8.5,138.11749,112.3923,109.4797,,,2.7206,11.3514,57.2724,10.7,LI1,13381.5
13382.0,-10.13298,113.0004,8.6899,8.5,174.5838,119.8786,116.2248,,,2.7401,11.0289,56.7437,10.7,LI1,13382.0
13382.5,-9.98844,115.8374,8.6915,8.5,260.01251,138.5029,122.6895,,,2.7493,10.8623,56.5361,10.7,LI1,13382.5
13383.0,-10.03998,117.7095,8.699,8.5,276.26089,165.6714,128.8082,,,2.7416,11.0229,56.7362,10.7,LI1,13383.0
13383.5,-10.54583,118.5465,8.708,8.5,276.71481,194.94299,141.00079,,,2.7604,11.983,57.5322,10.7,LI1,13383.5
13384.0,-10.19368,118.2472,8.7098,8.5,305.25281,240.21359,165.5928,,,2.7742,12.8008,58.2142,10.7,LI1,13384.0
13384.5,-10.64094,116.228,8.7111,8.5,346.55341,267.39911,184.28349,,,2.7851,13.822,58.9223,10.7,LI1,13384.5
13385.0,-11.91291,113.7172,8.7141,8.5,407.05151,316.8725,203.34441,,,2.8111,14.1947,59.6467,10.7,LI1,13385.0
13385.5,-12.24338,110.872,8.7147,8.5,449.70941,359.0546,245.92551,,,2.8289,14.1571,60.3164,10.7,LI1,13385.5
13386.0,-12.37494,108.0635,8.7175,8.5,444.4321,370.33801,297.423,,,2.8123,13.959,60.944,10.7,LI1,13386.0
13386.5,-12.7633,105.7167,8.7235,8.5,471.87451,381.92249,347.659,,,2.7632,13.9157,60.4081,10.7,LI1,13386.5
13387.0,-12.84837,104.4097,8.7263,8.5,568.4516,396.59521,373.12131,,,2.7617,13.7333,59.8342,10.7,LI1,13387.0
13387.5,-13.18083,103.3065,8.7259,8.5,598.36578,431.28671,379.37021,,,2.7585,13.5974,59.1897,10.7,LI1,13387.5
13388.0,-13.56467,102.3552,8.7323,8.5,516.65723,493.90161,367.09161,,,2.7487,13.4978,58.4919,10.7,LI1,13388.0
13388.5,-14.10754,101.4039,8.7332,8.5,539.1676,519.45142,325.18439,,,2.7361,13.3992,58.6231,10.7,LI1,13388.5
13389.0,-14.7243,100.6533,8.7007,8.5,545.05603,415.5383,301.78922,,,2.7259,13.1854,58.6042,10.7,LI1,13389.0
13389.5,-15.66594,100.3006,8.7138,8.5,498.40591,401.18011,269.15689,,,2.7415,12.6368,58.5827,10.7,LI1,13389.5
13390.0,-16.60749,101.0365,8.7384,8.5,522.86243,372.1333,259.72311,,,2.7506,12.3871,58.8502,10.7,LI1,13390.0
13390.5,-17.77848,103.2744,8.7654,8.5,762.90308,352.3049,245.6114,,,2.7433,12.1426,59.5306,10.7,LI1,13390.5
13391.0,-19.30823,106.5739,8.738,8.5,820.38898,352.4155,245.52119,,,2.7213,11.9095,60.3456,10.7,LI1,13391.0
13391.5,-20.70889,108.3917,8.737,8.5,741.15991,345.18839,250.49451,,,2.7295,11.7903,61.0555,10.7,LI1,13391.5
13392.0,-21.30995,108.8765,8.7432,8.5,879.61682,353.68381,249.90131,,,2.7312,11.6538,61.4682,10.7,LI1,13392.0
13392.5,-21.84489,109.6348,8.7552,8.5,860.96808,333.0112,234.1154,,,2.7052,11.636,61.3412,10.7,LI1,13392.5
13393.0,-22.42127,111.9978,8.7606,8.5,715.06818,288.25931,208.65759,,,2.698,11.6952,61.1365,10.7,LI1,13393.0
13393.5,-23.13913,115.0277,8.7631,8.5,599.11688,244.9324,194.0126,,,2.7048,11.9456,60.7933,10.7,LI1,13393.5
13394.0,-23.59487,116.0487,8.7625,8.5,559.78998,222.33231,180.9055,,,2.7167,12.2952,60.6355,10.7,LI1,13394.0
13394.5,-24.27864,115.0558,8.7715,8.5,625.45007,209.3912,169.6964,,,2.7371,12.7398,60.5555,10.7,LI1,13394.5
13395.0,-24.96251,113.7115,8.7826,8.5,704.19781,216.7561,174.2164,,,2.7458,13.0516,60.3094,10.7,LI1,13395.0
13395.5,-25.64625,113.4516,8.7843,8.5,794.91779,238.7104,191.4016,,,2.7344,13.3224,59.8789,10.7,LI1,13395.5
13396.0,-26.33011,115.3868,8.7932,8.5,727.43073,276.039,210.28191,,,2.7352,13.501,59.8485,10.7,LI1,13396.0
13396.5,-25.98626,118.0652,8.8103,8.5,709.82489,299.06161,219.74631,,,2.7505,13.6653,60.1049,10.7,LI1,13396.5
13397.0,-25.60292,118.5911,8.8537,8.5,800.43707,330.56821,219.0507,,,2.7527,13.6304,61.5528,10.7,LI1,13397.0
13397.5,-25.11119,118.1829,8.8319,8.5,779.99188,380.45801,215.5656,,,2.7358,13.5987,62.2494,10.7,LI1,13397.5
13398.0,-24.40714,117.699,8.8297,8.5,544.36188,399.59729,198.20081,,,2.6927,13.4287,62.4119,10.7,LI1,13398.0
13398.5,-23.7031,117.432,8.8446,8.5,421.78821,360.42719,178.9877,,,2.6929,13.0446,62.2297,10.7,LI1,13398.5
13399.0,-23.05355,117.3089,8.8938,8.5,458.65399,311.14719,197.4827,,,2.715,12.9464,61.1812,10.7,LI1,13399.0
13399.5,-22.18282,117.4825,9.0316,8.5,596.11371,287.6156,215.239,,,2.7416,13.0177,59.9058,10.7,LI1,13399.5
13400.0,-21.62999,118.0218,8.8755,8.5,970.7572,302.5076,223.5305,,,2.7664,12.9934,58.5807,10.7,LI1,13400.0
13400.5,-20.58436,116.1768,8.7753,8.5,1383.3136,362.70251,222.60451,,,2.7842,12.9811,59.1389,10.7,LI1,13400.5
13401.0,-19.34839,114.1397,8.7704,8.5,1337.54883,393.84811,209.1022,,,2.7471,12.7672,59.8678,10.7,LI1,13401.0
13401.5,-18.08905,111.2552,8.7637,8.5,916.48492,320.96259,171.5323,,,2.7134,12.5844,60.7362,10.7,LI1,13401.5
13402.0,-16.88143,108.2598,8.7537,8.5,535.06427,210.10539,150.5025,,,2.7141,12.2442,61.448,10.7,LI1,13402.0
13402.5,-15.78056,105.8257,8.74,8.5,273.9671,165.4153,132.0509,,,2.7319,12.1472,61.2241,10.7,LI1,13402.5
13403.0,-14.24995,104.486,8.7416,8.5,170.2099,129.2197,120.0122,,,2.7562,12.1363,60.9832,10.7,LI1,13403.0
13403.5,-12.67551,103.476,8.7409,8.5,145.896,119.7117,115.4939,,,2.7378,12.0455,60.7893,10.7,LI1,13403.5
13404.0,-12.03067,101.6522,8.7334,8.5,183.4469,118.6667,111.9333,,,2.7452,12.096,60.9485,10.7,LI1,13404.0
13404.5,-11.60943,100.039,8.7329,8.5,314.3912,119.6206,108.6641,,,2.7663,12.2383,61.465,10.7,LI1,13404.5
13405.0,-12.00267,100.0948,8.7398,8.5,403.10721,116.8376,105.4904,,,2.7764,12.4462,62.1248,10.7,LI1,13405.0
13405.5,-11.60365,102.2141,8.738,8.5,407.51929,111.6629,102.4093,,,2.7751,12.8127,62.7623,10.7,LI1,13405.5
13406.0,-10.7139,106.9666,8.7352,8.5,301.6174,106.7175,99.4183,,,2.7749,12.9326,63.2432,10.7,LI1,13406.0
13406.5,-10.17285,113.1999,8.7358,8.5,214.33459,101.9911,96.5145,,,2.76,13.0365,63.0226,10.7,LI1,13406.5
13407.0,-9.4251,119.5659,8.7351,8.5,215.06171,97.474,93.6957,,,2.7398,13.3602,62.8791,10.7,LI1,13407.0
13407.5,-8.43886,125.2859,8.7335,8.5,203.1891,93.157,89.876,,,2.7505,13.74,62.6369,10.7,LI1,13407.5
13408.0,-6.66044,129.8573,8.7326,8.5,147.8398,89.8957,86.8067,,,2.7504,14.098,61.7728,10.7,LI1,13408.0
13408.5,-7.01539,128.7623,8.7328,8.5,121.9753,88.0555,84.5016,,,2.7609,14.135,61.1137,10.7,LI1,13408.5
13409.0,-6.33844,125.2952,8.7332,8.5,160.6292,86.253,82.2576,,,2.774,14.0386,61.079,10.7,LI1,13409.0
13409.5,-5.707,119.5414,8.7337,8.5,281.6015,88.0094,80.0509,,,2.7662,13.7085,61.0693,10.7,LI1,13409.5
13410.0,-5.20559,112.1919,8.7341,8.5,346.7977,89.9901,75.5472,,,2.7407,13.2602,61.0725,10.7,LI1,13410.0
13410.5,-4.76704,108.245,8.7346,8.5,308.66449,86.8743,71.2693,,,2.7237,12.7804,61.0912,10.7,LI1,13410.5
13411.0,-4.01627,106.0012,8.7351,8.5,347.9007,79.4796,61.282,,,2.7223,12.2652,61.1724,10.7,LI1,13411.0
13411.5,-3.49124,104.7695,8.7355,8.5,187.3687,69.0273,50.9345,,,2.7381,12.131,61.0498,10.7,LI1,13411.5
13412.0,-2.96279,104.2491,8.736,8.5,74.5091,59.1066,46.32,,,2.7323,12.2892,58.595,10.7,LI1,13412.0
13412.5,-2.51735,104.1195,8.7364,8.5,52.3248,50.6117,43.1191,,,2.723,12.7794,57.2112,10.7,LI1,13412.5
13413.0,-2.10783,104.8945,8.7388,8.5,68.4795,47.1833,43.8041,,,2.709,13.3221,56.6915,10.7,LI1,13413.0
13413.5,-1.88719,106.1022,8.7411,8.5,127.0222,47.0187,44.5001,,,2.7074,13.4606,56.9259,10.7,LI1,13413.5
13414.0,-1.14344,107.7573,8.7459,8.5,150.2198,48.4813,45.8046,,,2.7103,13.4055,59.0302,10.7,LI1,13414.0
