DEPT,SP,GR,CALI,BITSIZE,MSFL,LLD,LLS,RHOB,NPHI,DT,MUDWGT,well_name,DEPTH
4005.5,-3.59949,47.3549,8.3284,8.5,32.7524,48.4862,64.5622,2.6115,15.7894,63.1679,10.3,WA2,4005.5
4006.0,-3.19533,50.2748,8.3286,8.5,34.2167,48.197,62.97,2.6115,15.7976,64.2499,10.3,WA2,4006.0
4006.5,-2.87396,52.9765,8.3289,8.5,37.26,50.94,68.9615,2.6147,15.2623,65.3637,10.3,WA2,4006.5
4007.0,-3.2557,53.5958,8.3292,8.5,41.3642,53.8391,75.523,2.6286,14.9555,65.6972,10.3,WA2,4007.0
4007.5,-3.72873,52.5059,8.3294,8.5,38.7187,56.7121,82.7088,2.6131,14.3279,65.8576,10.3,WA2,4007.5
4008.0,-3.96307,46.8798,8.3297,8.5,38.9445,59.7296,89.1804,2.6024,13.7993,65.4799,10.3,WA2,4008.0
4008.5,-4.5508,40.3254,8.3299,8.5,41.1472,65.7171,92.8428,2.5842,13.6867,64.9281,10.3,WA2,4008.5
4009.0,-4.79134,37.8487,8.3318,8.5,46.0295,75.7958,96.6557,2.5744,13.5565,64.7461,10.3,WA2,4009.0
4009.5,-4.58897,37.4257,8.3335,8.5,51.835,87.4202,128.284,2.5895,13.252,64.7595,10.3,WA2,4009.5
4010.0,-4.71771,38.9538,8.3339,8.5,66.9554,98.0392,174.9752,2.6358,12.5992,64.6046,10.3,WA2,4010.0
4010.5,-4.81294,40.8052,8.3346,8.5,96.3118,90.2992,222.59419,2.6644,11.6923,62.4175,10.3,WA2,4010.5
4011.0,-2.54538,42.3045,8.3281,8.5,105.5282,81.9714,131.0139,2.6565,11.4531,60.6258,10.3,WA2,4011.0
4011.5,-2.31271,43.4494,8.3347,8.5,61.0326,74.4117,88.1972,2.6488,11.707,59.0146,10.3,WA2,4011.5
4012.0,-1.64105,44.271,8.3412,8.5,49.5889,64.5186,73.9633,2.628,12.7732,58.5329,10.3,WA2,4012.0
4012.5,-3.13508,43.9575,8.3414,8.5,39.1362,53.2983,72.8888,2.6429,13.7832,60.2742,10.3,WA2,4012.5
4013.0,-3.69311,42.7041,8.3416,8.5,36.8272,57.7065,85.4464,2.6533,14.0932,62.5457,10.3,WA2,4013.0
4013.5,-3.23415,41.1249,8.3417,8.5,43.0673,67.5276,100.889,2.6541,13.9685,63.9253,10.3,WA2,4013.5
4014.0,-2.67008,38.3315,8.3408,8.5,49.2935,79.0203,111.7954,2.6363,13.1336,63.8207,10.3,WA2,4014.0
4014.5,-2.29002,38.596,8.3403,8.5,51.0557,90.3988,123.8807,2.63,12.3682,63.7161,10.3,WA2,4014.5
4015.0,-2.42185,38.4704,8.3416,8.5,53.9113,103.4885,137.27251,2.6334,12.1062,63.2512,10.3,WA2,4015.0
4015.5,-2.62729,39.4629,8.3427,8.5,60.1383,118.116,163.106,2.644,11.9258,62.7136,10.3,WA2,4015.5
4016.0,-2.36082,40.6946,8.3434,8.5,68.8313,172.3188,199.964,2.6506,11.4881,61.8444,10.3,WA2,4016.0
4016.5,-2.56516,41.9263,8.344,8.5,83.711,222.3893,216.9037,2.6572,11.1136,60.7182,10.3,WA2,4016.5
4017.0,-3.10709,44.8117,8.3451,8.5,97.4177,120.5131,156.099,2.662,11.1155,59.8053,10.3,WA2,4017.0
4017.5,-3.04953,48.9353,8.3532,8.5,76.2192,109.2697,158.99361,2.6379,11.3646,58.3796,10.3,WA2,4017.5
4018.0,-4.11186,51.261,8.3571,8.5,65.152,99.5171,149.5152,2.617,12.0097,57.4518,10.3,WA2,4018.0
4018.5,-3.5047,52.8464,8.3598,8.5,71.1106,90.6349,129.1422,2.622,12.7229,58.2239,10.3,WA2,4018.5
4019.0,-3.42933,51.7303,8.3604,8.5,74.5869,83.2639,112.3319,2.6432,12.8998,58.4026,10.3,WA2,4019.0
4019.5,-3.72597,50.7936,8.3601,8.5,68.2132,76.9123,90.1061,2.6469,12.9453,58.8152,10.3,WA2,4019.5
4020.0,-3.3599,50.3868,8.3635,8.5,55.1877,71.0452,75.6896,2.6428,13.2957,59.5447,10.3,WA2,4020.0
4020.5,-3.03264,54.3404,8.3712,8.5,46.933,61.7522,71.5781,2.637,14.0861,60.2574,10.3,WA2,4020.5
4021.0,-3.06967,57.688,8.3874,8.5,42.2224,53.4773,71.0762,2.6192,14.5614,61.9094,10.3,WA2,4021.0
4021.5,-3.28321,59.4877,8.401,8.5,42.932,52.2393,71.2872,2.6132,15.1573,63.6261,10.3,WA2,4021.5
4022.0,-2.14844,57.7564,8.4145,8.5,41.6074,52.5486,71.3576,2.6174,15.3906,64.6592,10.3,WA2,4022.0
4022.5,-0.92968,55.2775,8.4148,8.5,37.1153,52.8596,73.3143,2.6227,15.6343,64.2151,10.3,WA2,4022.5
4023.0,-1.51841,52.794,8.4137,8.5,40.7704,55.9825,75.9757,2.637,15.854,64.0508,10.3,WA2,4023.0
4023.5,-1.85884,51.5345,8.4116,8.5,45.0382,57.2942,80.1014,2.6477,15.8838,63.9093,10.3,WA2,4023.5
4024.0,-1.83598,51.4446,8.4172,8.5,44.372,51.968,75.7945,2.648,15.1666,63.6211,10.3,WA2,4024.0
4024.5,-1.58941,52.5137,8.4237,8.5,38.1258,46.6968,65.1174,2.6464,15.7501,63.6191,10.3,WA2,4024.5
4025.0,-1.71355,54.6631,8.4249,8.5,32.6311,43.6952,57.0841,2.635,16.2028,63.7416,10.3,WA2,4025.0
4025.5,-2.24408,57.7355,8.4255,8.5,35.045,44.0337,53.4645,2.6411,16.9259,63.9458,10.3,WA2,4025.5
4026.0,-2.45572,60.6741,8.4252,8.5,40.6448,44.3749,51.229,2.6416,16.9214,65.092,10.3,WA2,4026.0
4026.5,-2.58865,61.0479,8.4249,8.5,41.6169,44.7187,60.7388,2.6215,16.0807,66.1723,10.3,WA2,4026.5
4027.0,-3.31369,60.0327,8.4246,8.5,40.8751,44.6982,65.4926,2.6164,14.8584,65.4639,10.3,WA2,4027.0
4027.5,-4.01782,58.9661,8.4272,8.5,35.1073,42.584,61.0306,2.6176,14.629,63.7897,10.3,WA2,4027.5
4028.0,-3.98866,58.9376,8.4449,8.5,22.5647,39.8193,50.8805,2.6167,15.0024,62.5742,10.3,WA2,4028.0
4028.5,-3.71719,59.066,8.468,8.5,23.4879,37.2341,46.1218,2.6138,15.6427,61.6391,10.3,WA2,4028.5
4029.0,-3.65993,59.0189,8.4734,8.5,25.2718,34.8168,43.0587,2.6191,17.1308,62.5661,10.3,WA2,4029.0
4029.5,-4.66346,58.9195,8.4713,8.5,23.0924,33.1559,41.6995,2.6175,17.4614,64.1159,10.3,WA2,4029.5
4030.0,-5.0329,59.8166,8.4679,8.5,18.7027,32.03,40.4666,2.6099,17.8169,65.5177,10.3,WA2,4030.0
4030.5,-4.91773,58.7547,8.463,8.5,15.9251,30.9423,39.351,2.6023,18.2161,66.3668,10.3,WA2,4030.5
4031.0,-2.76147,60.1646,8.4521,8.5,18.1023,29.8916,38.0429,2.5991,18.6152,66.7345,10.3,WA2,4031.0
4031.5,-5.4427,62.0419,8.4587,8.5,20.6297,29.0796,35.935,2.5984,19.0205,67.237,10.3,WA2,4031.5
4032.0,-6.50744,63.6865,8.4695,8.5,22.7291,30.2375,35.7788,2.597,19.3234,68.0171,10.3,WA2,4032.0
4032.5,-6.57927,65.056,8.4802,8.5,22.1527,31.4415,35.9849,2.6016,19.4694,68.8326,10.3,WA2,4032.5
4033.0,-5.85801,66.0515,8.4863,8.5,23.8476,34.9463,37.6861,2.6137,19.308,68.9263,10.3,WA2,4033.0
4033.5,-5.53894,66.5639,8.489,8.5,25.8413,39.3903,45.1061,2.6278,19.013,68.6414,10.3,WA2,4033.5
4034.0,-5.02147,66.3487,8.4917,8.5,28.1842,38.6239,45.8595,2.6247,18.1438,68.0862,10.3,WA2,4034.0
4034.5,-4.59801,63.7565,8.4964,8.5,26.8939,33.1765,38.5249,2.6067,17.2231,65.6775,10.3,WA2,4034.5
4035.0,-4.91184,63.4757,8.5073,8.5,20.0124,30.3209,33.678,2.5939,17.3177,64.2006,10.3,WA2,4035.0
4035.5,-4.96718,65.2853,8.5192,8.5,20.1117,29.0783,30.7722,2.5907,18.3277,63.6252,10.3,WA2,4035.5
4036.0,-4.70921,67.8582,8.5328,8.5,21.8782,27.4576,30.1768,2.6037,19.468,65.0691,10.3,WA2,4036.0
4036.5,-4.81545,70.0087,8.5426,8.5,21.8701,24.8959,29.55,2.6027,20.1417,66.2855,10.3,WA2,4036.5
4037.0,-5.13758,68.9163,8.5511,8.5,17.9696,22.613,28.1757,2.6043,20.4724,67.779,10.3,WA2,4037.0
4037.5,-5.12892,67.9343,8.5725,8.5,17.1721,21.1826,25.0257,2.6108,21.0627,69.0447,10.3,WA2,4037.5
4038.0,-4.94265,68.2438,8.591,8.5,16.0826,19.8427,24.6111,2.6269,22.0934,69.1498,10.3,WA2,4038.0
4038.5,-4.60759,70.6748,8.6089,8.5,14.6167,19.5503,24.2785,2.6395,23.0749,71.0112,10.3,WA2,4038.5
4039.0,-4.33742,71.1087,8.6205,8.5,12.9119,21.7873,24.9679,2.6324,23.1593,72.4404,10.3,WA2,4039.0
4039.5,-2.95886,71.5379,8.626,8.5,13.1374,24.9831,27.6008,2.6408,23.1812,72.9908,10.3,WA2,4039.5
4040.0,-4.34339,72.9724,8.6089,8.5,17.4377,27.7194,33.7746,2.6478,23.3932,73.371,10.3,WA2,4040.0
4040.5,-5.23133,70.3246,8.5909,8.5,18.3987,24.1306,38.0103,2.6513,22.5198,71.1253,10.3,WA2,4040.5
4041.0,-5.07026,70.2371,8.6033,8.5,15.552,20.6246,25.7921,2.6427,22.1803,69.3456,10.3,WA2,4041.0
4041.5,-4.8798,71.8707,8.6145,8.5,13.1949,17.6279,20.4095,2.6259,23.6618,69.1479,10.3,WA2,4041.5
4042.0,-4.97363,81.5012,8.6255,8.5,11.1705,14.9325,16.6389,2.6369,27.7823,70.1352,10.3,WA2,4042.0
4042.5,-5.12167,91.924,8.6241,8.5,10.0304,12.5323,13.9644,2.6306,31.0585,73.3371,10.3,WA2,4042.5
4043.0,-5.0424,103.2835,8.711,8.5,9.0681,10.5179,12.4459,2.6274,33.6661,79.6206,10.3,WA2,4043.0
4043.5,-3.78043,110.0064,8.8931,8.5,7.8911,10.6238,12.7555,2.6496,34.6864,82.8305,10.3,WA2,4043.5
4044.0,-2.68717,117.5331,8.8136,8.5,7.9104,12.1324,13.7591,2.6328,35.1361,86.8942,10.3,WA2,4044.0
4044.5,-2.1816,115.2312,8.6702,8.5,10.842,15.2304,18.6615,2.62,33.9336,88.9571,10.3,WA2,4044.5
4045.0,-2.21894,112.0352,8.6232,8.5,20.0865,23.9997,29.0354,2.6124,32.4865,88.9183,10.3,WA2,4045.0
4045.5,-2.02067,106.9535,8.5979,8.5,29.4537,39.7033,53.7145,2.6134,27.8629,86.2076,10.3,WA2,4045.5
4046.0,-2.05161,99.783,8.603,8.5,34.7617,59.4808,70.9561,2.6256,21.2826,81.4238,10.3,WA2,4046.0
4046.5,-2.54944,91.7065,8.6112,8.5,35.6747,55.4442,75.5394,2.6466,18.5968,73.818,10.3,WA2,4046.5
4047.0,-4.24988,83.113,8.622,8.5,29.7134,40.0878,48.0428,2.6343,18.0758,66.5816,10.3,WA2,4047.0
4047.5,-4.33121,77.4121,8.6455,8.5,26.0727,29.9177,38.7072,2.6179,19.5736,63.9259,10.3,WA2,4047.5
4048.0,-4.45725,80.6256,8.6541,8.5,18.6335,22.5704,23.3998,2.6089,22.8203,63.0636,10.3,WA2,4048.0
4048.5,-5.22118,89.6473,8.6592,8.5,13.3862,17.0275,16.561,2.6016,26.6744,66.8711,10.3,WA2,4048.5
4049.0,-5.83522,102.4863,8.6537,8.5,10.5226,12.8459,14.6028,2.6027,31.0993,71.0856,10.3,WA2,4049.0
4049.5,-5.81365,112.0883,8.6489,8.5,8.8226,11.7847,14.0715,2.6044,33.8904,76.5091,10.3,WA2,4049.5
4050.0,-5.33729,124.4207,8.644,8.5,7.7132,10.9123,14.0236,2.6129,36.1909,81.9523,10.3,WA2,4050.0
4050.5,-5.28182,138.5495,8.6392,8.5,8.0113,10.3797,13.9901,2.6308,36.524,86.0396,10.3,WA2,4050.5
4051.0,-5.77836,137.2914,8.6343,8.5,8.3099,10.5363,13.9836,2.6196,36.3991,87.7744,10.3,WA2,4051.0
4051.5,-6.29849,135.6265,8.6397,8.5,8.1634,10.6953,13.9772,2.6114,36.1864,88.0462,10.3,WA2,4051.5
4052.0,-6.77402,131.883,8.6487,8.5,8.6826,11.0366,13.9707,2.5944,34.5744,87.8232,10.3,WA2,4052.0
4052.5,-5.96606,129.2531,8.6578,8.5,9.4806,12.1048,14.1634,2.6222,33.1968,87.5645,10.3,WA2,4052.5
4053.0,-5.90489,128.1819,8.6546,8.5,10.9887,13.2763,14.4395,2.6149,32.3911,87.4284,10.3,WA2,4053.0
4053.5,-5.86063,126.1597,8.6406,8.5,13.2051,16.5901,20.3519,2.597,32.0135,87.52,10.3,WA2,4053.5
4054.0,-5.65826,119.7948,8.6418,8.5,15.8686,21.8224,27.3454,2.6059,29.911,86.156,10.3,WA2,4054.0
4054.5,-5.3899,109.6389,8.6449,8.5,18.2337,27.0157,35.0564,2.6116,26.7955,84.1284,10.3,WA2,4054.5
4055.0,-5.12153,100.7442,8.6531,8.5,21.0659,31.4129,37.8815,2.626,24.2229,79.7183,10.3,WA2,4055.0
4055.5,-4.79117,96.156,8.6496,8.5,20.4849,32.1848,39.3124,2.6254,22.7512,75.3461,10.3,WA2,4055.5
4056.0,-4.5754,92.1716,8.6457,8.5,20.2849,32.3577,39.5543,2.6132,23.167,72.2209,10.3,WA2,4056.0
4056.5,-4.35274,90.1297,8.6623,8.5,21.1192,30.8333,38.4932,2.6199,23.491,71.1065,10.3,WA2,4056.5
4057.0,-3.14247,88.3251,8.6774,8.5,20.3889,27.5235,36.2408,2.6306,23.8001,70.5276,10.3,WA2,4057.0
4057.5,-1.56541,86.3792,8.6816,8.5,16.6193,21.9872,33.8284,2.62,24.2354,70.6988,10.3,WA2,4057.5
4058.0,-2.71954,85.9967,8.6802,8.5,12.0879,16.5167,24.4483,2.6164,25.4589,70.8853,10.3,WA2,4058.0
4058.5,-3.74238,86.8212,8.6776,8.5,8.7273,12.1893,14.9331,2.6133,27.8838,71.2125,10.3,WA2,4058.5
4059.0,-4.45121,91.2932,8.6854,8.5,6.7686,10.3187,14.3656,2.6347,30.2751,72.4725,10.3,WA2,4059.0
4059.5,-4.84805,97.5129,8.6945,8.5,6.4027,10.0469,14.0293,2.6388,31.7802,75.3951,10.3,WA2,4059.5
4060.0,-4.83758,104.2647,8.6809,8.5,7.2106,10.8204,14.2802,2.623,34.1648,81.0778,10.3,WA2,4060.0
4060.5,-4.70712,104.736,8.6597,8.5,9.4159,11.6926,16.507,2.6071,33.082,85.345,10.3,WA2,4060.5
4061.0,-4.75155,101.2365,8.6499,8.5,13.1664,15.3133,21.7168,2.6095,30.1891,87.4571,10.3,WA2,4061.0
4061.5,-5.42159,92.6775,8.6463,8.5,16.9261,21.6345,35.2031,2.6256,23.4241,83.3976,10.3,WA2,4061.5
4062.0,-5.96632,80.7271,8.6432,8.5,21.1315,23.4176,53.1233,2.6382,21.3272,77.2053,10.3,WA2,4062.0
4062.5,-4.75536,67.3127,8.6402,8.5,22.2036,24.6454,41.6286,2.6288,19.2303,70.7422,10.3,WA2,4062.5
4063.0,-4.55999,61.9316,8.6583,8.5,18.6617,23.8814,28.6948,2.6157,18.6676,66.7661,10.3,WA2,4063.0
4063.5,-4.62703,62.7751,8.6875,8.5,13.7288,21.1855,27.3555,2.6017,19.5975,66.5198,10.3,WA2,4063.5
4064.0,-5.31366,69.2408,8.699,8.5,11.8636,21.0252,26.7957,2.6001,21.1834,68.2777,10.3,WA2,4064.0
4064.5,-5.7181,75.9414,8.7057,8.5,16.3801,20.9768,27.0832,2.606,21.4434,70.4668,10.3,WA2,4064.5
4065.0,-4.89033,78.9051,8.6894,8.5,18.619,20.2862,26.6803,2.6284,21.1672,71.5848,10.3,WA2,4065.0
4065.5,-4.29256,79.1317,8.6812,8.5,21.4429,19.0286,24.3516,2.6218,21.8568,70.6672,10.3,WA2,4065.5
4066.0,-5.3626,77.6323,8.6831,8.5,16.4574,17.916,21.3435,2.5921,23.17,69.2668,10.3,WA2,4066.0
4066.5,-5.21343,76.8467,8.6851,8.5,13.4436,16.8685,20.6359,2.593,24.0795,70.193,10.3,WA2,4066.5
4067.0,-4.36297,79.033,8.697,8.5,13.4959,16.178,20.0418,2.6024,24.2291,72.243,10.3,WA2,4067.0
4067.5,-3.9109,81.3353,8.6811,8.5,14.2618,16.4663,20.3239,2.6119,24.3836,74.6715,10.3,WA2,4067.5
4068.0,-3.68004,83.4526,8.6646,8.5,14.7577,16.6186,21.3272,2.6249,24.693,75.2415,10.3,WA2,4068.0
4068.5,-3.49957,84.9293,8.648,8.5,14.5564,16.5421,22.38,2.6259,25.0024,75.2379,10.3,WA2,4068.5
4069.0,-3.37931,85.2373,8.6668,8.5,14.1743,15.5524,20.8637,2.6338,25.3837,75.0413,10.3,WA2,4069.0
4069.5,-3.28174,85.6241,8.7004,8.5,13.5207,14.5855,19.7321,2.6207,26.1384,74.4154,10.3,WA2,4069.5
4070.0,-3.18428,87.6142,8.691,8.5,11.028,13.6787,17.0775,2.6103,28.4258,74.3511,10.3,WA2,4070.0
4070.5,-3.34901,90.8438,8.6495,8.5,9.1231,12.9149,14.5316,2.6007,30.4169,77.049,10.3,WA2,4070.5
4071.0,-4.68345,97.2471,8.5858,8.5,7.8703,13.0601,13.2431,2.5615,31.7488,79.9889,10.3,WA2,4071.0
4071.5,-5.78958,103.5408,8.5816,8.5,8.282,16.4253,15.4791,2.5667,30.493,82.9317,10.3,WA2,4071.5
4072.0,-6.28852,103.2825,8.5686,8.5,10.706,21.6545,19.4697,2.6023,26.4196,84.6015,10.3,WA2,4072.0
4072.5,-5.50765,92.4311,8.5472,8.5,13.7279,28.5486,19.2546,2.6205,22.3249,80.5645,10.3,WA2,4072.5
4073.0,-5.47179,82.5712,8.541,8.5,14.2095,29.914,15.9287,2.5909,20.7557,76.2178,10.3,WA2,4073.0
4073.5,-5.20622,75.7078,8.5431,8.5,14.4925,27.119,15.9263,2.5675,20.3833,72.0196,10.3,WA2,4073.5
4074.0,-5.58916,71.4959,8.5393,8.5,14.7239,23.7381,16.9053,2.5718,20.1423,69.3517,10.3,WA2,4074.0
4074.5,-6.03059,69.2969,8.534,8.5,14.0077,20.7786,17.3965,2.5693,20.7878,68.723,10.3,WA2,4074.5
4075.0,-5.65733,71.3232,8.5226,8.5,12.9598,20.02,16.9776,2.5613,21.6346,69.028,10.3,WA2,4075.0
4075.5,-5.83786,73.669,8.5085,8.5,13.0657,20.1261,16.3333,2.5607,22.5442,70.2806,10.3,WA2,4075.5
4076.0,-6.20769,75.3376,8.4897,8.5,13.9424,20.7197,18.1729,2.5728,22.7268,71.8602,10.3,WA2,4076.0
4076.5,-6.34523,76.562,8.5126,8.5,15.3776,21.3308,20.8801,2.6067,22.1629,72.8971,10.3,WA2,4076.5
4077.0,-5.79926,77.806,8.5485,8.5,16.9605,21.1319,23.24,2.6225,21.5989,73.2039,10.3,WA2,4077.0
4077.5,-4.9937,78.2663,8.5631,8.5,18.0474,20.9188,24.7,2.6285,21.0392,72.8659,10.3,WA2,4077.5
4078.0,-5.52313,77.6918,8.5538,8.5,18.752,20.5435,23.2237,2.6472,20.4706,71.7475,10.3,WA2,4078.0
4078.5,-6.40187,76.7831,8.541,8.5,15.3765,20.104,21.9211,2.6452,19.9125,71.4201,10.3,WA2,4078.5
4079.0,-6.0126,75.5782,8.5321,8.5,14.9462,19.8941,21.6325,2.6181,20.6483,71.3429,10.3,WA2,4079.0
4079.5,-5.00034,75.2506,8.5334,8.5,15.3881,20.3408,22.1244,2.5986,21.5857,71.7254,10.3,WA2,4079.5
4080.0,-1.55517,74.9075,8.5619,8.5,16.1648,20.7976,24.2492,2.6252,22.1704,71.8927,10.3,WA2,4080.0
4080.5,-0.37211,73.531,8.5721,8.5,16.8506,21.2646,25.5988,2.6463,22.3459,72.3384,10.3,WA2,4080.5
4081.0,-0.35024,70.6628,8.5439,8.5,17.2136,21.7696,25.5197,2.656,22.3162,71.921,10.3,WA2,4081.0
4081.5,-0.73858,69.7208,8.5622,8.5,17.6121,22.2866,25.1809,2.6353,22.2305,71.702,10.3,WA2,4081.5
4082.0,-1.79441,68.9721,8.5549,8.5,18.5922,23.4374,26.5902,2.6153,21.8774,71.9893,10.3,WA2,4082.0
4082.5,-2.00645,68.8298,8.5457,8.5,20.5339,25.7508,28.5099,2.6027,20.4313,72.3219,10.3,WA2,4082.5
4083.0,-2.34438,68.5131,8.5365,8.5,22.7052,28.2925,30.8559,2.5926,18.917,72.0067,10.3,WA2,4083.0
4083.5,-3.72052,67.9219,8.5273,8.5,26.0349,34.0746,38.5538,2.5876,17.4685,71.0034,10.3,WA2,4083.5
4084.0,-5.65745,66.0292,8.518,8.5,29.1223,38.4045,42.6952,2.599,16.115,69.0143,10.3,WA2,4084.0
4084.5,-6.40499,64.0463,8.5193,8.5,31.115,37.2413,38.7889,2.6152,15.546,66.4478,10.3,WA2,4084.5
4085.0,-6.02792,63.9571,8.5217,8.5,32.4946,37.6981,42.4599,2.6221,15.5389,65.4003,10.3,WA2,4085.0
4085.5,-5.76265,64.7839,8.5222,8.5,33.1119,35.4703,43.9605,2.6242,15.7661,64.9247,10.3,WA2,4085.5
4086.0,-4.83659,65.3574,8.5207,8.5,28.3309,33.3742,39.4451,2.6295,16.1216,64.449,10.3,WA2,4086.0
4086.5,-5.56892,64.79,8.5203,8.5,25.2379,31.402,35.4222,2.6223,16.389,64.3087,10.3,WA2,4086.5
4087.0,-5.26716,64.1094,8.5207,8.5,23.1433,29.5525,34.8321,2.617,17.0373,64.4177,10.3,WA2,4087.0
4087.5,-3.50219,64.1294,8.5343,8.5,21.7333,27.8497,34.4685,2.62,17.8144,64.8131,10.3,WA2,4087.5
4088.0,-2.28683,66.774,8.5535,8.5,22.3037,26.245,33.7815,2.6294,18.5896,65.8859,10.3,WA2,4088.0
4088.5,-2.57596,69.6638,8.5745,8.5,22.5102,24.732,28.9278,2.6351,19.0228,66.883,10.3,WA2,4088.5
4089.0,-4.2317,70.9771,8.5655,8.5,22.0263,22.9396,25.6053,2.6373,19.2817,66.9537,10.3,WA2,4089.0
4089.5,-5.75473,71.7487,8.5528,8.5,19.0845,21.2771,23.2338,2.6296,20.2985,67.4702,10.3,WA2,4089.5
4090.0,-4.44187,72.9714,8.5586,8.5,15.2251,19.7351,21.0154,2.6167,21.247,69.1081,10.3,WA2,4090.0
4090.5,-3.6892,74.3991,8.569,8.5,14.7659,19.1993,20.0151,2.6072,22.5225,71.5231,10.3,WA2,4090.5
4091.0,-4.24334,76.8452,8.5808,8.5,14.6017,19.0201,19.8287,2.6033,23.3322,73.5975,10.3,WA2,4091.0
4091.5,-4.72417,80.137,8.5828,8.5,14.2924,19.0452,19.6588,2.6052,24.3035,74.5808,10.3,WA2,4091.5
4092.0,-1.88781,82.6881,8.5827,8.5,14.4991,19.0703,19.7672,2.6074,25.1737,75.2254,10.3,WA2,4092.0
4092.5,-2.22414,84.4114,8.5826,8.5,14.7828,18.5596,19.7533,2.6101,25.5916,75.5772,10.3,WA2,4092.5
4093.0,-2.65258,85.2626,8.5825,8.5,14.2241,17.6594,19.2449,2.6183,25.2276,75.7823,10.3,WA2,4093.0
4093.5,-2.80031,87.4071,8.5807,8.5,13.096,17.0327,17.7029,2.6337,25.1375,76.2327,10.3,WA2,4093.5
4094.0,-3.48055,90.4109,8.5712,8.5,11.9974,17.0817,18.1143,2.648,26.9066,76.9736,10.3,WA2,4094.0
4094.5,-3.93848,93.0874,8.5303,8.5,11.7346,18.5935,19.8624,2.6762,29.0697,78.1538,10.3,WA2,4094.5
4095.0,-4.34371,93.1819,8.5115,8.5,14.5717,20.4092,27.9499,2.7004,30.7629,80.0214,10.3,WA2,4095.0
4095.5,-4.70715,91.5746,8.5633,8.5,20.4401,29.9913,45.8812,2.7341,30.0256,79.5262,10.3,WA2,4095.5
4096.0,-5.84948,87.6769,8.615,8.5,33.927,45.3147,65.0192,2.7573,28.7582,75.7283,10.3,WA2,4096.0
4096.5,-5.92922,81.8762,8.6034,8.5,34.9743,36.4115,41.9204,2.7294,28.1794,70.6933,10.3,WA2,4096.5
4097.0,-6.00885,78.1205,8.5873,8.5,31.513,32.7718,34.6157,2.6966,27.969,66.3247,10.3,WA2,4097.0
4097.5,-5.61109,80.7994,8.5519,8.5,27.6098,29.496,31.0999,2.6914,27.4153,65.2332,10.3,WA2,4097.5
4098.0,-4.95782,88.9804,8.571,8.5,22.3778,26.7899,29.956,2.6645,25.8728,67.6765,10.3,WA2,4098.0
4098.5,-4.97916,96.3534,8.5953,8.5,21.3632,24.4855,28.8542,2.6378,24.3505,69.9352,10.3,WA2,4098.5
4099.0,-4.76439,102.2252,8.6299,8.5,20.7351,22.4771,27.6404,2.6372,23.2059,70.7667,10.3,WA2,4099.0
4099.5,-3.94913,107.1992,8.6533,8.5,20.4269,21.785,25.9637,2.6317,22.4219,71.4686,10.3,WA2,4099.5
4100.0,-3.13386,110.1155,8.6388,8.5,19.5946,21.1142,24.3071,2.606,21.5397,71.1912,10.3,WA2,4100.0
4100.5,-3.2359,103.962,8.6214,8.5,18.581,20.4641,23.3723,2.5915,21.246,70.8913,10.3,WA2,4100.5
4101.0,-3.56053,98.0317,8.5848,8.5,17.2243,19.834,22.9643,2.6001,21.2265,70.8139,10.3,WA2,4101.0
4101.5,-4.69807,88.6167,8.58,8.5,16.66,19.4014,22.716,2.6202,21.2095,71.1818,10.3,WA2,4101.5
4102.0,-5.2934,81.1617,8.588,8.5,16.3704,19.0762,22.658,2.6351,21.2627,71.6182,10.3,WA2,4102.0
4102.5,-5.24354,78.1668,8.5859,8.5,16.1204,18.7565,22.6002,2.6261,21.3159,71.8832,10.3,WA2,4102.5
4103.0,-5.26067,81.8725,8.572,8.5,16.0415,18.4422,22.5426,2.6005,21.3691,71.4716,10.3,WA2,4103.0
4103.5,-6.07321,85.5307,8.5583,8.5,15.8084,18.1656,22.4544,2.593,21.5203,71.778,10.3,WA2,4103.5
4104.0,-6.24844,87.3391,8.564,8.5,15.3854,17.9465,22.3543,2.5899,22.129,72.036,10.3,WA2,4104.0
4104.5,-5.93828,88.2328,8.5708,8.5,15.3451,16.7721,20.5652,2.5905,22.8198,72.2906,10.3,WA2,4104.5
4105.0,-5.62821,88.8295,8.5758,8.5,13.9791,14.7558,15.1333,2.5974,23.5106,72.3829,10.3,WA2,4105.0
4105.5,-5.31805,89.8409,8.6146,8.5,11.8165,13.5145,14.6354,2.6126,24.5574,72.4807,10.3,WA2,4105.5
4106.0,-5.29848,96.3947,8.6081,8.5,11.0934,13.1761,14.588,2.5904,25.866,73.4861,10.3,WA2,4106.0
4106.5,-5.34061,103.7501,8.5595,8.5,10.6494,14.2757,15.2442,2.5701,28.2915,77.291,10.3,WA2,4106.5
4107.0,-5.36905,109.3717,8.5132,8.5,14.4385,16.2618,17.6362,2.5726,29.0448,80.4153,10.3,WA2,4107.0
4107.5,-4.55358,110.2342,8.4884,8.5,15.9624,18.817,22.0586,2.5938,27.3751,82.0045,10.3,WA2,4107.5
4108.0,-4.78262,103.6676,8.4956,8.5,17.3616,21.7736,24.3602,2.6053,23.0068,79.3075,10.3,WA2,4108.0
4108.5,-5.69595,91.8718,8.5082,8.5,18.2958,20.6019,23.5141,2.5935,20.4772,74.5745,10.3,WA2,4108.5
