DEPT,SP,GR,CALI,BITSIZE,MSFL,LL8,ILM,ILD,NPHI,RHOB,DT,MUDWGT,well_name,DEPTH
9305.5,-5.52853,122.3931,,6.5,,14.3811,10.8863,9.3905,32.9505,,54.8768,17.0,AW1,9305.5
9306.0,-5.43942,91.29615,,6.5,,20.7061,12.3366,10.0442,33.3171,,57.0838,17.0,AW1,9306.0
9306.5,-5.35043,66.44002,,6.5,,24.5459,13.6537,10.7435,31.4891,,61.6192,17.0,AW1,9306.5
9307.0,-5.02179,54.51811,,6.5,,25.0278,14.2255,11.3839,27.1378,,65.4257,17.0,AW1,9307.0
9307.5,-4.87891,50.48553,,6.5,,24.5275,14.0613,11.2399,22.0557,,68.5773,17.0,AW1,9307.5
9308.0,-4.8371,52.24147,,6.5,,19.88,12.7913,10.8927,18.4529,,69.1484,17.0,AW1,9308.0
9308.5,-4.81482,55.73218,,6.5,,16.6648,10.7389,10.1035,17.7523,,68.0779,17.0,AW1,9308.5
9309.0,-4.78152,58.7425,,6.5,,11.7483,10.071,9.3715,18.5439,,64.2062,17.0,AW1,9309.0
9309.5,-4.7478,61.68802,,6.5,,9.6242,9.7765,8.6926,19.7079,,60.3073,17.0,AW1,9309.5
9310.0,-4.7034,63.12168,,6.5,,7.9936,9.4906,8.3797,21.7749,,57.9437,17.0,AW1,9310.0
9310.5,-4.64917,62.59968,,6.5,,9.068,9.4051,8.2923,23.6509,,56.7416,17.0,AW1,9310.5
9311.0,-4.59299,61.40635,,6.5,,10.9202,9.6548,8.2057,26.2427,,57.5418,17.0,AW1,9311.0
9311.5,-4.59351,60.32967,,6.5,,14.5102,9.8673,8.2957,27.4398,,58.6255,17.0,AW1,9311.5
9312.0,-4.51199,55.88309,,6.5,,19.2877,10.0214,8.4423,25.3471,,60.8337,17.0,AW1,9312.0
9312.5,-4.3165,52.2432,,6.5,,19.6211,10.0753,8.8323,23.1939,,63.8036,17.0,AW1,9312.5
9313.0,-4.24329,50.90962,,6.5,,16.8269,9.9139,9.2383,20.8407,,65.9996,17.0,AW1,9313.0
9313.5,-4.16599,52.73496,,6.5,,13.812,9.7615,9.1127,19.4153,,66.5107,17.0,AW1,9313.5
9314.0,-4.17816,56.25994,,6.5,,11.4222,9.6115,8.9887,19.7407,,66.7963,17.0,AW1,9314.0
9314.5,-4.17896,58.97736,,6.5,,9.336,9.2451,8.8665,20.309,,67.7099,17.0,AW1,9314.5
9315.0,-4.16727,59.7299,,6.5,,9.8535,8.7974,8.7459,21.1249,,69.6504,17.0,AW1,9315.0
9315.5,-4.15558,62.19432,,6.5,,12.5702,8.3988,8.4285,22.8387,,70.9323,17.0,AW1,9315.5
9316.0,-4.14395,64.99728,,6.5,,13.542,8.0183,8.0851,24.3385,,71.3235,17.0,AW1,9316.0
9316.5,-4.13226,67.76899,,6.5,,11.22,7.7001,7.7557,26.2406,,71.15,17.0,AW1,9316.5
9317.0,-4.12054,70.33997,,6.5,,9.8008,7.403,7.4397,26.7393,,71.5352,17.0,AW1,9317.0
9317.5,-4.10895,71.58903,,6.5,,10.0414,7.4759,6.9324,26.6093,,73.2101,17.0,AW1,9317.5
9318.0,-4.09726,71.92426,,6.5,,10.2878,6.9016,6.3758,27.8472,,74.4474,17.0,AW1,9318.0
9318.5,-4.08554,71.32738,,6.5,,9.2551,5.873,5.864,29.2856,,74.5348,17.0,AW1,9318.5
9319.0,-4.07394,69.43681,,6.5,,7.5851,5.5936,5.5877,29.4753,,71.8284,17.0,AW1,9319.0
9319.5,-4.06223,69.35516,,6.5,,6.2046,5.8823,5.8518,29.6047,,68.6839,17.0,AW1,9319.5
9320.0,-4.05054,70.10842,,6.5,,6.5015,6.201,6.1434,30.1506,,67.8051,17.0,AW1,9320.0
9320.5,-4.03882,70.09517,,6.5,,8.2979,6.5301,6.4496,29.9852,,67.8092,17.0,AW1,9320.5
9321.0,-4.02725,68.2033,,6.5,,9.7312,6.8326,6.771,30.3986,,65.9365,17.0,AW1,9321.0
9321.5,-4.01553,66.61484,,6.5,,11.2904,7.0784,7.1122,30.074,,64.0203,17.0,AW1,9321.5
9322.0,-4.00473,64.22803,,6.5,,10.4665,7.6052,7.984,28.7782,,61.9047,17.0,AW1,9322.0
9322.5,-3.89624,62.95277,,6.5,,9.7027,8.7389,8.9627,27.655,,60.536,17.0,AW1,9322.5
9323.0,-3.78882,63.55699,,6.5,,12.3234,10.0136,10.0614,26.922,,61.308,17.0,AW1,9323.0
9323.5,-3.7923,62.85254,,6.5,,19.2567,10.9591,10.2404,26.801,,61.9152,17.0,AW1,9323.5
9324.0,-3.89783,59.50383,,6.5,,18.1059,11.0874,10.4126,26.8884,,61.644,17.0,AW1,9324.0
9324.5,-3.97281,58.10674,,6.5,,15.102,11.2172,10.5877,26.6741,,62.4694,17.0,AW1,9324.5
9325.0,-3.99561,58.86044,,6.5,,14.3746,11.2156,10.3983,24.4134,,65.7105,17.0,AW1,9325.0
9325.5,-4.01852,59.46898,,6.5,,14.9282,11.0285,10.0874,22.1649,,68.7527,17.0,AW1,9325.5
9326.0,-4.04138,59.58029,,6.5,,14.1527,10.3887,9.7857,21.7301,,70.2386,17.0,AW1,9326.0
9326.5,-4.0643,59.89896,,6.5,,12.7058,9.587,9.5019,23.681,,69.2474,17.0,AW1,9326.5
9327.0,-4.08722,62.42703,,6.5,,10.9598,9.0375,9.2949,24.8,,66.4222,17.0,AW1,9327.0
9327.5,-4.11011,64.68523,,6.5,,10.1295,8.8804,9.0924,25.1668,,64.7483,17.0,AW1,9327.5
9328.0,-4.133,65.14618,,6.5,,10.5519,8.8862,9.474,26.1705,,63.8105,17.0,AW1,9328.0
9328.5,-4.15579,65.17036,,6.5,,11.3533,8.9013,9.8933,28.4608,,63.2532,17.0,AW1,9328.5
9329.0,-4.22159,66.03711,,6.5,,12.1255,8.9164,9.9917,29.3106,,63.1819,17.0,AW1,9329.0
9329.5,-4.32019,66.83588,,6.5,,14.5639,8.8665,10.1377,29.5683,,64.0464,17.0,AW1,9329.5
9330.0,-4.41876,66.56084,,6.5,,16.4479,9.3512,10.1987,28.6979,,63.6387,17.0,AW1,9330.0
9330.5,-4.5174,67.7844,,6.5,,13.8857,9.8646,10.2601,27.9283,,62.2551,17.0,AW1,9330.5
9331.0,-4.61597,69.40916,,6.5,,11.7602,10.1463,10.3219,27.0538,,60.4867,17.0,AW1,9331.0
9331.5,-4.71469,68.17191,,6.5,,11.2569,10.4359,10.5076,25.0345,,59.1119,17.0,AW1,9331.5
9332.0,-4.72287,62.48434,,6.5,,12.3666,10.8421,11.9932,23.3263,,61.038,17.0,AW1,9332.0
9332.5,-4.68814,57.8628,,6.5,,15.4841,11.0575,13.5567,23.2556,,64.7067,17.0,AW1,9332.5
9333.0,-4.58105,56.64312,,6.5,,24.3925,10.9533,13.4611,22.722,,66.7661,17.0,AW1,9333.0
9333.5,-4.47638,55.40112,,6.5,,25.6305,11.2207,12.8086,21.9469,,66.6478,17.0,AW1,9333.5
9334.0,-4.73727,55.88986,,6.5,,20.1595,11.6105,12.2474,21.2403,,64.1949,17.0,AW1,9334.0
9334.5,-4.99817,58.99522,,6.5,,12.6958,12.0169,11.7107,20.482,,59.9933,17.0,AW1,9334.5
9335.0,-4.95294,63.31392,,6.5,,12.5356,12.9078,12.3152,19.9517,,58.295,17.0,AW1,9335.0
9335.5,-4.98325,65.142,,6.5,,14.0253,14.025,13.1984,21.4256,,57.9362,17.0,AW1,9335.5
9336.0,-5.10983,63.32544,,6.5,,19.5879,15.2388,13.9379,23.0885,,58.0982,17.0,AW1,9336.0
9336.5,-5.23676,60.45178,,6.5,,24.3857,16.1738,14.4672,24.6014,,58.2689,17.0,AW1,9336.5
9337.0,-5.29456,55.49818,,6.5,,22.6716,16.9453,15.0166,23.892,,57.907,17.0,AW1,9337.0
9337.5,-5.25485,51.21418,,6.5,,21.5776,17.8038,15.7284,21.6573,,59.8909,17.0,AW1,9337.5
9338.0,-5.21014,50.00832,,6.5,,23.0381,18.7868,16.5847,19.7975,,61.1155,17.0,AW1,9338.0
9338.5,-5.16342,49.68663,,6.5,,26.4241,18.8843,16.7291,18.8555,,61.7841,17.0,AW1,9338.5
9339.0,-5.19803,50.19293,,6.5,,23.7864,18.3281,16.1315,18.8896,,62.2193,17.0,AW1,9339.0
9339.5,-5.23523,52.5132,,6.5,,22.8598,17.4911,15.5553,19.2501,,62.5049,17.0,AW1,9339.5
9340.0,-5.27274,54.58752,,6.5,,16.2913,17.0997,15.002,18.5156,,62.2831,17.0,AW1,9340.0
9340.5,-5.31012,56.26094,,6.5,,14.1414,16.6966,14.5033,18.6571,,61.66,17.0,AW1,9340.5
9341.0,-5.3475,57.60577,,6.5,,14.0351,16.5728,14.0335,19.8565,,59.9109,17.0,AW1,9341.0
9341.5,-5.38501,57.7394,,6.5,,14.0798,16.1592,13.7086,21.3669,,59.0274,17.0,AW1,9341.5
9342.0,-5.42239,57.15864,,6.5,,14.4939,15.7206,13.6164,22.2847,,58.4215,17.0,AW1,9342.0
9342.5,-5.47693,56.76696,,6.5,,15.6648,15.5922,13.4437,22.7848,,59.1137,17.0,AW1,9342.5
9343.0,-5.62482,55.14034,,6.5,,18.4805,15.873,13.3517,23.3425,,61.4568,17.0,AW1,9343.0
9343.5,-5.79242,53.0113,,6.5,,25.9412,15.4934,13.3623,23.495,,63.0252,17.0,AW1,9343.5
9344.0,-5.78171,53.24659,,6.5,,22.6425,14.8068,13.9156,23.1378,,60.9522,17.0,AW1,9344.0
9344.5,-5.854,56.88691,,6.5,,17.6099,14.7801,14.6276,22.6316,,58.3466,17.0,AW1,9344.5
9345.0,-5.94998,59.53738,,6.5,,15.2466,15.3045,15.0224,22.4366,,56.563,17.0,AW1,9345.0
9345.5,-5.99438,59.66899,,6.5,,16.8487,16.4345,15.2157,22.2081,,57.6903,17.0,AW1,9345.5
9346.0,-6.03891,57.49258,,6.5,,24.6656,17.6481,14.9897,22.7521,,60.2271,17.0,AW1,9346.0
9346.5,-6.28601,54.26078,,6.5,,26.9604,17.4912,14.688,23.8531,,62.2434,17.0,AW1,9346.5
9347.0,-6.44638,48.924,,6.5,,25.9844,16.362,14.4215,22.4417,,63.1873,17.0,AW1,9347.0
9347.5,-6.29657,45.24523,,6.5,,20.557,15.3057,14.5694,20.3747,,63.072,17.0,AW1,9347.5
9348.0,-6.26947,45.95515,,6.5,,16.5923,15.3688,14.7187,18.1014,,61.3949,17.0,AW1,9348.0
9348.5,-6.29028,49.56567,,6.5,,15.327,16.0741,14.982,17.6437,,58.9805,17.0,AW1,9348.5
9349.0,-6.23959,52.44581,,6.5,,17.1368,16.919,15.3494,19.2609,,57.3108,17.0,AW1,9349.0
9349.5,-6.18649,54.08842,,6.5,,17.1957,17.8084,15.7448,20.8781,,53.6728,17.0,AW1,9349.5
9350.0,-6.00027,53.77882,,6.5,,16.846,19.003,16.4195,22.7169,,51.7187,17.0,AW1,9350.0
9350.5,-5.99127,52.08581,,6.5,,23.7508,20.7382,17.1232,21.9777,,52.4703,17.0,AW1,9350.5
9351.0,-5.98227,48.88541,,6.5,,37.1303,22.6319,17.8571,20.9322,,54.7432,17.0,AW1,9351.0
9351.5,-5.63156,44.42386,,6.5,,38.6236,23.6964,18.6772,20.7178,,57.2919,17.0,AW1,9351.5
9352.0,-5.53506,42.14693,,6.5,,39.1095,23.6096,19.6752,19.8383,,58.405,17.0,AW1,9352.0
9352.5,-5.55807,40.09911,,6.5,,30.6298,22.5879,20.2599,17.6261,,58.9877,17.0,AW1,9352.5
9353.0,-5.58105,40.26788,,6.5,,24.3197,21.5967,20.4673,15.8213,,60.0621,17.0,AW1,9353.0
9353.5,-5.60754,42.36048,,6.5,,19.7193,20.5688,17.9334,15.1842,,61.9244,17.0,AW1,9353.5
9354.0,-5.63412,45.30643,,6.5,,21.8505,19.4097,17.0605,15.8513,,63.5959,17.0,AW1,9354.0
9354.5,-5.66074,48.92962,,6.5,,24.0736,17.438,16.23,16.887,,63.4001,17.0,AW1,9354.5
9355.0,-5.68738,50.7829,,6.5,,21.25,15.6665,15.44,18.734,,62.1654,17.0,AW1,9355.0
9355.5,-5.71384,51.4584,,6.5,,17.5458,15.7485,15.0261,19.7062,,60.8534,17.0,AW1,9355.5
9356.0,-5.74045,54.45187,,6.5,,14.6498,15.958,14.7392,19.936,,59.2559,17.0,AW1,9356.0
9356.5,-5.76703,58.04453,,6.5,,15.663,16.1703,14.5112,20.7929,,57.9334,17.0,AW1,9356.5
9357.0,-5.79364,58.54292,,6.5,,17.7931,17.5131,14.9053,22.3365,,57.579,17.0,AW1,9357.0
9357.5,-5.82013,56.3616,,6.5,,19.8162,19.0243,15.3101,23.2493,,58.3414,17.0,AW1,9357.5
9358.0,-5.77036,53.69601,,6.5,,22.2174,19.6057,15.7259,23.5526,,59.6258,17.0,AW1,9358.0
9358.5,-5.64804,52.54935,,6.5,,24.9096,19.5012,16.4731,22.1465,,60.6103,17.0,AW1,9358.5
9359.0,-5.52582,52.31722,,6.5,,25.743,19.5686,16.8639,20.5478,,60.9614,17.0,AW1,9359.0
9359.5,-5.40363,50.72084,,6.5,,22.924,19.8668,17.2544,19.5488,,61.5649,17.0,AW1,9359.5
9360.0,-5.2814,51.68463,,6.5,,18.3348,20.0578,17.6539,19.0401,,61.145,17.0,AW1,9360.0
9360.5,-5.15912,53.77651,,6.5,,17.4996,20.2145,17.8462,18.5329,,59.8038,17.0,AW1,9360.5
9361.0,-5.04678,55.42028,,6.5,,17.8165,20.0675,17.8482,18.6147,,58.3394,17.0,AW1,9361.0
9361.5,-5.51532,55.62375,,6.5,,18.0188,19.6204,17.8503,19.574,,56.9999,17.0,AW1,9361.5
9362.0,-5.46011,56.37269,,6.5,,18.8951,20.6056,17.8524,20.3824,,56.7485,17.0,AW1,9362.0
9362.5,-5.35831,56.37975,,6.5,,21.8399,22.0024,17.8999,21.0384,,57.3535,17.0,AW1,9362.5
9363.0,-5.3934,54.9864,,6.5,,28.5625,22.7848,17.9484,21.2765,,58.1656,17.0,AW1,9363.0
9363.5,-5.40628,53.91043,,6.5,,29.8969,22.6092,17.9971,20.6489,,59.9156,17.0,AW1,9363.5
9364.0,-5.40588,55.59394,,6.5,,25.023,21.3309,18.0458,19.4585,,60.6755,17.0,AW1,9364.0
9364.5,-5.4093,56.9772,,6.5,,20.9034,20.0984,18.0947,17.8537,,60.1836,17.0,AW1,9364.5
9365.0,-5.45929,56.89051,,6.5,,19.5322,19.3793,18.1197,17.0496,,58.8831,17.0,AW1,9365.0
9365.5,-5.67639,55.66521,,6.5,,18.251,19.1344,18.1218,17.3469,,56.2986,17.0,AW1,9365.5
9366.0,-5.90488,54.55569,,6.5,,16.5039,20.0324,18.1239,18.06,,54.1942,17.0,AW1,9366.0
9366.5,-5.83127,53.50824,,6.5,,18.3524,20.9725,18.4231,19.2253,,53.6853,17.0,AW1,9366.5
9367.0,-5.82916,51.24312,,6.5,,23.6408,21.9807,18.7521,19.9927,,53.9351,17.0,AW1,9367.0
9367.5,-5.92117,48.04459,,6.5,,26.3526,23.0457,18.9843,19.9735,,55.1033,17.0,AW1,9367.5
9368.0,-5.89258,45.72446,,6.5,,28.9361,23.4385,19.6903,19.6758,,57.8571,17.0,AW1,9368.0
9368.5,-5.74457,45.30226,,6.5,,32.7767,23.1976,20.1601,19.1954,,59.9754,17.0,AW1,9368.5
9369.0,-5.63257,46.50956,,6.5,,27.9863,22.363,20.0484,17.6236,,60.5368,17.0,AW1,9369.0
9369.5,-5.52185,47.46672,,6.5,,23.6767,21.6466,19.5483,16.2445,,60.9082,17.0,AW1,9369.5
9370.0,-5.76697,48.90471,,6.5,,21.1546,20.9532,18.9049,15.5498,,60.9529,17.0,AW1,9370.0
9370.5,-6.01196,50.27213,,6.5,,19.0639,19.5751,18.3177,15.6141,,61.6069,17.0,AW1,9370.5
9371.0,-6.25696,50.97615,,6.5,,18.4177,18.2721,17.7937,16.7591,,63.536,17.0,AW1,9371.0
9371.5,-6.26294,51.55819,,6.5,,23.0365,17.3534,17.2847,17.8705,,63.3253,16.9,AW1,9371.5
9372.0,-6.71994,51.44444,,6.5,,20.6909,16.8699,16.7902,18.3897,,62.3771,16.9,AW1,9372.0
9372.5,-7.28384,51.9614,,6.5,,16.8095,16.4637,16.3099,18.7377,,61.2442,16.9,AW1,9372.5
9373.0,-7.81955,52.90316,,6.5,,16.0111,16.5359,15.8502,19.1834,,58.8715,16.9,AW1,9373.0
9373.5,-7.46243,53.69127,,6.5,,15.9853,16.6493,15.4895,19.555,,58.5114,16.9,AW1,9373.5
9374.0,-6.97525,54.27864,,6.5,,17.6291,16.9579,15.137,21.3318,,61.5541,16.9,AW1,9374.0
9374.5,-6.48795,54.79373,,6.5,,19.2044,17.0512,14.7872,22.5602,,64.3641,16.9,AW1,9374.5
9375.0,-5.65533,54.52316,,6.5,,20.8799,16.1581,14.0519,22.2418,,67.1183,16.9,AW1,9375.0
9375.5,-5.42273,53.95004,,6.5,,24.1323,15.4034,13.9519,21.4187,,67.8712,16.9,AW1,9375.5
9376.0,-5.44312,54.89727,,6.5,,18.1957,14.6839,13.8568,20.9362,,64.8344,16.9,AW1,9376.0
9376.5,-5.46341,56.90952,,6.5,,12.8336,14.7407,13.7624,20.5643,,61.7093,16.9,AW1,9376.5
9377.0,-5.11993,58.8253,,6.5,,12.6475,14.8901,13.6686,21.1091,,59.779,16.9,AW1,9377.0
9377.5,-4.75244,59.82149,,6.5,,16.4382,16.175,14.3274,21.7406,,59.8454,16.9,AW1,9377.5
9378.0,-4.67581,58.99867,,6.5,,19.041,19.4199,15.0758,23.4474,,60.8499,16.9,AW1,9378.0
9378.5,-4.76801,55.93695,,6.5,,29.8001,26.7016,16.03,25.7133,,58.8989,16.9,AW1,9378.5
9379.0,-4.8602,50.51045,,6.5,,29.8167,28.1395,17.0581,24.6664,,55.869,16.9,AW1,9379.0
9379.5,-4.944,46.61324,,6.5,,22.6094,22.8483,16.8854,23.3414,,54.2621,16.9,AW1,9379.5
9380.0,-4.59863,45.25776,,6.5,,17.9543,21.5393,17.6434,20.8114,,55.564,16.9,AW1,9380.0
9380.5,-4.18411,44.26056,,6.5,,26.7229,29.015,20.6748,19.041,,58.3397,16.9,AW1,9380.5
9381.0,-3.80469,43.81776,,6.5,,40.3802,31.4527,21.9751,18.4144,,61.4326,16.9,AW1,9381.0
9381.5,-3.09628,40.90882,,6.5,,42.3431,25.2933,21.3422,18.8827,,62.6143,16.9,AW1,9381.5
9382.0,-2.96329,39.14352,,6.5,,25.8174,22.1177,20.6241,18.247,,63.1899,16.9,AW1,9382.0
9382.5,-3.35239,41.76807,,6.5,,19.8869,20.5546,19.7779,16.4782,,62.4355,16.9,AW1,9382.5
9383.0,-3.74551,47.01989,,6.5,,18.6563,19.102,18.9664,14.8897,,61.1384,16.9,AW1,9383.0
9383.5,-4.23889,49.37659,,6.5,,17.4116,18.2216,18.1881,15.5157,,59.2382,16.9,AW1,9383.5
9384.0,-5.17789,49.56495,,6.5,,16.0042,17.9972,17.5686,18.2298,,57.0353,16.9,AW1,9384.0
9384.5,-5.95117,49.84762,,6.5,,16.2528,18.7307,18.4425,20.3729,,55.5855,16.9,AW1,9384.5
9385.0,-4.31567,48.57063,,6.5,,22.158,21.8367,19.7012,21.3785,,54.002,16.9,AW1,9385.0
9385.5,-2.55017,45.1201,,6.5,,26.8974,25.3783,21.417,20.8163,,53.5693,16.9,AW1,9385.5
9386.0,-1.13239,38.96583,,6.5,,35.3958,27.9987,23.3493,20.2906,,54.3338,16.9,AW1,9386.0
9386.5,-0.1265,34.76448,,6.5,,37.2353,30.8897,25.9927,19.618,,55.178,16.9,AW1,9386.5
9387.0,0.44003,32.12323,,6.5,,36.3743,32.9608,28.9445,17.7879,,55.9901,16.9,AW1,9387.0
9387.5,0.35654,30.72643,,6.5,,34.4442,35.1552,31.3836,15.9426,,56.1771,16.9,AW1,9387.5
9388.0,0.29486,30.27499,,6.5,,31.5553,38.4665,34.0281,13.9316,,56.3594,16.9,AW1,9388.0
9388.5,-0.04364,30.14064,,6.5,,30.0027,40.591,35.8518,13.4727,,57.3124,16.9,AW1,9388.5
9389.0,-0.66846,30.27715,,6.5,,29.803,41.539,36.7421,13.4242,,58.5991,16.9,AW1,9389.0
9389.5,-1.57745,30.6144,,6.5,,29.7969,42.0158,37.7935,13.8166,,57.4258,16.9,AW1,9389.5
9390.0,-1.99835,31.05778,,6.5,,30.3261,43.9825,39.1916,14.2177,,56.6826,16.9,AW1,9390.0
9390.5,-1.89685,30.90643,,6.5,,30.9462,45.67,39.3962,14.2764,,56.011,16.9,AW1,9390.5
9391.0,-1.61914,30.38256,,6.5,,31.0532,46.6047,39.0752,13.842,,56.1677,16.9,AW1,9391.0
9391.5,-2.72803,30.85143,,6.5,,32.2798,47.3033,36.8081,13.2076,,57.8354,16.9,AW1,9391.5
9392.0,-2.06232,32.62248,,6.5,,35.5169,43.0354,33.5015,12.7262,,59.9011,16.9,AW1,9392.0
9392.5,-0.03006,34.70803,,6.5,,29.9368,39.852,29.8275,12.3847,,60.5255,16.9,AW1,9392.5
9393.0,0.04825,36.20736,,6.5,,25.4088,37.437,26.5563,12.4708,,61.4724,16.9,AW1,9393.0
9393.5,0.50058,37.70683,,6.5,,21.7845,27.9289,23.9143,12.9378,,61.7298,16.9,AW1,9393.5
9394.0,0.93475,41.23051,,6.5,,18.6148,22.0557,23.3525,13.6004,,58.8714,16.9,AW1,9394.0
9394.5,0.45477,45.05904,,6.5,,14.8924,25.5445,23.0201,14.5746,,57.9968,16.9,AW1,9394.5
9395.0,0.17419,48.72715,,6.5,,16.0216,29.6532,23.1392,17.7196,,59.808,16.9,AW1,9395.0
9395.5,0.89017,49.59821,,6.5,,21.1348,31.4471,21.9722,22.9487,,59.8374,16.9,AW1,9395.5
9396.0,1.24686,47.28932,,6.5,,26.6461,33.9617,20.326,25.7838,,63.6015,16.9,AW1,9396.0
9396.5,1.66498,43.94765,,6.5,,26.2609,40.6046,19.5918,25.4803,,61.8424,16.9,AW1,9396.5
9397.0,1.46518,41.22634,,6.5,,20.8374,41.1429,19.783,23.7182,,60.5815,16.9,AW1,9397.0
9397.5,1.1864,38.87035,,6.5,,17.4235,24.8392,20.2122,19.9155,,56.8257,16.9,AW1,9397.5
9398.0,0.9686,40.04842,,6.5,,14.2492,22.046,23.4012,16.3118,,55.4479,16.9,AW1,9398.0
9398.5,0.97946,42.81826,,6.5,,16.825,29.0172,27.0932,14.6534,,56.6412,16.9,AW1,9398.5
9399.0,0.91568,43.31232,,6.5,,25.191,32.5453,26.6569,16.0702,,57.9133,16.9,AW1,9399.0
9399.5,0.85098,39.76647,,6.5,,33.6592,35.2942,25.1911,19.0205,,59.4237,16.9,AW1,9399.5
9400.0,1.1683,36.06063,,6.5,,36.36,31.2006,23.8059,20.6679,,61.5682,16.9,AW1,9400.0
9400.5,1.48563,33.53026,,6.5,,26.7206,26.7116,25.755,18.8831,,60.2085,16.9,AW1,9400.5
9401.0,1.80292,33.00135,,6.5,,20.8221,29.6645,28.2624,16.0395,,58.2249,16.9,AW1,9401.0
9401.5,1.32339,33.66648,,6.5,,20.4092,32.6885,30.4448,14.9587,,58.1663,16.9,AW1,9401.5
9402.0,0.92621,34.35912,,6.5,,28.6908,35.2159,31.298,16.0335,,58.7578,16.9,AW1,9402.0
9402.5,0.73221,35.05176,,6.5,,31.8627,32.0659,30.4894,17.1682,,58.5761,16.9,AW1,9402.5
9403.0,0.01224,35.79811,,6.5,,27.27,29.1976,30.1388,18.1437,,58.7023,16.9,AW1,9403.0
9403.5,-2.04456,36.64613,,6.5,,24.2295,27.7023,30.0546,18.0397,,59.1852,16.9,AW1,9403.5
9404.0,-0.30597,37.49414,,6.5,,30.663,29.9937,29.8703,16.7758,,59.0085,16.9,AW1,9404.0
9404.5,0.62946,38.42583,,6.5,,30.3906,31.5426,29.6206,14.6908,,58.0946,16.9,AW1,9404.5
9405.0,-1.26108,39.5486,,6.5,,23.1955,30.5395,31.0724,15.4237,,56.0128,16.9,AW1,9405.0
9405.5,-1.53836,40.67136,,6.5,,20.4046,35.1449,33.9834,16.0539,,55.4911,16.9,AW1,9405.5
9406.0,-1.47528,41.79413,,6.5,,27.1249,38.4771,34.8724,16.1702,,54.7665,16.9,AW1,9406.0
9406.5,-4.46317,41.40317,,6.5,,32.7301,39.499,33.4552,16.3512,,54.9504,16.9,AW1,9406.5
9407.0,-4.61685,40.32692,,6.5,,34.287,40.2479,34.0532,17.1757,,56.5305,16.9,AW1,9407.0
9407.5,0.14886,38.15856,,6.5,,38.9816,41.011,35.5064,17.5002,,57.2393,16.9,AW1,9407.5
9408.0,1.82852,35.99021,,6.5,,41.9967,41.5227,36.7659,16.6377,,56.5921,16.9,AW1,9408.0
9408.5,1.84625,36.41098,,6.5,,32.0258,36.2138,36.4135,15.753,,56.6763,16.9,AW1,9408.5
9409.0,1.86395,36.95112,,6.5,,27.831,34.9077,35.2493,15.4007,,57.5827,16.9,AW1,9409.0
9409.5,1.79675,37.53749,,6.5,,25.4862,35.5295,33.7301,15.3129,,58.7486,16.9,AW1,9409.5
9410.0,1.17587,37.82088,,6.5,,32.209,32.5756,32.2044,15.5692,,60.1923,16.9,AW1,9410.0
9410.5,0.25497,37.908,,6.5,,28.8846,28.9342,29.5854,16.5765,,61.6636,16.9,AW1,9410.5
9411.0,-0.66595,38.04019,,6.5,,21.5283,26.1516,27.1793,17.8131,,64.9688,16.9,AW1,9411.0
9411.5,-0.57663,38.68459,,6.5,,20.4589,24.6741,25.0003,17.8474,,65.7808,16.9,AW1,9411.5
9412.0,0.49466,39.43238,,6.5,,21.837,22.7805,23.5636,17.81,,65.6358,16.9,AW1,9412.0
9412.5,1.57278,40.2084,,6.5,,18.7288,21.0322,22.2095,18.5502,,63.731,16.9,AW1,9412.5
9413.0,0.93347,41.00544,,6.5,,14.8792,20.6131,21.4143,19.7771,,58.1551,16.9,AW1,9413.0
9413.5,-0.56851,41.80248,,6.5,,13.416,22.9432,22.3321,20.6664,,54.5802,16.9,AW1,9413.5
9414.0,0.68716,42.59952,,6.5,,21.8159,26.6331,23.2893,21.1128,,54.2265,16.9,AW1,9414.0
9414.5,1.71576,42.15917,,6.5,,28.6511,28.8663,24.4003,21.8163,,54.1449,16.9,AW1,9414.5
9415.0,1.78329,38.31739,,6.5,,28.7256,30.5349,25.7053,22.5489,,53.7799,16.9,AW1,9415.0
9415.5,1.45349,33.12907,,6.5,,27.3533,34.6704,27.3397,21.4229,,54.0487,16.9,AW1,9415.5
9416.0,0.72238,31.42339,,6.5,,31.0366,38.3305,29.1602,19.7149,,55.2262,16.9,AW1,9416.0
9416.5,0.86859,30.73147,,6.5,,33.3006,38.2619,31.1019,17.9009,,55.9113,16.9,AW1,9416.5
9417.0,1.0293,30.55334,,6.5,,34.0857,36.9004,32.3475,17.2019,,55.9009,16.9,AW1,9417.0
9417.5,-0.552,30.64003,,6.5,,32.3591,36.6086,32.063,16.3875,,55.6674,16.9,AW1,9417.5
9418.0,-1.0463,31.42771,,6.5,,25.5968,36.2144,31.7415,15.5092,,55.9581,16.9,AW1,9418.0
9418.5,0.0,33.34205,,6.5,,22.4915,35.6869,35.6881,14.9763,,55.5178,16.9,AW1,9418.5
9419.0,1.08408,35.41032,,6.5,,23.9188,42.1058,40.2545,15.0578,,56.6061,16.9,AW1,9419.0
9419.5,1.74023,36.3289,,6.5,,31.3216,44.7009,44.7351,15.6349,,56.4967,16.9,AW1,9419.5
9420.0,1.2919,37.24747,,6.5,,33.1763,40.4965,29.2514,16.5664,,57.6025,16.9,AW1,9420.0
9420.5,1.36218,38.24006,,6.5,,33.5245,29.1098,28.9418,16.9685,,59.3336,16.9,AW1,9420.5
